osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
653954351,2,A72,Peebles Road,primary,20 mph,False,True,7.398,"LINESTRING (-3.0657725 55.6181505, -3.0658703 55.6181134)",
5891191,2,A72,High Street,primary,20 mph,False,False,218.796,"LINESTRING (-3.0657725 55.6181505, -3.0648762 55.6185299, -3.0630899 55.619269, -3.0629728 55.6193218)",
"[44918745, 44918753]",,,"['Hall Street', ""St. Ronan's Terrace""]",residential,20 mph,False,"[False, True]",483.90800000000013,"LINESTRING (-3.0657725 55.6181505, -3.0658071 55.6181791, -3.0661936 55.6184744, -3.0665351 55.6187409, -3.0668759 55.6189988, -3.0669477 55.619022, -3.0671243 55.6190803, -3.0677499 55.6191963, -3.0679116 55.619253, -3.0681406 55.6193823, -3.0682728 55.6195056, -3.0683144 55.619591, -3.0683286 55.6196201, -3.0683168 55.6198227, -3.0682728 55.6200224, -3.0681465 55.6203131, -3.0680496 55.6206156, -3.0680394 55.6206772, -3.0680379 55.6207478, -3.0680525 55.620877, -3.0680966 55.621015, -3.0682258 55.6213057, -3.0682382 55.6214378, -3.0682434 55.6214936, -3.0682434 55.6218049)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,False,92.93,"LINESTRING (-3.0656849 55.6173036, -3.0657304 55.6174022, -3.0657491 55.6174951, -3.0657537 55.617604, -3.0657376 55.6177353, -3.0657417 55.6179759, -3.0657618 55.6180321, -3.0658363 55.6180904, -3.0658703 55.6181134)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,True,46.034,"LINESTRING (-3.0656849 55.6173036, -3.0655942 55.6172122, -3.0652676 55.616964)",
44918749,,,Cowford Court,residential,20 mph,False,False,99.28999999999999,"LINESTRING (-3.0656849 55.6173036, -3.0658388 55.6172568, -3.0659592 55.617157, -3.0660121 55.616972, -3.0660199 55.6169001, -3.0660473 55.616646, -3.0660313 55.6164868)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,True,77.148,"LINESTRING (-3.0652676 55.616964, -3.0644777 55.6164326)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,False,46.034,"LINESTRING (-3.0652676 55.616964, -3.0655942 55.6172122, -3.0656849 55.6173036)",
44918743,,,Miller Street,residential,20 mph,False,True,207.712,"LINESTRING (-3.0652676 55.616964, -3.0644793 55.6172599, -3.0625132 55.6179984)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,False,18.204,"LINESTRING (-3.0642924 55.6163067, -3.0644777 55.6164326)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,True,47.971,"LINESTRING (-3.0642924 55.6163067, -3.0638321 55.6159624)",
44918744,,,Angle Park,residential,20 mph,False,False,78.834,"LINESTRING (-3.0642924 55.6163067, -3.0648585 55.6160099, -3.0649101 55.6159916, -3.0652672 55.6158646)",
4839175,2,B709,Traquair Road,secondary,20 mph,False,False,47.971,"LINESTRING (-3.0638321 55.6159624, -3.0642924 55.6163067)",
"[1048127741, 4839175]",2,B709,Traquair Road,secondary,20 mph,False,"[False, True]",183.81799999999998,"LINESTRING (-3.0638321 55.6159624, -3.0636493 55.6158388, -3.0632916 55.6155968, -3.0628363 55.6152889, -3.0623294 55.614946, -3.0622983 55.614925, -3.0619659 55.6146889)",
44918767,,,,unclassified,20 mph,False,False,205.57799999999997,"LINESTRING (-3.0638321 55.6159624, -3.0633856 55.6161774, -3.0631859 55.6162302, -3.0628646 55.6162905, -3.0623809 55.6163928, -3.0619643 55.6164769, -3.0608271 55.6166298)",
44918756,,,Tweedbank Ley,residential,20 mph,False,False,118.449,"LINESTRING (-3.0619659 55.6146889, -3.0617557 55.6147813, -3.0615793 55.614895, -3.0604826 55.6153417)",
"[1048127741, 4839175]",2,B709,Traquair Road,secondary,20 mph,False,"[False, True]",183.81799999999998,"LINESTRING (-3.0619659 55.6146889, -3.0622983 55.614925, -3.0623294 55.614946, -3.0628363 55.6152889, -3.0632916 55.6155968, -3.0636493 55.6158388, -3.0638321 55.6159624)",
44326405,2,B709,Leithen Road,secondary,20 mph,False,False,116.79,"LINESTRING (-3.0616277 55.6220544, -3.0616356 55.6215354, -3.0616394 55.6210041)",
44326405,2,B709,Leithen Road,secondary,20 mph,False,True,113.778,"LINESTRING (-3.0616277 55.6220544, -3.0615641 55.6222456, -3.061117 55.6230349)",
44326410,,,Church Street,residential,20 mph,False,False,130.343,"LINESTRING (-3.0616277 55.6220544, -3.0627914 55.6221247, -3.0628934 55.6222259, -3.0629111 55.62235, -3.0628498 55.6226182)",
5891191,2,A72,High Street,primary,20 mph,False,True,27.552,"LINESTRING (-3.0626245 55.6194725, -3.0629728 55.6193218)",
5891191,2,A72,High Street,primary,20 mph,False,False,72.175,"LINESTRING (-3.0626245 55.6194725, -3.0620174 55.61972, -3.061801 55.6198017, -3.0616754 55.6198371)",
44326414,,,Chapel Street,residential,20 mph,True,False,110.729,"LINESTRING (-3.0626245 55.6194725, -3.0626716 55.6195295, -3.0626981 55.6195736, -3.0627082 55.6196198, -3.0627076 55.6197596, -3.0626724 55.619864, -3.0625169 55.6201392, -3.0625045 55.6202423, -3.0625085 55.6204438)",
44918737,,,Montgomery Street,residential,20 mph,False,True,61.779,"LINESTRING (-3.0566916 55.6176774, -3.0576031 55.6174683)",
44918739,,,Buccleuch Street,residential,20 mph,False,False,152.202,"LINESTRING (-3.0566916 55.6176774, -3.056878 55.6179834, -3.0570417 55.6181997, -3.0572034 55.6183566, -3.0573626 55.6184778, -3.057952 55.6188202)",
44918778,,,Bridgend,residential,20 mph,False,False,37.389,"LINESTRING (-3.06047 55.6200085, -3.0608249 55.6202785)",
554347175,2,A72,Pirn Road,primary,20 mph,False,False,19.975,"LINESTRING (-3.06047 55.6200085, -3.0604029 55.620043, -3.0602347 55.6201294)",
554347175,2,A72,Pirn Road,primary,20 mph,False,True,22.837,"LINESTRING (-3.06047 55.6200085, -3.0606364 55.619923, -3.0606905 55.6198976, -3.0607535 55.6198826)",
554347175,2,A72,Pirn Road,primary,20 mph,False,True,27.18,"LINESTRING (-3.0593426 55.6206375, -3.0596521 55.6204666)",
44326415,,,Horsbrugh Street,residential,20 mph,False,True,84.83500000000001,"LINESTRING (-3.0593426 55.6206375, -3.059291 55.6206081, -3.0592527 55.6205862, -3.0583926 55.620095)",
44326408,,,Chapel Street,residential,20 mph,False,True,22.511,"LINESTRING (-3.0628025 55.6209388, -3.0628559 55.6209929, -3.0629528 55.621091, -3.0629755 55.6211161)",
44326409,,,Bond Street,residential,20 mph,False,False,74.068,"LINESTRING (-3.0628025 55.6209388, -3.0627047 55.6209704, -3.0616871 55.6210026, -3.0616394 55.6210041)",
44918780,,,Chapel Street,unclassified,20 mph,False,False,31.031999999999996,"LINESTRING (-3.0628025 55.6209388, -3.0626427 55.6207881, -3.0625334 55.6207051)",
44326405,2,B709,Leithen Road,secondary,20 mph,False,False,98.26599999999999,"LINESTRING (-3.0616394 55.6210041, -3.0616446 55.6204728, -3.0616667 55.6201206)",
44326405,2,B709,Leithen Road,secondary,20 mph,False,True,116.79,"LINESTRING (-3.0616394 55.6210041, -3.0616356 55.6215354, -3.0616277 55.6220544)",
44326409,,,Bond Street,residential,20 mph,False,True,74.068,"LINESTRING (-3.0616394 55.6210041, -3.0616871 55.6210026, -3.0627047 55.6209704, -3.0628025 55.6209388)",
44326413,,,Maxwell Street,residential,20 mph,False,False,85.81099999999999,"LINESTRING (-3.0634683 55.6221869, -3.0643679 55.6221135, -3.0644729 55.6221008, -3.0645486 55.6221088, -3.0646854 55.6221355, -3.0647256 55.622137, -3.064757 55.6221285, -3.0647976 55.6221088)",
"[44326408, 125604943]",,,Chapel Street,residential,20 mph,False,False,124.04500000000002,"LINESTRING (-3.0634683 55.6221869, -3.0633765 55.621872, -3.0633626 55.6218179, -3.0633436 55.6217438, -3.0633195 55.6216528, -3.063292 55.6215633, -3.0632841 55.6215332, -3.0632097 55.6213875, -3.0631039 55.6212581, -3.0629755 55.6211161)",
125604944,,,Damside,residential,20 mph,False,True,75.347,"LINESTRING (-3.0634683 55.6221869, -3.0634683 55.6223339, -3.0634263 55.6224677, -3.0633292 55.6226908, -3.0632272 55.6228454)",
44326413,,,Maxwell Street,residential,20 mph,False,True,85.811,"LINESTRING (-3.0647976 55.6221088, -3.064757 55.6221285, -3.0647256 55.622137, -3.0646854 55.6221355, -3.0645486 55.6221088, -3.0644729 55.6221008, -3.0643679 55.6221135, -3.0634683 55.6221869)",
44326412,,,Wells Brae,residential,20 mph,False,False,108.53200000000001,"LINESTRING (-3.0632272 55.6228454, -3.063421 55.6228795, -3.0648755 55.6231395)",
125604944,,,Damside,residential,20 mph,False,False,75.347,"LINESTRING (-3.0632272 55.6228454, -3.0633292 55.6226908, -3.0634263 55.6224677, -3.0634683 55.6223339, -3.0634683 55.6221869)",
"[125604944, 44326407]",,,"['Damside', 'Strand']",residential,20 mph,False,True,119.579,"LINESTRING (-3.0632272 55.6228454, -3.0631298 55.6229874, -3.0628673 55.6232656, -3.0627965 55.6233049, -3.062681 55.6233391, -3.0625498 55.6233391, -3.0618831 55.6231921)",
44326410,,,Church Street,residential,20 mph,False,True,130.343,"LINESTRING (-3.0628498 55.6226182, -3.0629111 55.62235, -3.0628934 55.6222259, -3.0627914 55.6221247, -3.0616277 55.6220544)",
44326407,,,Strand,residential,20 mph,False,False,51.177,"LINESTRING (-3.061117 55.6230349, -3.0618831 55.6231921)",
44326405,2,B709,Leithen Road,secondary,20 mph,False,False,113.778,"LINESTRING (-3.061117 55.6230349, -3.0615641 55.6222456, -3.0616277 55.6220544)",
44326407,,,Strand,residential,20 mph,False,True,51.177,"LINESTRING (-3.0618831 55.6231921, -3.061117 55.6230349)",
"[125604944, 44326407]",,,"['Damside', 'Strand']",residential,20 mph,False,False,119.57900000000001,"LINESTRING (-3.0618831 55.6231921, -3.0625498 55.6233391, -3.062681 55.6233391, -3.0627965 55.6233049, -3.0628673 55.6232656, -3.0631298 55.6229874, -3.0632272 55.6228454)",
44326415,,,Horsbrugh Street,residential,20 mph,False,True,114.65,"LINESTRING (-3.0583926 55.620095, -3.057104 55.6193645)",
44326415,,,Horsbrugh Street,residential,20 mph,False,False,84.835,"LINESTRING (-3.0583926 55.620095, -3.0592527 55.6205862, -3.059291 55.6206081, -3.0593426 55.6206375)",
44918784,,,Queen Street,residential,20 mph,False,False,76.239,"LINESTRING (-3.0583926 55.620095, -3.0576312 55.6205382, -3.0575856 55.6205564, -3.0575219 55.6205633)",
44918747,,,Provost Blyth Square,residential,20 mph,False,True,30.719,"LINESTRING (-3.0657205 55.6154945, -3.0658805 55.6156132, -3.0659371 55.6157362)",
44918744,,,Angle Park,residential,20 mph,False,False,44.424,"LINESTRING (-3.0652672 55.6158646, -3.0659371 55.6157362)",
44918744,,,Angle Park,residential,20 mph,False,True,78.834,"LINESTRING (-3.0652672 55.6158646, -3.0649101 55.6159916, -3.0648585 55.6160099, -3.0642924 55.6163067)",
935402583,,,Angle Park,residential,20 mph,False,True,19.93,"LINESTRING (-3.0652672 55.6158646, -3.0652461 55.6157934, -3.0651302 55.6157087)",
44918744,,,Angle Park,residential,20 mph,False,False,29.725,"LINESTRING (-3.0659371 55.6157362, -3.0663905 55.6156594)",
