osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
837241347,Sletts Road,residential,False,False,48.603,"LINESTRING (-1.1503794 60.1518143, -1.1502297 60.1513836)",,,,
29301178,Burgh Road,tertiary,False,True,130.138,"LINESTRING (-1.1503794 60.1518143, -1.150495 60.1521731, -1.1506155 60.1525472, -1.1507517 60.1529699)",,,,
35968219,Scalloway Road,primary,False,False,126.492,"LINESTRING (-1.1503794 60.1518143, -1.1491291 60.1518454, -1.1484081 60.1518634, -1.1480964 60.1518684)",2,A969,30 mph,
184348948,Scalloway Road,primary,False,False,75.353,"LINESTRING (-1.1480964 60.1518684, -1.1467759 60.1517032)",2,A969,30 mph,
23470836,King Harald Street,secondary,False,True,65.297,"LINESTRING (-1.1480964 60.1518684, -1.1482658 60.1522499, -1.148351 60.1524418)",,,,
29316145,King Harald Street,residential,False,True,91.578,"LINESTRING (-1.1480964 60.1518684, -1.1480228 60.151763, -1.1476764 60.1510722)",,,,
35968219,Scalloway Road,primary,False,True,126.492,"LINESTRING (-1.1480964 60.1518684, -1.1484081 60.1518634, -1.1491291 60.1518454, -1.1503794 60.1518143)",2,A969,30 mph,
23469946,Knab Road,tertiary,False,True,82.691,"LINESTRING (-1.141623 60.1517011, -1.1415302 60.1516285, -1.1414772 60.1514546, -1.1414201 60.1512813, -1.1413104 60.1509801)",,,,
71009091,Greenfield Place,residential,False,False,94.117,"LINESTRING (-1.141623 60.1517011, -1.1414837 60.151676, -1.141207 60.1516815, -1.140899 60.151676, -1.1406348 60.1516553, -1.1401871 60.1516102, -1.1401185 60.1516169, -1.1400624 60.1516224, -1.1399849 60.1516654)",,,20 mph,
96248632,Church Road,primary,False,False,163.441,"LINESTRING (-1.141623 60.1517011, -1.1415923 60.1517663, -1.1414142 60.1519925, -1.1413662 60.1520535, -1.1412566 60.1521635, -1.1411197 60.1523145, -1.1410321 60.1524129, -1.1409135 60.1525463, -1.1408305 60.1526403, -1.1407429 60.1527637, -1.1407106 60.1528595, -1.1407019 60.1529534, -1.1407383 60.1530799)",2,A969,20 mph,
181501668,Annsbrae Place,primary,False,True,30.012,"LINESTRING (-1.141623 60.1517011, -1.1418526 60.1516625, -1.1421517 60.1516513)",2,A969,20 mph,
23469946,Knab Road,tertiary,False,False,95.525,"LINESTRING (-1.1408212 60.1497323, -1.1408601 60.1498087, -1.1409708 60.1500937, -1.1410815 60.1503881, -1.1411573 60.1505748)",,,,
23469946,Knab Road,tertiary,False,True,38.71999999999999,"LINESTRING (-1.1408212 60.1497323, -1.140757 60.1496606, -1.140538 60.149464, -1.1404943 60.1494247)",,,,
29316138,Midgarth Crescent,tertiary,True,False,134.364,"LINESTRING (-1.1355731 60.1510336, -1.1356812 60.1510306, -1.1370637 60.1505976, -1.137484 60.1508675)",,,,
29359856,Twageos Road,tertiary,False,False,240.743,"LINESTRING (-1.1355731 60.1510336, -1.1355013 60.1509979, -1.135401 60.150669, -1.1353041 60.1504056, -1.1352178 60.1502514, -1.1351069 60.1501094, -1.1344128 60.1493487, -1.1341103 60.1490149)",,,,
18943722,St. Olaf Street,tertiary,True,False,171.68099999999998,"LINESTRING (-1.1496176 60.1572164, -1.149128 60.1563329, -1.1487737 60.1557307)",,,,
1073216692,Commercial Road,primary,False,False,76.215,"LINESTRING (-1.1496176 60.1572164, -1.1504833 60.1571425, -1.1509722 60.1570927)",,A969,30 mph,
1073216692,Commercial Road,primary,False,True,57.204,"LINESTRING (-1.1496176 60.1572164, -1.1490855 60.1572662, -1.1486101 60.15733)",,A969,30 mph,
837241343,Commercial Road,primary,False,False,22.112,"LINESTRING (-1.1447224 60.1566021, -1.1449822 60.1567532)",2,A969,20 mph,
23514156,Commercial Street,secondary,False,False,37.16,"LINESTRING (-1.1447224 60.1566021, -1.1447268 60.156521, -1.1446865 60.1564185, -1.1445314 60.1562915)",,B9072,20 mph,
"[1124866418, 1125425955, 96248634]",Esplanade,primary,False,True,265.552,"LINESTRING (-1.1447224 60.1566021, -1.1444949 60.1564556, -1.1444246 60.1564003, -1.1443728 60.1563596, -1.1438017 60.1559071, -1.1436198 60.155763, -1.1435424 60.155671, -1.1434902 60.1555766, -1.1432334 60.1551202, -1.1432099 60.1550784, -1.1432015 60.1550635, -1.1431611 60.1549438, -1.1431363 60.15483, -1.1431215 60.154762, -1.1430833 60.1546054, -1.1430603 60.1544133)",2,A969,20 mph,
"[1073216692, 1124872853]",Commercial Road,primary,False,False,37.819,"LINESTRING (-1.1469614 60.1575523, -1.1475108 60.1574793, -1.1476216 60.1574643)",2,A969,"['20 mph', '30 mph']",
"[96248621, 1124872852, 1124872853]",Commercial Road,primary,False,True,72.947,"LINESTRING (-1.1469614 60.1575523, -1.1467465 60.1575065, -1.1463981 60.1574322, -1.1462243 60.1573918, -1.1460042 60.1573287, -1.1458701 60.1572873, -1.1457815 60.1572623)",2,A969,20 mph,
23469946,Knab Road,tertiary,False,False,45.857,"LINESTRING (-1.1411573 60.1505748, -1.1413104 60.1509801)",,,,
23469946,Knab Road,tertiary,False,True,95.52499999999999,"LINESTRING (-1.1411573 60.1505748, -1.1410815 60.1503881, -1.1409708 60.1500937, -1.1408601 60.1498087, -1.1408212 60.1497323)",,,,
29316140,Breiwick Road,residential,True,False,106.32300000000001,"LINESTRING (-1.1411573 60.1505748, -1.1409685 60.1505576, -1.1404627 60.1504862, -1.1395517 60.1502339, -1.1394774 60.1502278, -1.1393923 60.1502323)",,,,
"[837241346, 29359855]",Breiwick Road,residential,False,False,219.90899999999996,"LINESTRING (-1.1411573 60.1505748, -1.1413796 60.1505776, -1.1416462 60.1505849, -1.1419835 60.1505787, -1.1420345 60.1505778, -1.1422603 60.1505655, -1.1424853 60.1505374, -1.1426899 60.1504974, -1.142729 60.1504898, -1.1429183 60.1504388, -1.1430505 60.1503913, -1.1431801 60.1503341, -1.1435569 60.1501478, -1.1437085 60.1500872, -1.1438573 60.1500514, -1.1440261 60.1500209, -1.1441973 60.1500075, -1.1443857 60.1500063, -1.1446441 60.1500268, -1.1447718 60.1500369)",,,,
837241346,Breiwick Road,residential,False,False,50.141,"LINESTRING (-1.1447718 60.1500369, -1.1456588 60.1501287)",,,,
29316144,Ronald Street,residential,False,False,91.13799999999999,"LINESTRING (-1.1447718 60.1500369, -1.1445946 60.1507654, -1.1445826 60.150851)",,,,
"[837241346, 29359855]",Breiwick Road,residential,False,True,219.909,"LINESTRING (-1.1447718 60.1500369, -1.1446441 60.1500268, -1.1443857 60.1500063, -1.1441973 60.1500075, -1.1440261 60.1500209, -1.1438573 60.1500514, -1.1437085 60.1500872, -1.1435569 60.1501478, -1.1431801 60.1503341, -1.1430505 60.1503913, -1.1429183 60.1504388, -1.142729 60.1504898, -1.1426899 60.1504974, -1.1424853 60.1505374, -1.1422603 60.1505655, -1.1420345 60.1505778, -1.1419835 60.1505787, -1.1416462 60.1505849, -1.1413796 60.1505776, -1.1411573 60.1505748)",,,,
184348948,Scalloway Road,primary,False,True,75.353,"LINESTRING (-1.1467759 60.1517032, -1.1480964 60.1518684)",2,A969,30 mph,
18944890,St. Olaf Street,residential,False,False,186.29,"LINESTRING (-1.1467759 60.1517032, -1.1466754 60.1515703, -1.1456993 60.1502792, -1.1456514 60.1501939, -1.1456588 60.1501287)",,,20 mph,
29359848,St. Olaf Street,tertiary,True,False,101.391,"LINESTRING (-1.1467759 60.1517032, -1.1467989 60.1517491, -1.1468088 60.1518248, -1.146834 60.15188, -1.1471362 60.1525424, -1.1471597 60.1525939)",,,30 mph,
184348948,Scalloway Road,primary,False,False,75.051,"LINESTRING (-1.1467759 60.1517032, -1.1465622 60.1516762, -1.146412 60.1516708, -1.146251 60.1516815, -1.1454725 60.1518138)",2,A969,30 mph,
18944891,King Harald Street,secondary,True,False,24.597,"LINESTRING (-1.1509722 60.1570927, -1.1508693 60.1568775)",,,30 mph,
35968025,,primary,False,False,21.681,"LINESTRING (-1.1509722 60.1570927, -1.1513566 60.1570549)",,A969,30 mph,
1073216692,Commercial Road,primary,False,True,76.215,"LINESTRING (-1.1509722 60.1570927, -1.1504833 60.1571425, -1.1496176 60.1572164)",,A969,30 mph,
29301147,King Harald Street,secondary,False,False,141.182,"LINESTRING (-1.1500723 60.1555591, -1.1493153 60.1543466)",2,,30 mph,
29301147,King Harald Street,secondary,False,True,36.583,"LINESTRING (-1.1500723 60.1555591, -1.1502728 60.1558726)",2,,30 mph,
18944892,Harbour Street,secondary,False,False,74.349,"LINESTRING (-1.1500723 60.1555591, -1.1494115 60.1556464, -1.1487737 60.1557307)",2,B9072,30 mph,
29301147,King Harald Street,secondary,False,True,141.182,"LINESTRING (-1.1493153 60.1543466, -1.1500723 60.1555591)",2,,30 mph,
33635085,Cockatoo Brae,unclassified,False,False,43.465,"LINESTRING (-1.1493153 60.1543466, -1.1500745 60.1542464)",,,,
490942684,Cockatoo Brae,residential,False,True,105.804,"LINESTRING (-1.1493153 60.1543466, -1.1511695 60.1541145)",,,,
18944893,King Erik Street,tertiary,False,False,68.476,"LINESTRING (-1.1493153 60.1543466, -1.1486916 60.1544305, -1.1481199 60.1545057)",2,,,
23470836,King Harald Street,secondary,False,False,123.605,"LINESTRING (-1.1493153 60.1543466, -1.1489032 60.1535499, -1.1487523 60.1532709)",,,,
23470836,King Harald Street,secondary,False,False,94.82900000000001,"LINESTRING (-1.1487523 60.1532709, -1.1484373 60.15262, -1.148351 60.1524418)",,,,
23470836,King Harald Street,secondary,False,True,123.605,"LINESTRING (-1.1487523 60.1532709, -1.1489032 60.1535499, -1.1493153 60.1543466)",,,,
29301179,Union Street,tertiary,False,False,67.409,"LINESTRING (-1.1487523 60.1532709, -1.1476612 60.153433, -1.1475851 60.1534443)",,,,
29301179,Union Street,tertiary,False,True,115.59800000000001,"LINESTRING (-1.1487523 60.1532709, -1.149005 60.153233, -1.1494605 60.1531644, -1.1507517 60.1529699)",,,,
18944892,Harbour Street,secondary,False,False,55.903,"LINESTRING (-1.1487737 60.1557307, -1.147797 60.1558592)",2,B9072,30 mph,
18944892,Harbour Street,secondary,False,True,74.349,"LINESTRING (-1.1487737 60.1557307, -1.1494115 60.1556464, -1.1500723 60.1555591)",2,B9072,30 mph,
29359847,St. Olaf Street,tertiary,False,False,140.938,"LINESTRING (-1.1487737 60.1557307, -1.1481404 60.154548, -1.1481199 60.1545057)",,,,
29411911,Fort Road,residential,False,False,40.089,"LINESTRING (-1.1457777 60.1561302, -1.1459625 60.1564788)",2,,20 mph,
