osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width
36699282,Argyle Street,residential,20 mph,False,True,168.47500000000002,"LINESTRING (-5.1550281 57.8968051, -5.1550724 57.8967981, -5.1553077 57.8967537, -5.1555942 57.8967118, -5.1562693 57.8966248, -5.1564282 57.8966053, -5.1570416 57.8965254, -5.1573796 57.8964777, -5.1577841 57.8964199)",,,
38609288,Mill Street,primary,20 mph,False,False,21.586,"LINESTRING (-5.1550281 57.8968051, -5.1549473 57.8967111, -5.1548964 57.8966734, -5.1548264 57.8966492)",2,A835,
38609288,Mill Street,primary,20 mph,False,True,69.699,"LINESTRING (-5.1550281 57.8968051, -5.1552741 57.8971596, -5.1554553 57.8973892)",2,A835,
38609288,Mill Street,primary,20 mph,False,True,21.586,"LINESTRING (-5.1548264 57.8966492, -5.1548964 57.8966734, -5.1549473 57.8967111, -5.1550281 57.8968051)",2,A835,
"[38609289, 36228522]",Shore Street,trunk,20 mph,False,True,321.60900000000004,"LINESTRING (-5.1548264 57.8966492, -5.1548597 57.8966286, -5.1549388 57.8966037, -5.1554265 57.8965131, -5.1561666 57.8963687, -5.1570295 57.8961946, -5.1578325 57.8960273, -5.1589608 57.8957922, -5.1595008 57.8956715, -5.1598608 57.8955662)",2,A893,
36699280,Seaforth Road,residential,20 mph,False,True,121.126,"LINESTRING (-5.1656657 57.8960738, -5.1636913 57.8963663)",,,
"[36699284, 36695117]","['West Terrace', 'Castle Terrace']",residential,20 mph,False,False,664.419,"LINESTRING (-5.1656657 57.8960738, -5.1660477 57.896721, -5.1664614 57.8974087, -5.1675479 57.8991528, -5.1675347 57.8992095, -5.1674125 57.8992385, -5.167185 57.8992553, -5.1658367 57.8994224, -5.1656877 57.8994249, -5.1640787 57.8993183, -5.1628183 57.89923, -5.1626082 57.899222, -5.1625643 57.8992211)",,,
"[36699283, 36695117]","['West Argyle Street', 'West Terrace']",residential,20 mph,False,"[False, True]",209.561,"LINESTRING (-5.1656657 57.8960738, -5.1653699 57.895536, -5.1653334 57.8954867, -5.1652681 57.8954611, -5.1651925 57.8954503, -5.1649386 57.8954685, -5.1634926 57.8956214, -5.1630045 57.8956842)",,,
36228581,Quay Street,residential,20 mph,False,False,78.509,"LINESTRING (-5.1608101 57.8968011, -5.1613135 57.8974545)",,,
36228581,Quay Street,residential,20 mph,False,True,86.746,"LINESTRING (-5.1608101 57.8968011, -5.1602929 57.896071)",,,
39428023,Pulteney Street,residential,20 mph,False,True,153.243,"LINESTRING (-5.1608101 57.8968011, -5.1583001 57.8971474)",,,
36699280,Seaforth Road,residential,20 mph,False,False,176.997,"LINESTRING (-5.1608101 57.8968011, -5.161946 57.8966341, -5.1636913 57.8963663)",,,
36695120,Moss Road,residential,20 mph,False,False,215.874,"LINESTRING (-5.1585193 57.9014629, -5.1584316 57.9014269, -5.1582679 57.9012701, -5.1580435 57.9009959, -5.157896 57.9007359, -5.1577119 57.90025, -5.1576144 57.8999233, -5.1575976 57.8998703, -5.157556 57.8998201, -5.1574129 57.8997801, -5.1572029 57.8997847)",2,,
36699289,Riverside Terrace,residential,20 mph,False,True,181.815,"LINESTRING (-5.1585193 57.9014629, -5.1586229 57.9014321, -5.1588727 57.9012795, -5.1593122 57.9009333, -5.159798 57.9006048, -5.1604073 57.9001797)",,,
36228521,West Shore Street,residential,20 mph,False,False,248.49099999999999,"LINESTRING (-5.1654291 57.8933381, -5.1651038 57.8934696, -5.1620825 57.894691)",,,
"[38609289, 36228522]",Shore Street,trunk,20 mph,False,False,321.6089999999999,"LINESTRING (-5.1598608 57.8955662, -5.1595008 57.8956715, -5.1589608 57.8957922, -5.1578325 57.8960273, -5.1570295 57.8961946, -5.1561666 57.8963687, -5.1554265 57.8965131, -5.1549388 57.8966037, -5.1548597 57.8966286, -5.1548264 57.8966492)",2,A893,
"[36228521, 36228522]","['West Shore Street', 'Shore Street']","['residential', 'trunk']",20 mph,False,True,163.446,"LINESTRING (-5.1598608 57.8955662, -5.1604715 57.8953357, -5.1605549 57.8953042, -5.1606241 57.8952768, -5.1611519 57.8950673, -5.1620825 57.894691)",2,A893,
36228581,Quay Street,residential,20 mph,False,False,61.863,"LINESTRING (-5.1598608 57.8955662, -5.1599629 57.8956452, -5.1602929 57.896071)",,,
