osmid,oneway,name,highway,reversed,length,bridge,geometry,ref,maxspeed,lanes,access
"[133230888, 15221282, 133230885]",True,"['High Street', 'Mitton Street']",primary,False,33.205,yes,"LINESTRING (-2.277725 52.3405817, -2.2776366 52.3405667, -2.2774604 52.340533, -2.2774241 52.340526, -2.2774042 52.3405226, -2.2772578 52.3404941)",,,,
15221280,True,,primary,False,42.152,,"LINESTRING (-2.2772578 52.3404941, -2.2771503 52.3404866, -2.2770885 52.3404894, -2.2770476 52.340495, -2.277005 52.3405029, -2.2769198 52.3405243, -2.2768916 52.3405361, -2.2768634 52.340552, -2.2768352 52.3405743, -2.2768108 52.3405928, -2.2767951 52.3406122, -2.2767564 52.3406541)",,,,
73668227,True,,primary,False,29.773,,"LINESTRING (-2.2772578 52.3404941, -2.2772248 52.3404821, -2.2771542 52.3404565, -2.2771285 52.3404399, -2.2771068 52.3404176, -2.2770794 52.3403892, -2.2770585 52.3403549, -2.277058 52.340321, -2.2770777 52.3402809)",,,,
81632838,True,Vale Road,primary,False,72.853,,"LINESTRING (-2.2767564 52.3406541, -2.2767219 52.3407205, -2.2766629 52.3408487, -2.2766009 52.3409807, -2.2765449 52.3410999, -2.2764587 52.3412835)",A451,30 mph,,
15221284,True,Lion Hill,primary,False,27.192000000000004,,"LINESTRING (-2.2767305 52.3403749, -2.2767943 52.3403765, -2.2768474 52.3403751, -2.2769025 52.3403667, -2.2769534 52.3403503, -2.2769901 52.3403346, -2.2770346 52.3403082, -2.2770777 52.3402809)",A451,,,
81632843,True,,primary,False,33.178,,"LINESTRING (-2.2767305 52.3403749, -2.2767787 52.340404, -2.276798 52.3404269, -2.2768038 52.3404389, -2.2768084 52.3404684, -2.2768069 52.3405078, -2.2767991 52.3405444, -2.2767564 52.3406541)",A451,30 mph,,
"[28803762, 28803741]",False,"['Severn Road', 'Cheapside']",unclassified,False,190.88799999999995,,"LINESTRING (-2.2769573 52.3357025, -2.277076 52.3357466, -2.2772001 52.3358015, -2.2775628 52.3359644, -2.2776845 52.336015, -2.2777171 52.336042, -2.2777376 52.3360682, -2.2777276 52.3361009, -2.2777042 52.3361344, -2.2774136 52.3364264, -2.2773973 52.3364423, -2.2769639 52.336874, -2.2769007 52.3369122, -2.2767203 52.3369587)",,,,
28803784,True,,primary,False,49.364,,"LINESTRING (-2.2758641 52.3425387, -2.2758027 52.3425991, -2.275743 52.3426522, -2.275709 52.3426749, -2.2756647 52.3426968, -2.2756028 52.3427194, -2.2755713 52.3427231, -2.2755251 52.3427234, -2.2754712 52.3427136, -2.2752998 52.3426623)",,30 mph,,
"[708340505, 708340506, 81632838]",True,"['Vale Road', 'Minster Road']",primary,False,57.221000000000004,yes,"LINESTRING (-2.2758641 52.3425387, -2.2756946 52.342915, -2.2756871 52.3429317, -2.2756754 52.343021, -2.2756743 52.3430384)",A451,30 mph,,
35994001,False,Tan Lane,unclassified,False,153.024,,"LINESTRING (-2.2775891 52.3421704, -2.2782883 52.3422331, -2.2784346 52.3422461, -2.2784929 52.3422513, -2.2786131 52.342262, -2.2787691 52.3422729, -2.278854 52.3422804, -2.2790223 52.3422938, -2.2792947 52.3423208, -2.2796302 52.342365, -2.2798082 52.3423978)",,,,
708152539,True,Lombard Street,tertiary,False,169.854,,"LINESTRING (-2.2775891 52.3421704, -2.2777413 52.3416485, -2.2777807 52.3415217, -2.2778184 52.3413966, -2.2779212 52.3410495, -2.2780039 52.3407635, -2.2780265 52.3406665)",,,,
708152540,False,Lombard Street,tertiary,True,46.493,,"LINESTRING (-2.2775891 52.3421704, -2.2775245 52.3423704, -2.2774746 52.3425258, -2.2774637 52.3425813)",,,,
620751469,False,Lion Hill,unclassified,False,9.394,,"LINESTRING (-2.2777792 52.3383244, -2.2777991 52.3382408)",,,,
"[721321329, 133430899]",True,,unclassified,False,24.322000000000003,,"LINESTRING (-2.2777792 52.3383244, -2.2777814 52.3384178, -2.2777986 52.3384422, -2.2778185 52.3384563, -2.2778541 52.338473, -2.2779328 52.3384946)",,,,
27694365,False,Bewdley Road,tertiary,True,119.74900000000001,,"LINESTRING (-2.2774637 52.3425813, -2.2774693 52.3426438, -2.2774816 52.3427054, -2.2775028 52.3427553, -2.2775336 52.3428052, -2.2776079 52.3428994, -2.2780168 52.343383, -2.2781687 52.3435585)",,,,
35994011,False,Foundry Street,unclassified,False,96.741,,"LINESTRING (-2.2774637 52.3425813, -2.2774323 52.3426193, -2.277402 52.3426497, -2.2773448 52.3427029, -2.2772938 52.3427381, -2.2772348 52.3427705, -2.2771528 52.3428105, -2.2770663 52.3428491, -2.2767983 52.3429534, -2.2763679 52.3431158)",,,,
708152540,False,Lombard Street,tertiary,False,46.493,,"LINESTRING (-2.2774637 52.3425813, -2.2774746 52.3425258, -2.2775245 52.3423704, -2.2775891 52.3421704)",,,,
35994013,False,Vernon Road,residential,False,8.677,,"LINESTRING (-2.2797875 52.3424748, -2.2798082 52.3423978)",,30 mph,,
35994013,False,Vernon Road,residential,True,96.809,,"LINESTRING (-2.2797875 52.3424748, -2.2797278 52.3426345, -2.2796903 52.3427406, -2.2796596 52.3428231, -2.2794936 52.343262, -2.2794637 52.3433225)",,30 mph,,
"[81581289, 81581263]",False,"['Gibbons Crescent', 'Tan Lane']",residential,"[False, True]",224.32800000000003,,"LINESTRING (-2.2797875 52.3424748, -2.2806429 52.3427555, -2.2807504 52.3428134, -2.2806799 52.3429168, -2.2805997 52.3431227, -2.280432 52.3435883, -2.280389 52.3436379, -2.2803095 52.3436747, -2.2801996 52.3436807, -2.2800845 52.3436676, -2.2797357 52.3436277, -2.2796354 52.3436111)",,30 mph,,
35994002,False,Lickhill Road,residential,False,196.594,,"LINESTRING (-2.2802247 52.3410971, -2.2807492 52.3412087, -2.2809292 52.3412558, -2.2811015 52.3413124, -2.2816477 52.3415256, -2.2817944 52.3415829, -2.282331 52.341792, -2.2827358 52.3419588)",,30 mph,2,
35994002,False,Lickhill Road,residential,True,156.891,,"LINESTRING (-2.2802247 52.3410971, -2.27987 52.3410282, -2.2797778 52.3410103, -2.2796412 52.3409837, -2.2793893 52.3409348, -2.2792286 52.3409037, -2.2787391 52.3408134, -2.2785782 52.3407834, -2.2782909 52.3407274, -2.2781001 52.3406886, -2.2780265 52.3406665)",,30 mph,2,
35994013,False,Vernon Road,residential,True,114.80600000000001,,"LINESTRING (-2.2802247 52.3410971, -2.2799329 52.3420017, -2.2798972 52.34211)",,30 mph,,
222046827,True,High Street,primary,False,11.272,,"LINESTRING (-2.2806345 52.3392801, -2.2805076 52.3393454)",A451,30 mph,1,
72470457,False,New Street,unclassified,False,113.997,,"LINESTRING (-2.2806345 52.3392801, -2.2807956 52.3393257, -2.2819596 52.3396518, -2.2821605 52.3397064)",,30 mph,2,
144312780,False,Bridge Street,primary,True,91.865,,"LINESTRING (-2.2806345 52.3392801, -2.280856 52.3391462, -2.2813432 52.3388456, -2.2815758 52.3386873)",A451,30 mph,2,
72470457,False,New Street,unclassified,False,98.172,,"LINESTRING (-2.2821605 52.3397064, -2.2823043 52.3397436, -2.2826203 52.3398226, -2.2827231 52.3398477, -2.2835001 52.3400374)",,30 mph,2,
72470457,False,New Street,unclassified,True,113.997,,"LINESTRING (-2.2821605 52.3397064, -2.2819596 52.3396518, -2.2807956 52.3393257, -2.2806345 52.3392801)",,30 mph,2,
72470553,False,Martins Way,unclassified,False,62.739000000000004,,"LINESTRING (-2.2821605 52.3397064, -2.2822684 52.3395926, -2.2823835 52.3394876, -2.2826611 52.3392325)",,,2,
80653476,False,Church Avenue,residential,False,37.929,,"LINESTRING (-2.2748784 52.3435814, -2.2749459 52.3432428)",,30 mph,,
708286697,False,Church Drive,residential,False,118.23,,"LINESTRING (-2.2748784 52.3435814, -2.2740729 52.3435612, -2.2739257 52.3435615, -2.2738527 52.3435705, -2.2738071 52.3435847, -2.2737805 52.3436166, -2.2737552 52.3436926, -2.2738487 52.3437941, -2.2741291 52.3438259)",,30 mph,,
708286697,False,Church Drive,residential,True,38.927,,"LINESTRING (-2.2748784 52.3435814, -2.2751769 52.3435877, -2.2754512 52.3435846)",,30 mph,,
708286697,False,Church Drive,residential,True,118.22999999999999,,"LINESTRING (-2.2741291 52.3438259, -2.2738487 52.3437941, -2.2737552 52.3436926, -2.2737805 52.3436166, -2.2738071 52.3435847, -2.2738527 52.3435705, -2.2739257 52.3435615, -2.2740729 52.3435612, -2.2748784 52.3435814)",,30 mph,,
80653422,False,Church Avenue,residential,False,32.056,,"LINESTRING (-2.2749459 52.3432428, -2.2745218 52.3431164)",,30 mph,,
80653422,False,Church Avenue,residential,True,28.582,,"LINESTRING (-2.2749459 52.3432428, -2.275325 52.3433543)",,30 mph,,
80653476,False,Church Avenue,residential,True,37.929,,"LINESTRING (-2.2749459 52.3432428, -2.2748784 52.3435814)",,30 mph,,
80653460,False,Church Avenue,residential,True,44.284,,"LINESTRING (-2.2740787 52.3433733, -2.274252 52.3433481, -2.2743418 52.3433068, -2.2744129 52.3432499, -2.2745218 52.3431164)",,30 mph,,
80653422,False,Church Avenue,residential,False,28.582,,"LINESTRING (-2.275325 52.3433543, -2.2749459 52.3432428)",,30 mph,,
80653422,False,Church Avenue,residential,True,32.056,,"LINESTRING (-2.2745218 52.3431164, -2.2749459 52.3432428)",,30 mph,,
80653460,False,Church Avenue,residential,False,44.284000000000006,,"LINESTRING (-2.2745218 52.3431164, -2.2744129 52.3432499, -2.2743418 52.3433068, -2.274252 52.3433481, -2.2740787 52.3433733)",,30 mph,,
81581345,False,Badgers Walk,residential,False,7.091,,"LINESTRING (-2.2797874 52.3440003, -2.2798884 52.3440164)",,30 mph,,
1086894972,False,Badgers Walk,residential,False,13.176,,"LINESTRING (-2.2797874 52.3440003, -2.2797275 52.344113)",,30 mph,,
81581345,False,Badgers Walk,residential,True,79.43,,"LINESTRING (-2.2797874 52.3440003, -2.2790574 52.3438631, -2.2790063 52.3438443, -2.2788016 52.343674)",,30 mph,,
81581285,False,,residential,True,55.226,,"LINESTRING (-2.2873149 52.3434154, -2.2880287 52.3436531)",,30 mph,,
81581318,False,,residential,False,67.972,,"LINESTRING (-2.2864572 52.3413652, -2.2854573 52.341387)",,30 mph,,
81581275,False,Gheluvelt Court,residential,False,126.629,,"LINESTRING (-2.2852699 52.3417764, -2.2843341 52.3415041, -2.2842527 52.3415, -2.2841911 52.3415102, -2.2841564 52.3415302, -2.2838778 52.3418783)",,30 mph,,
81581291,False,Moor Hill Drive,residential,True,106.24,,"LINESTRING (-2.2852699 52.3417764, -2.2849283 52.3423896, -2.2846718 52.3426544)",,30 mph,,
219749892,False,Galahad Way,residential,False,45.251999999999995,,"LINESTRING (-2.2852699 52.3417764, -2.2854251 52.3415014, -2.2854573 52.341387)",,30 mph,,
499477955,False,Hafren Way,residential,True,274.696,,"LINESTRING (-2.2852699 52.3417764, -2.2867489 52.3422356, -2.2876129 52.3424916, -2.2876196 52.3425141, -2.2876312 52.3425532, -2.2871613 52.3432505, -2.2871135 52.3432953)",,30 mph,,
35994013,False,Vernon Road,residential,False,28.113,,"LINESTRING (-2.2788016 52.343674, -2.2791676 52.343556)",,30 mph,,
35994013,False,Vernon Road,residential,True,31.566000000000003,,"LINESTRING (-2.2788016 52.343674, -2.2784455 52.3438001, -2.2784002 52.343817)",,30 mph,,
81581345,False,Badgers Walk,residential,False,79.43,,"LINESTRING (-2.2788016 52.343674, -2.2790063 52.3438443, -2.2790574 52.3438631, -2.2797874 52.3440003)",,30 mph,,
499477955,False,Hafren Way,residential,False,274.69599999999997,,"LINESTRING (-2.2871135 52.3432953, -2.2871613 52.3432505, -2.2876312 52.3425532, -2.2876196 52.3425141, -2.2876129 52.3424916, -2.2867489 52.3422356, -2.2852699 52.3417764)",,30 mph,,
81581258,False,Stagborough Way,residential,False,9.359,,"LINESTRING (-2.2879505 52.3437224, -2.2880287 52.3436531)",,30 mph,,
81581258,False,Stagborough Way,residential,True,34.834,,"LINESTRING (-2.2879505 52.3437224, -2.287647 52.3439749)",,30 mph,,
81581258,False,Stagborough Way,residential,True,44.143,,"LINESTRING (-2.2884263 52.3433391, -2.2880287 52.3436531)",,30 mph,,
81581258,False,Stagborough Way,residential,False,44.143,,"LINESTRING (-2.2880287 52.3436531, -2.2884263 52.3433391)",,30 mph,,
81581258,False,Stagborough Way,residential,True,9.359,,"LINESTRING (-2.2880287 52.3436531, -2.2879505 52.3437224)",,30 mph,,
81581285,False,,residential,False,55.226,,"LINESTRING (-2.2880287 52.3436531, -2.2873149 52.3434154)",,30 mph,,
81581316,False,Danescroft,residential,False,107.34,,"LINESTRING (-2.2812121 52.342064, -2.2811694 52.3422191, -2.2810931 52.3422602, -2.2798972 52.34211)",,30 mph,,
81581318,False,,residential,True,67.972,,"LINESTRING (-2.2854573 52.341387, -2.2864572 52.3413652)",,30 mph,,
219749892,False,Galahad Way,residential,False,87.505,,"LINESTRING (-2.2854573 52.341387, -2.2853789 52.341279, -2.2852952 52.341194, -2.2851123 52.3410989, -2.2850097 52.3410605, -2.2848308 52.3410217, -2.2846949 52.3410115, -2.2845646 52.3410044, -2.2844511 52.3409964)",,30 mph,,
219749892,False,Galahad Way,residential,True,45.251999999999995,,"LINESTRING (-2.2854573 52.341387, -2.2854251 52.3415014, -2.2852699 52.3417764)",,30 mph,,
81581275,False,Gheluvelt Court,residential,True,126.62899999999999,,"LINESTRING (-2.2838778 52.3418783, -2.2841564 52.3415302, -2.2841911 52.3415102, -2.2842527 52.3415, -2.2843341 52.3415041, -2.2852699 52.3417764)",,30 mph,,
620751469,False,Lion Hill,unclassified,True,9.394,,"LINESTRING (-2.2777991 52.3382408, -2.2777792 52.3383244)",,,,
620751470,True,Lichfield Street,unclassified,False,126.64,,"LINESTRING (-2.2777991 52.3382408, -2.2777694 52.3382058, -2.2777213 52.3381791, -2.2776245 52.3381363, -2.2773638 52.3380214, -2.2772039 52.3379484, -2.2771779 52.3379365, -2.2769832 52.3378398, -2.2768837 52.3377845, -2.2768158 52.3377427, -2.2766515 52.3376327, -2.2766012 52.3376028, -2.2765632 52.3375836, -2.2765167 52.3375722, -2.2764763 52.3375662, -2.2764169 52.3375678, -2.276384 52.3375746, -2.2763579 52.3375843)",,30 mph,,
219749898,False,Lodge Cottages,residential,False,20.484,,"LINESTRING (-2.2768952 52.3386497, -2.2768131 52.338656, -2.2767235 52.3386628, -2.2766994 52.3387399)",,30 mph,,
15221284,True,Lion Hill,primary,False,82.175,,"LINESTRING (-2.2774459 52.3393206, -2.2774641 52.3392544, -2.2774901 52.3391623, -2.2776214 52.3387782, -2.2776782 52.3386231, -2.2776928 52.3385975)",A451,,,
219749893,False,Lodge Road,residential,True,50.511,,"LINESTRING (-2.2774459 52.3393206, -2.2773847 52.3393121, -2.2767195 52.3392238)",,30 mph,,
219749898,False,Lodge Cottages,residential,False,53.825,,"LINESTRING (-2.2766994 52.3387399, -2.2767195 52.3392238)",,30 mph,,
219749899,False,Lodge Cottages,residential,True,16.959,,"LINESTRING (-2.2766994 52.3387399, -2.27645 52.3387464)",,30 mph,,
219749898,False,Lodge Cottages,residential,True,20.484,,"LINESTRING (-2.2766994 52.3387399, -2.2767235 52.3386628, -2.2768131 52.338656, -2.2768952 52.3386497)",,30 mph,,
219749899,False,Lodge Cottages,residential,False,16.959,,"LINESTRING (-2.27645 52.3387464, -2.2766994 52.3387399)",,30 mph,,
82296296,False,Mitton Close,residential,True,221.12899999999996,,"LINESTRING (-2.2751394 52.3404715, -2.2750268 52.3404608, -2.2748545 52.3406023, -2.2747726 52.3408934, -2.2747095 52.3411211, -2.2747063 52.341205, -2.2747205 52.3412664, -2.2747802 52.3413027, -2.2748721 52.3413243, -2.2750431 52.3413534, -2.2751809 52.3413988, -2.2753074 52.3414723, -2.2754464 52.3415517, -2.2755166 52.3415846, -2.2755766 52.3416079, -2.275615 52.3416243, -2.2756779 52.3416449, -2.2757849 52.3416788, -2.2758912 52.3417115, -2.2759817 52.3417375, -2.2760766 52.3417631, -2.2761513 52.34178, -2.2762179 52.3417926)",,30 mph,,
35994002,False,Lickhill Road,residential,False,156.891,,"LINESTRING (-2.2780265 52.3406665, -2.2781001 52.3406886, -2.2782909 52.3407274, -2.2785782 52.3407834, -2.2787391 52.3408134, -2.2792286 52.3409037, -2.2793893 52.3409348, -2.2796412 52.3409837, -2.2797778 52.3410103, -2.27987 52.3410282, -2.2802247 52.3410971)",,30 mph,2,
487072693,True,High Street,tertiary,False,22.634999999999998,,"LINESTRING (-2.2780265 52.3406665, -2.2779683 52.3406423, -2.2779088 52.3406261, -2.277725 52.3405817)",,,,
487156453,False,,unclassified,False,9.155,,"LINESTRING (-2.2763679 52.3431158, -2.2762967 52.3430459)",,,,
35994011,False,Foundry Street,unclassified,False,24.128,,"LINESTRING (-2.2763679 52.3431158, -2.2761631 52.3431937, -2.2760655 52.3432296)",,,,
35994011,False,Foundry Street,unclassified,True,96.741,,"LINESTRING (-2.2763679 52.3431158, -2.2767983 52.3429534, -2.2770663 52.3428491, -2.2771528 52.3428105, -2.2772348 52.3427705, -2.2772938 52.3427381, -2.2773448 52.3427029, -2.277402 52.3426497, -2.2774323 52.3426193, -2.2774637 52.3425813)",,,,
487156453,False,,unclassified,True,9.155,,"LINESTRING (-2.2762967 52.3430459, -2.2763679 52.3431158)",,,,
27694365,False,Bewdley Road,tertiary,False,16.71,,"LINESTRING (-2.2785052 52.3439529, -2.2784002 52.343817)",,,,
27694366,False,Worcester Street,secondary,False,43.495999999999995,,"LINESTRING (-2.2785052 52.3439529, -2.2783878 52.3438812, -2.2783285 52.3438485, -2.2782818 52.343828, -2.2782038 52.3437974, -2.2781236 52.3437696, -2.2780435 52.3437473, -2.2779841 52.3437328)",B4195,30 mph,,
81632838,True,Vale Road,primary,False,86.374,,"LINESTRING (-2.2762179 52.3417926, -2.2762021 52.3418258, -2.2761919 52.3418476, -2.2761717 52.3418903, -2.2761065 52.3420292, -2.2760548 52.3421375, -2.2758641 52.3425387)",A451,30 mph,,
82296296,False,Mitton Close,residential,False,221.12899999999996,,"LINESTRING (-2.2762179 52.3417926, -2.2761513 52.34178, -2.2760766 52.3417631, -2.2759817 52.3417375, -2.2758912 52.3417115, -2.2757849 52.3416788, -2.2756779 52.3416449, -2.275615 52.3416243, -2.2755766 52.3416079, -2.2755166 52.3415846, -2.2754464 52.3415517, -2.2753074 52.3414723, -2.2751809 52.3413988, -2.2750431 52.3413534, -2.2748721 52.3413243, -2.2747802 52.3413027, -2.2747205 52.3412664, -2.2747063 52.341205, -2.2747095 52.3411211, -2.2747726 52.3408934, -2.2748545 52.3406023, -2.2750268 52.3404608, -2.2751394 52.3404715)",,30 mph,,
708286698,True,Church Drive,residential,False,11.882,,"LINESTRING (-2.2754512 52.3435846, -2.2755899 52.3435195)",,30 mph,,
708286697,False,Church Drive,residential,False,38.927,,"LINESTRING (-2.2754512 52.3435846, -2.2751769 52.3435877, -2.2748784 52.3435814)",,30 mph,,
27694366,False,Worcester Street,secondary,True,85.59700000000001,,"LINESTRING (-2.2767593 52.3435562, -2.2768982 52.3435697, -2.2770569 52.3435893, -2.2776308 52.3436658, -2.2777805 52.3436911, -2.2779388 52.3437224, -2.2779841 52.3437328)",B4195,30 mph,,
708153737,True,Worcester Street,secondary,False,69.523,,"LINESTRING (-2.2767593 52.3435562, -2.2766346 52.3435496, -2.2765412 52.3435471, -2.2763574 52.34355, -2.2762632 52.343554, -2.2758752 52.3435739, -2.2757383 52.3435785)",B4195,30 mph,,
222046827,True,High Street,primary,False,31.48,,"LINESTRING (-2.2781367 52.3404935, -2.2780328 52.3405474, -2.2779877 52.3405663, -2.2779444 52.3405806, -2.277897 52.34059, -2.2778402 52.3405918, -2.2777848 52.3405882, -2.277725 52.3405817)",A451,30 mph,1,
487070873,True,High Street,tertiary,False,21.445,,"LINESTRING (-2.2781367 52.3404935, -2.2780746 52.3405468, -2.2780362 52.3405931, -2.2780195 52.3406252, -2.2780196 52.3406504, -2.2780265 52.3406665)",,,,
15221287,True,Mitton Street,primary,False,104.94500000000001,,"LINESTRING (-2.2753954 52.3399065, -2.2754406 52.3399279, -2.2754909 52.3399515, -2.2755787 52.3399907, -2.2756598 52.3400245, -2.2757814 52.3400724, -2.2758858 52.3401138, -2.2762176 52.3402333, -2.276475 52.340307, -2.2767305 52.3403749)",A451,30 mph,,
15221287,True,Mitton Street,primary,False,28.777,,"LINESTRING (-2.2749889 52.3398584, -2.2750619 52.3398531, -2.2751258 52.339853, -2.2751808 52.3398571, -2.2752782 52.3398727, -2.2753329 52.339885, -2.2753626 52.3398942, -2.2753954 52.3399065)",A451,30 mph,,
503865252,True,Mitton Street,tertiary,False,42.211,,"LINESTRING (-2.2749889 52.3398584, -2.2750612 52.3398419, -2.27513 52.3398187, -2.275215 52.3397877, -2.2752555 52.3397678, -2.2752993 52.3397417, -2.2753275 52.3397147, -2.2753454 52.3396929, -2.2753618 52.3396696, -2.2753804 52.3396344, -2.2753959 52.3395996)",,,,
15221284,True,Lion Hill,primary,False,110.375,,"LINESTRING (-2.2770777 52.3402809, -2.277244 52.3400351, -2.2772868 52.3399563, -2.2773162 52.3398823, -2.2773387 52.3398122, -2.277359 52.3397395, -2.2773855 52.3396174, -2.2774045 52.3395089, -2.2774214 52.3394244, -2.2774459 52.3393206)",A451,,,
219749893,False,Lodge Road,residential,False,22.132,,"LINESTRING (-2.2759564 52.3391405, -2.2762772 52.3391751)",,30 mph,,
490504468,False,Lodge Road,residential,True,31.592,,"LINESTRING (-2.2761836 52.3394534, -2.2762772 52.3391751)",,30 mph,,
489088329,False,Martins Way,unclassified,True,49.404,,"LINESTRING (-2.2830951 52.338876, -2.2829593 52.3389876, -2.2826611 52.3392325)",,,,
72470553,False,Martins Way,unclassified,True,62.739000000000004,,"LINESTRING (-2.2826611 52.3392325, -2.2823835 52.3394876, -2.2822684 52.3395926, -2.2821605 52.3397064)",,,2,
81581328,False,Raven Street,unclassified,True,22.192,,"LINESTRING (-2.2826611 52.3392325, -2.2825091 52.3391577, -2.2824078 52.3391065)",,,,
489088329,False,Martins Way,unclassified,False,49.404,,"LINESTRING (-2.2826611 52.3392325, -2.2829593 52.3389876, -2.2830951 52.338876)",,,,
219749893,False,Lodge Road,residential,True,30.533,,"LINESTRING (-2.2767195 52.3392238, -2.2762772 52.3391751)",,30 mph,,
219749898,False,Lodge Cottages,residential,True,53.825,,"LINESTRING (-2.2767195 52.3392238, -2.2766994 52.3387399)",,30 mph,,
219749893,False,Lodge Road,residential,False,50.511,,"LINESTRING (-2.2767195 52.3392238, -2.2773847 52.3393121, -2.2774459 52.3393206)",,30 mph,,
219749893,False,Lodge Road,residential,False,30.533,,"LINESTRING (-2.2762772 52.3391751, -2.2767195 52.3392238)",,30 mph,,
219749893,False,Lodge Road,residential,True,22.132,,"LINESTRING (-2.2762772 52.3391751, -2.2759564 52.3391405)",,30 mph,,
490504468,False,Lodge Road,residential,False,31.592,,"LINESTRING (-2.2762772 52.3391751, -2.2761836 52.3394534)",,30 mph,,
81581258,False,Stagborough Way,residential,False,34.834,,"LINESTRING (-2.287647 52.3439749, -2.2879505 52.3437224)",,30 mph,,
"[35994002, 35994014]",False,"['Lower Lickhill Road', 'Lickhill Road']","['unclassified', 'residential']",True,250.685,,"LINESTRING (-2.287647 52.3439749, -2.2875732 52.3439383, -2.2869145 52.3436028, -2.2864417 52.3433713, -2.2861095 52.3431986, -2.2859232 52.3431031, -2.285702 52.3430092, -2.2852905 52.3428586, -2.2848516 52.342713, -2.2846718 52.3426544)",,30 mph,2,
219749892,False,Galahad Way,residential,True,87.505,,"LINESTRING (-2.2844511 52.3409964, -2.2845646 52.3410044, -2.2846949 52.3410115, -2.2848308 52.3410217, -2.2850097 52.3410605, -2.2851123 52.3410989, -2.2852952 52.341194, -2.2853789 52.341279, -2.2854573 52.341387)",,30 mph,,
"[15221284, 504192277]",True,Lion Hill,primary,False,21.972,,"LINESTRING (-2.2776928 52.3385975, -2.2777042 52.3385828, -2.2777102 52.338575, -2.2777244 52.3385585, -2.2777484 52.3385406, -2.2777731 52.3385246, -2.2777894 52.3385149, -2.2778094 52.3385041, -2.2778441 52.3384931, -2.277886 52.3384897, -2.2779328 52.3384946)",A451,,,
"[80553633, 721321327]",True,Lion Hill,unclassified,False,30.929000000000002,,"LINESTRING (-2.2776928 52.3385975, -2.2777286 52.3384844, -2.2777792 52.3383244)",,,,
35994002,False,Lickhill Road,residential,False,152.91500000000002,,"LINESTRING (-2.2827358 52.3419588, -2.2833394 52.3422159, -2.2838478 52.3424076, -2.2846718 52.3426544)",,30 mph,2,
35994002,False,Lickhill Road,residential,True,196.59399999999997,,"LINESTRING (-2.2827358 52.3419588, -2.282331 52.341792, -2.2817944 52.3415829, -2.2816477 52.3415256, -2.2811015 52.3413124, -2.2809292 52.3412558, -2.2807492 52.3412087, -2.2802247 52.3410971)",,30 mph,2,
