osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,junction
7982128,True,Northgate,residential,20 mph,False,33.489999999999995,"LINESTRING (-3.1888846 55.6520018, -3.1890304 55.6522539, -3.1890386 55.6522896)",,,,
62105621,False,High Street,primary,20 mph,True,227.471,"LINESTRING (-3.1888846 55.6520018, -3.1891836 55.6519338, -3.1893968 55.6518753, -3.1894792 55.651856, -3.1898719 55.6517649, -3.1905917 55.6516021, -3.1906132 55.6515972, -3.1906701 55.6515847, -3.1913138 55.6514526, -3.1916168 55.6514021, -3.1917959 55.6513723, -3.192094 55.6513292, -3.1922895 55.6513141)",2,A72,,
300382837,True,Eastgate,primary,20 mph,False,48.45,"LINESTRING (-3.1888846 55.6520018, -3.188828 55.6520502, -3.1887761 55.6520825, -3.1886689 55.6520989, -3.1885258 55.6520928, -3.18819 55.6520729)",2,A72,,
63617137,False,,primary,20 mph,False,12.8,"LINESTRING (-3.1930769 55.6520912, -3.1929928 55.6520618, -3.1929149 55.652022)",2,A72,,
346939528,False,Old Town,primary,20 mph,True,141.04999999999998,"LINESTRING (-3.1930769 55.6520912, -3.1931698 55.6521091, -3.1932753 55.6521182, -3.1940053 55.6521579, -3.1941363 55.6521585, -3.1942327 55.6521524, -3.1943551 55.6521368, -3.1944687 55.6521255, -3.1953078 55.6520928)",2,A72,,
722061436,False,Edinburgh Road,primary,20 mph,False,23.287,"LINESTRING (-3.1895425 55.6557996, -3.1893282 55.6556286)",2,A703,,
935900401,False,Venlaw High Road,residential,20 mph,False,32.911,"LINESTRING (-3.1895425 55.6557996, -3.1893647 55.6558686, -3.1893204 55.6558821, -3.1892894 55.6558886, -3.1892592 55.6558915, -3.1892278 55.6558913, -3.1891922 55.655885, -3.1891429 55.6558686, -3.189088 55.6558452)",,,,
28286011,False,Edinburgh Road,primary,20 mph,True,68.993,"LINESTRING (-3.1852323 55.6524753, -3.1858825 55.6529757)",2,A703,,
28286011,False,Edinburgh Road,primary,20 mph,False,93.011,"LINESTRING (-3.1852323 55.6524753, -3.1849676 55.6522711, -3.1848009 55.6521438, -3.1847386 55.6520873, -3.1846846 55.6520181, -3.1846528 55.6519511, -3.1846279 55.6518768, -3.1845888 55.6517405)",2,A703,,
935507077,False,The Bridges,residential,20 mph,False,20.521,"LINESTRING (-3.1852323 55.6524753, -3.1851852 55.6524955, -3.1851083 55.6525271, -3.1850405 55.6525469, -3.1849452 55.6525553)",,,,
346939529,False,Old Town,primary,20 mph,False,8.612,"LINESTRING (-3.1954449 55.652089, -3.1953078 55.6520928)",2,A72,,
62105601,True,Young Street,tertiary,20 mph,False,67.22999999999999,"LINESTRING (-3.1954449 55.652089, -3.1954527 55.6521758, -3.1954669 55.6523325, -3.1954826 55.6523963, -3.1955061 55.6524601, -3.1956105 55.6526837)",,,,
1125220747,False,Rosetta Road,unclassified,20 mph,True,14.939,"LINESTRING (-3.19647 55.6544518, -3.1965037 55.6545848)",,,,
481244936,False,March Street,tertiary,20 mph,False,14.462,"LINESTRING (-3.19647 55.6544518, -3.1964311 55.6544576, -3.1962472 55.6544852)",,,,
7976285,False,March Street,tertiary,20 mph,False,19.345,"LINESTRING (-3.191067 55.6553085, -3.1907741 55.6553629)",,,,
7976285,False,March Street,tertiary,20 mph,True,38.273,"LINESTRING (-3.191067 55.6553085, -3.1916448 55.655198)",,,,
7982335,False,Damdale,residential,20 mph,False,112.596,"LINESTRING (-3.191067 55.6553085, -3.1910514 55.6552813, -3.1910474 55.6552434, -3.1910772 55.6551828, -3.19111 55.6551239, -3.1911293 55.6550713, -3.1911432 55.6549972, -3.1911732 55.6545866, -3.1911844 55.6544385, -3.191195 55.6543719, -3.1912125 55.6543055)",,,,
722061436,False,Edinburgh Road,primary,20 mph,True,23.287,"LINESTRING (-3.1893282 55.6556286, -3.1895425 55.6557996)",2,A703,,
1106130185,False,Edinburgh Road,primary,20 mph,False,158.382,"LINESTRING (-3.1893282 55.6556286, -3.1878359 55.6544797)",2,A703,,
"[7976285, 107882021, 107882022]",False,March Street,tertiary,20 mph,True,97.548,"LINESTRING (-3.1893282 55.6556286, -3.1895651 55.6555226, -3.1896402 55.6554935, -3.1897053 55.6554751, -3.1897846 55.6554624, -3.1902513 55.6554218, -3.1902918 55.6554181, -3.1905604 55.6553955, -3.1906617 55.6553818, -3.1907741 55.6553629)",,,yes,
7982335,False,Damdale,residential,20 mph,False,62.272999999999996,"LINESTRING (-3.1912125 55.6543055, -3.1912236 55.6542702, -3.191339 55.6539844, -3.1914001 55.6538331, -3.1914349 55.6537598)",,,,
7982335,False,Damdale,residential,20 mph,True,112.59599999999999,"LINESTRING (-3.1912125 55.6543055, -3.191195 55.6543719, -3.1911844 55.6544385, -3.1911732 55.6545866, -3.1911432 55.6549972, -3.1911293 55.6550713, -3.19111 55.6551239, -3.1910772 55.6551828, -3.1910474 55.6552434, -3.1910514 55.6552813, -3.191067 55.6553085)",,,,
8010069,False,Murray Place,residential,20 mph,True,109.645,"LINESTRING (-3.1912125 55.6543055, -3.1912559 55.6543308, -3.1913223 55.6543694, -3.1913667 55.6543985, -3.1917619 55.6547, -3.1922827 55.6550842)",,,,
7976306,False,Cross Street,tertiary,20 mph,False,90.388,"LINESTRING (-3.1930603 55.65287, -3.1933861 55.6533554, -3.1935705 55.6536302)",,,,
7976332,True,Crossland Crescent,residential,20 mph,False,252.35699999999997,"LINESTRING (-3.1930603 55.65287, -3.1941698 55.6526478, -3.1942271 55.6526457, -3.1945785 55.6526884, -3.1946117 55.6526993, -3.1946358 55.6527152, -3.1946595 55.6527441, -3.1948534 55.6530742, -3.1948609 55.6530947, -3.1948632 55.6531171, -3.1948538 55.6531455, -3.1948327 55.6531675, -3.1947956 55.6531859, -3.1938807 55.6535356, -3.1937515 55.6535808, -3.1935705 55.6536302)",,,,
7982333,True,Elcho Street Brae,tertiary,,False,12.176,"LINESTRING (-3.1930603 55.65287, -3.1930325 55.6528258, -3.1930334 55.6527632)",,,,
7976309,False,Cross Road,residential,20 mph,True,70.84,"LINESTRING (-3.1938033 55.6539953, -3.1947589 55.6536559)",,,,
7976306,False,Cross Street,tertiary,20 mph,True,43.156,"LINESTRING (-3.1938033 55.6539953, -3.1937701 55.653935, -3.1937311 55.6538699, -3.1935705 55.6536302)",,,,
7976309,False,Cross Road,residential,20 mph,False,96.42299999999999,"LINESTRING (-3.1938033 55.6539953, -3.1934048 55.6540952, -3.1933475 55.6541046, -3.1932862 55.6541077, -3.1932107 55.6541006, -3.1931288 55.6540795, -3.1930441 55.6540498, -3.1929777 55.6540187, -3.1929042 55.6539842, -3.1928312 55.6539538, -3.1927719 55.6539354, -3.1926964 55.6539193, -3.1926067 55.6539076, -3.1925169 55.6538985, -3.1924079 55.6538966)",,,,
63617152,False,Montgomery Place,tertiary,20 mph,False,94.548,"LINESTRING (-3.1938033 55.6539953, -3.1938276 55.6540413, -3.1938783 55.6541102, -3.1945022 55.6547471)",,,,
481244936,False,March Street,tertiary,20 mph,True,113.278,"LINESTRING (-3.1945022 55.6547471, -3.1962472 55.6544852)",,,,
63617152,False,Montgomery Place,tertiary,20 mph,True,94.548,"LINESTRING (-3.1945022 55.6547471, -3.1938783 55.6541102, -3.1938276 55.6540413, -3.1938033 55.6539953)",,,,
722061435,False,March Street,tertiary,20 mph,False,144.19400000000002,"LINESTRING (-3.1945022 55.6547471, -3.193438 55.6549078, -3.1922827 55.6550842)",,,,
7976306,False,Cross Street,tertiary,20 mph,False,43.156,"LINESTRING (-3.1935705 55.6536302, -3.1937311 55.6538699, -3.1937701 55.653935, -3.1938033 55.6539953)",,,,
7976306,False,Cross Street,tertiary,20 mph,True,90.388,"LINESTRING (-3.1935705 55.6536302, -3.1933861 55.6533554, -3.1930603 55.65287)",,,,
7982335,False,Damdale,residential,20 mph,False,24.379,"LINESTRING (-3.1914349 55.6537598, -3.1915506 55.6535505)",,,,
7976309,False,Cross Road,residential,20 mph,True,63.156000000000006,"LINESTRING (-3.1914349 55.6537598, -3.1914944 55.6537696, -3.1922255 55.6538902, -3.1922836 55.6538947, -3.1923451 55.6538963, -3.1924079 55.6538966)",,,,
7982335,False,Damdale,residential,20 mph,True,62.272999999999996,"LINESTRING (-3.1914349 55.6537598, -3.1914001 55.6538331, -3.191339 55.6539844, -3.1912236 55.6542702, -3.1912125 55.6543055)",,,,
7976309,False,Cross Road,residential,20 mph,False,63.156000000000006,"LINESTRING (-3.1924079 55.6538966, -3.1923451 55.6538963, -3.1922836 55.6538947, -3.1922255 55.6538902, -3.1914944 55.6537696, -3.1914349 55.6537598)",,,,
7976309,False,Cross Road,residential,20 mph,True,96.423,"LINESTRING (-3.1924079 55.6538966, -3.1925169 55.6538985, -3.1926067 55.6539076, -3.1926964 55.6539193, -3.1927719 55.6539354, -3.1928312 55.6539538, -3.1929042 55.6539842, -3.1929777 55.6540187, -3.1930441 55.6540498, -3.1931288 55.6540795, -3.1932107 55.6541006, -3.1932862 55.6541077, -3.1933475 55.6541046, -3.1934048 55.6540952, -3.1938033 55.6539953)",,,,
63617137,False,,primary,20 mph,True,3.645,"LINESTRING (-3.1928847 55.651994, -3.1929149 55.652022)",2,A72,,
