osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes
89514160,True,A5193,London Road,primary,30 mph,False,13.513,"LINESTRING (-0.6915655 52.2998197, -0.6917072 52.2999049)",
3013204,False,A5128,Oxford Street,primary,30 mph,True,75.14999999999999,"LINESTRING (-0.6954651 52.3015289, -0.6955845 52.301494, -0.6964102 52.3011794)",
37882063,True,,,primary,30 mph,False,21.828000000000003,"LINESTRING (-0.6954651 52.3015289, -0.6953833 52.3016253, -0.6953833 52.301713)",
3012908,False,,Poplar Street,residential,,True,65.209,"LINESTRING (-0.6921743 52.3056405, -0.6920706 52.3054957, -0.69205 52.3053825, -0.6921117 52.30524, -0.692194 52.3050807)",
89471130,False,,Poplar Street,residential,,False,80.28399999999999,"LINESTRING (-0.6921743 52.3056405, -0.6919266 52.3060071, -0.6917278 52.3063089)",
"[921866877, 3013199]",False,A5193,London Road,primary,30 mph,False,86.755,"LINESTRING (-0.6887521 52.2977778, -0.6890771 52.2981538, -0.6893384 52.2984707)","['2', '3']"
3012634,False,A5128,Victoria Road,primary,30 mph,False,71.27,"LINESTRING (-0.6883033 52.3013825, -0.6883714 52.3015327, -0.6883858 52.3015601, -0.6886142 52.3019945)",
50483809,False,A5128,Midland Road,primary,30 mph,True,84.625,"LINESTRING (-0.6883033 52.3013825, -0.6885584 52.3014051, -0.6886153 52.3014102, -0.6893753 52.3014611, -0.6895386 52.3014478)",
3012634,False,A5128,Victoria Road,primary,30 mph,False,65.887,"LINESTRING (-0.6889808 52.3027063, -0.6893241 52.3032604)",
3012634,False,A5128,Victoria Road,primary,30 mph,True,31.63,"LINESTRING (-0.6889808 52.3027063, -0.6889355 52.3024232)",
8273166,False,,Newcomen Road,residential,,True,134.809,"LINESTRING (-0.6889808 52.3027063, -0.6888965 52.3027413, -0.6888482 52.3027758, -0.6887983 52.3028234, -0.6887062 52.3029024, -0.688627 52.3029524, -0.6885331 52.3029889, -0.6882726 52.3030392, -0.6872507 52.3032046)",
3012634,False,A5128,Victoria Road,primary,30 mph,False,11.282,"LINESTRING (-0.6893241 52.3032604, -0.689393 52.3033527)",
3012634,False,A5128,Victoria Road,primary,30 mph,True,65.887,"LINESTRING (-0.6893241 52.3032604, -0.6889808 52.3027063)",
8273167,False,,Mill Road,tertiary,30 mph,True,92.31700000000001,"LINESTRING (-0.6893241 52.3032604, -0.6888234 52.3034149, -0.6881077 52.3036292)",
1106774481,False,,Regent Street,unclassified,20 mph,False,59.014,"LINESTRING (-0.6896781 52.304559, -0.6905006 52.3047285)",
35827745,False,A5128,Cannon Street,primary,30 mph,False,34.344,"LINESTRING (-0.6896781 52.304559, -0.6897446 52.3044434, -0.6897601 52.3044117, -0.6897884 52.3043339, -0.6897989 52.3042961, -0.6898033 52.304261)",
