osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction
152302078,True,A307,Portsmouth Road,primary,30 mph,False,35.652,"LINESTRING (-0.4173907 51.3321163, -0.4176037 51.3320317, -0.4177442 51.3320139, -0.4178596 51.3320004)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,True,186.05100000000004,"LINESTRING (-0.4173907 51.3321163, -0.4172634 51.3321586, -0.4170972 51.3322207, -0.4170286 51.3322495, -0.4169372 51.33229, -0.4168558 51.3323253, -0.4163684 51.3325599, -0.416348 51.3325691, -0.4156924 51.3328964, -0.415541 51.3329688, -0.4154084 51.333022, -0.4152212 51.3330924)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,False,71.595,"LINESTRING (-0.414242 51.3332845, -0.4144947 51.3332515, -0.4146919 51.33322, -0.4147478 51.3332099, -0.4148036 51.3331997, -0.4149344 51.3331736, -0.4150988 51.3331319, -0.4152212 51.3330924)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,True,116.242,"LINESTRING (-0.414242 51.3332845, -0.4139758 51.333326, -0.4137601 51.3333709, -0.4136107 51.3334141, -0.4134802 51.3334578, -0.4133799 51.3334972, -0.4133055 51.3335298, -0.4132296 51.3335681, -0.4131014 51.3336416, -0.412977 51.33373, -0.4128616 51.3338239)",,
629124912,False,,Downside Bridge Road,tertiary,,True,43.092,"LINESTRING (-0.4125908 51.3263203, -0.4128663 51.3266675)",2,
162563689,True,,Church Street,residential,,False,211.96599999999998,"LINESTRING (-0.4125908 51.3263203, -0.4124212 51.3263391, -0.4123608 51.3263483, -0.4111512 51.326774, -0.410032 51.3271327, -0.4099014 51.3272008)",,
629124912,False,,Downside Bridge Road,tertiary,,False,43.092,"LINESTRING (-0.4128663 51.3266675, -0.4125908 51.3263203)",2,
162563700,False,,St Andrews Walk,residential,,True,105.58800000000001,"LINESTRING (-0.4128663 51.3266675, -0.4127846 51.3266999, -0.4125365 51.3267925, -0.4124706 51.3268207, -0.4124288 51.3268435, -0.4124004 51.3268693, -0.4123814 51.3268947, -0.4123696 51.3269306, -0.4123648 51.3269641, -0.4123691 51.3270292, -0.4123866 51.327098, -0.4123881 51.3271321, -0.4123819 51.3271652, -0.412361 51.3272103, -0.4123364 51.3272461, -0.4122989 51.3272832, -0.4121414 51.3274122)",,
629124912,False,,Downside Bridge Road,tertiary,,True,220.67499999999998,"LINESTRING (-0.4128663 51.3266675, -0.4130447 51.3269101, -0.4131344 51.3270304, -0.4131595 51.3270777, -0.4131913 51.3271701, -0.4132492 51.3273204, -0.4132774 51.3274591, -0.4132868 51.327608, -0.4132714 51.3277675, -0.4132365 51.3279133, -0.4131902 51.32804, -0.4129132 51.3285725)",2,
236920299,False,A307,Portsmouth Road,primary,30 mph,False,116.24199999999999,"LINESTRING (-0.4128616 51.3338239, -0.412977 51.33373, -0.4131014 51.3336416, -0.4132296 51.3335681, -0.4133055 51.3335298, -0.4133799 51.3334972, -0.4134802 51.3334578, -0.4136107 51.3334141, -0.4137601 51.3333709, -0.4139758 51.333326, -0.414242 51.3332845)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,True,49.844,"LINESTRING (-0.4128616 51.3338239, -0.4125918 51.3340506, -0.412435 51.3341843)",,
151947206,False,,Coveham Crescent,residential,30 mph,True,52.870000000000005,"LINESTRING (-0.4152212 51.3330924, -0.4152892 51.3331526, -0.4153085 51.3331676, -0.415332 51.3331782, -0.4153561 51.333181, -0.4153807 51.3331792, -0.415408 51.3331736, -0.4157017 51.3330974, -0.4158731 51.3330503)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,False,186.051,"LINESTRING (-0.4152212 51.3330924, -0.4154084 51.333022, -0.415541 51.3329688, -0.4156924 51.3328964, -0.416348 51.3325691, -0.4163684 51.3325599, -0.4168558 51.3323253, -0.4169372 51.33229, -0.4170286 51.3322495, -0.4170972 51.3322207, -0.4172634 51.3321586, -0.4173907 51.3321163)",,
236920299,False,A307,Portsmouth Road,primary,30 mph,True,71.595,"LINESTRING (-0.4152212 51.3330924, -0.4150988 51.3331319, -0.4149344 51.3331736, -0.4148036 51.3331997, -0.4147478 51.3332099, -0.4146919 51.33322, -0.4144947 51.3332515, -0.414242 51.3332845)",,
151947206,False,,Coveham Crescent,residential,30 mph,True,10.342,"LINESTRING (-0.4158731 51.3330503, -0.4159911 51.3329936)",,
151947206,False,,Coveham Crescent,residential,30 mph,False,52.87000000000001,"LINESTRING (-0.4158731 51.3330503, -0.4157017 51.3330974, -0.415408 51.3331736, -0.4153807 51.3331792, -0.4153561 51.333181, -0.415332 51.3331782, -0.4153085 51.3331676, -0.4152892 51.3331526, -0.4152212 51.3330924)",,
151947217,False,,Coveham Crescent,residential,30 mph,True,52.689,"LINESTRING (-0.4158731 51.3330503, -0.4159434 51.3330989, -0.4164072 51.3333866)",,
151947218,False,,Hamilton Avenue,residential,30 mph,False,130.038,"LINESTRING (-0.4192323 51.3341472, -0.418617 51.3342169, -0.4185435 51.3342212, -0.4184853 51.3342184, -0.4184235 51.3342072, -0.4183717 51.33419, -0.4183302 51.3341692, -0.4183001 51.3341482, -0.4182751 51.3341243, -0.4182559 51.3340977, -0.4180516 51.3337085, -0.4180262 51.3336646, -0.4179937 51.3336257)",,
151947217,False,,Coveham Crescent,residential,30 mph,False,50.954,"LINESTRING (-0.4168612 51.3337447, -0.4167703 51.3336572, -0.4167187 51.3336101, -0.4165483 51.333475, -0.4164072 51.3333866)",,
151947218,False,,Hamilton Avenue,residential,30 mph,True,82.434,"LINESTRING (-0.4168612 51.3337447, -0.4170131 51.3336951, -0.4170982 51.3336733, -0.4172591 51.3336386, -0.4173366 51.3336288, -0.4177925 51.3335945, -0.4178572 51.3335925, -0.417937 51.3336012, -0.4179937 51.3336257)",,
151947217,False,,Coveham Crescent,residential,30 mph,False,52.689,"LINESTRING (-0.4164072 51.3333866, -0.4159434 51.3330989, -0.4158731 51.3330503)",,
151947217,False,,Coveham Crescent,residential,30 mph,True,50.95400000000001,"LINESTRING (-0.4164072 51.3333866, -0.4165483 51.333475, -0.4167187 51.3336101, -0.4167703 51.3336572, -0.4168612 51.3337447)",,
151947218,False,,Hamilton Avenue,residential,30 mph,False,82.434,"LINESTRING (-0.4179937 51.3336257, -0.417937 51.3336012, -0.4178572 51.3335925, -0.4177925 51.3335945, -0.4173366 51.3336288, -0.4172591 51.3336386, -0.4170982 51.3336733, -0.4170131 51.3336951, -0.4168612 51.3337447)",,
