osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,width
4418897,Steeple Court,residential,False,True,38.831,"LINESTRING (-3.0624339 53.2877453, -3.06285 53.2877335, -3.0629399 53.2877765, -3.0629669 53.2878034)",,,,
"[295552856, 1070562839]",Bridge Street,tertiary,False,False,52.416,"LINESTRING (-3.0624339 53.2877453, -3.0623844 53.2876143, -3.0623543 53.2875913, -3.0622985 53.2875486, -3.0622076 53.287479, -3.062033 53.2873507)",2,"['20 mph', '30 mph']",,
295552856,Bridge Street,tertiary,False,True,56.53,"LINESTRING (-3.0624339 53.2877453, -3.0623962 53.2878636, -3.0621543 53.2882236)",2,30 mph,,
4418909,Breezehill Road,residential,False,True,86.04,"LINESTRING (-3.0572063 53.2925408, -3.0580513 53.293127)",,20 mph,,
4418904,Blackeys Lane,residential,False,True,61.947,"LINESTRING (-3.0572063 53.2925408, -3.0573342 53.2924812, -3.0580533 53.2923169)",,20 mph,,
4418909,Breezehill Road,residential,False,False,86.04,"LINESTRING (-3.0580513 53.293127, -3.0572063 53.2925408)",,20 mph,,
4418935,Breezehill Close,residential,False,True,39.638,"LINESTRING (-3.0580513 53.293127, -3.0585803 53.2929624)",,20 mph,,
4418909,Breezehill Road,residential,False,True,109.25599999999999,"LINESTRING (-3.0580513 53.293127, -3.0583337 53.2935085, -3.0586164 53.2939004, -3.0587356 53.2940193)",,20 mph,,
4418909,Breezehill Road,residential,False,False,109.256,"LINESTRING (-3.0587356 53.2940193, -3.0586164 53.2939004, -3.0583337 53.2935085, -3.0580513 53.293127)",,20 mph,,
4418920,Raby Park Road,tertiary,False,False,170.83100000000002,"LINESTRING (-3.0587356 53.2940193, -3.0583446 53.2941064, -3.057947 53.2941658, -3.0575825 53.2942649, -3.0573284 53.2943656, -3.0571072 53.2944742, -3.0569331 53.2945936, -3.0566137 53.2948131)",,20 mph,,
