osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction
3678131,2,A507,Clothall Road,primary,30 mph,False,False,26.073999999999998,"LINESTRING (-0.1864513 51.9912313, -0.1862907 51.9911409, -0.1861884 51.9910626)",,
3999842,2,B656,Whitehorse Street,secondary,30 mph,False,False,180.33200000000002,"LINESTRING (-0.1864513 51.9912313, -0.1866147 51.9911197, -0.186671 51.9910842, -0.1869795 51.9908959, -0.1870553 51.9908479, -0.1871592 51.990782, -0.1872316 51.9907448, -0.1873437 51.9906747, -0.1875559 51.9905421, -0.1875843 51.9905243, -0.1880685 51.990232, -0.1882978 51.9900759)",,
4000242,2,A507,Station Road,primary,30 mph,False,True,111.33500000000001,"LINESTRING (-0.1864513 51.9912313, -0.1865462 51.9912819, -0.1866421 51.9913708, -0.1867185 51.9914383, -0.1873799 51.9920501)",,
157787791,2,B656,Royston Road,secondary,30 mph,False,False,35.556,"LINESTRING (-0.1864513 51.9912313, -0.1862865 51.9913392, -0.1860955 51.9914642)",,
1074630702,2,A507,Clothall Road,primary,30 mph,False,True,473.29099999999994,"LINESTRING (-0.1817914 51.9877853, -0.1842918 51.9896147, -0.1844404 51.9897218, -0.1846861 51.9899112, -0.1850841 51.990166, -0.1857048 51.9906699, -0.1858684 51.9908028, -0.1858974 51.9908538, -0.1861884 51.9910626)",,
"[3237051, 18480212]",2,,Weston Way,tertiary,30 mph,False,True,250.363,"LINESTRING (-0.1912364 51.9854212, -0.1912926 51.9855846, -0.1913317 51.9857513, -0.1913735 51.9859668, -0.1914015 51.9861116, -0.1914613 51.9864052, -0.1917118 51.9869458, -0.1917767 51.9870861, -0.1917905 51.9871157, -0.1917954 51.9871249, -0.1919832 51.9874752, -0.1921689 51.9875558)",,
168163520,,,Mansfield Road,residential,30 mph,False,False,86.62,"LINESTRING (-0.1912364 51.9854212, -0.1905295 51.9855657, -0.1900653 51.9857101)",,
"[3237051, 18480212]",2,,Weston Way,tertiary,30 mph,False,False,250.363,"LINESTRING (-0.1921689 51.9875558, -0.1919832 51.9874752, -0.1917954 51.9871249, -0.1917905 51.9871157, -0.1917767 51.9870861, -0.1917118 51.9869458, -0.1914613 51.9864052, -0.1914015 51.9861116, -0.1913735 51.9859668, -0.1913317 51.9857513, -0.1912926 51.9855846, -0.1912364 51.9854212)",,
3237051,,,Weston Way,tertiary,30 mph,False,True,53.449,"LINESTRING (-0.1921689 51.9875558, -0.1924882 51.9876621, -0.1928777 51.9877548)",,
4013471,,,Park Street,residential,30 mph,False,True,192.229,"LINESTRING (-0.1921689 51.9875558, -0.1920716 51.987613, -0.1916886 51.9877003, -0.1911215 51.9878756, -0.1906683 51.9880551, -0.1903721 51.9881706, -0.1900719 51.9882876, -0.1898661 51.98837, -0.1897267 51.9883655)",,
3237051,,,Weston Way,tertiary,30 mph,False,False,53.449,"LINESTRING (-0.1928777 51.9877548, -0.1924882 51.9876621, -0.1921689 51.9875558)",,
132558142,,B656,Hitchin Street,secondary,30 mph,False,True,70.53099999999999,"LINESTRING (-0.1928777 51.9877548, -0.1926568 51.9880857, -0.1924112 51.9883172)",,
4016107,,,The Gardens,residential,30 mph,False,False,92.302,"LINESTRING (-0.1915889 51.9885544, -0.1917176 51.9887394, -0.1918537 51.9889112, -0.1917759 51.9890394, -0.1917008 51.9891584, -0.1918055 51.9893191)",,
