osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,junction,bridge
22914692,2,Victoria Place,tertiary,30 mph,False,False,216.745,"LINESTRING (-3.9808343 55.8635006, -3.9814715 55.8634048, -3.9815538 55.8633924, -3.9818789 55.8633409, -3.9841797 55.8629762)",,,
25640979,2,Broomknoll Street,secondary,30 mph,False,True,50.513999999999996,"LINESTRING (-3.9808343 55.8635006, -3.9807011 55.8637911, -3.9806775 55.8638427, -3.9806011 55.8639342)",B802,,
100106587,2,Cairnhill Road,secondary,30 mph,False,False,74.138,"LINESTRING (-3.9808343 55.8635006, -3.9808326 55.8634145, -3.980797 55.8633302, -3.9805605 55.8630235, -3.9804377 55.8628793)",B802,,
100106587,2,Cairnhill Road,secondary,30 mph,False,True,17.006,"LINESTRING (-3.9799337 55.8622768, -3.9800508 55.8624149)",B802,,
27206760,2,Hogg Street,unclassified,30 mph,False,False,294.49,"LINESTRING (-3.9799337 55.8622768, -3.9795503 55.8623328, -3.9794381 55.8623464, -3.97931 55.862362, -3.9792711 55.8623665, -3.9788764 55.862412, -3.9775964 55.8625504, -3.9772686 55.8625896, -3.9755027 55.8628006, -3.9753196 55.86283)",,,
100106587,2,Cairnhill Road,secondary,30 mph,False,False,78.249,"LINESTRING (-3.9799337 55.8622768, -3.9796762 55.8618071, -3.9797252 55.8615966)",B802,,
56030742,,Ewart Drive,residential,30 mph,False,True,39.694,"LINESTRING (-3.9797252 55.8615966, -3.9791174 55.8614913)",,,
100106587,2,Cairnhill Road,secondary,30 mph,False,True,78.249,"LINESTRING (-3.9797252 55.8615966, -3.9796762 55.8618071, -3.9799337 55.8622768)",B802,,
39065982,2,Hallcraig Street,residential,30 mph,False,False,154.76600000000002,"LINESTRING (-3.9743506 55.8677138, -3.9749393 55.86754, -3.975212 55.8674736, -3.9755206 55.8674031, -3.9758381 55.8673368, -3.9761035 55.8672787, -3.9766271 55.8671654)",,,
39066661,,Flowerhill Street,residential,30 mph,False,True,63.266000000000005,"LINESTRING (-3.9743506 55.8677138, -3.9737674 55.8678971, -3.9734647 55.8679906)",,,
"[693576600, 100980836]","['2', '3']","['Chapel Street', 'East High Street']",primary,30 mph,False,False,203.214,"LINESTRING (-3.9826554 55.8685785, -3.9825884 55.8685984, -3.9824886 55.8686376, -3.982399 55.8686878, -3.9823258 55.8687423, -3.9822433 55.8688046, -3.9821804 55.8688674, -3.9821319 55.8689124, -3.9820716 55.8690044, -3.98199 55.8690771, -3.9818451 55.8691858, -3.9817526 55.8692477, -3.9816608 55.8692981, -3.9807609 55.8696916, -3.9806949 55.8697307, -3.9806378 55.8697706, -3.9805542 55.8698352, -3.9804752 55.8698989)",A8010,,
244231269,2,High Street,primary,30 mph,False,True,133.849,"LINESTRING (-3.9826554 55.8685785, -3.9834907 55.8683184, -3.9836637 55.8682677, -3.9838041 55.8682281, -3.984175 55.8681257, -3.9845536 55.8680182)",A8010,,
245729544,2,North Bridge Street,secondary,30 mph,False,True,104.72999999999999,"LINESTRING (-3.9826554 55.8685785, -3.9828147 55.8687531, -3.9830687 55.8690116, -3.9831434 55.8690923, -3.9832491 55.8692066, -3.9833955 55.8694223)",B802,,
27082909,,Baillies Lane,residential,30 mph,False,True,81.96799999999999,"LINESTRING (-3.9772838 55.8662774, -3.9772758 55.8663212, -3.97729 55.8663674, -3.9773121 55.8664237, -3.9775943 55.8669906)",,,
197572136,,Ballies Roundabout,primary,30 mph,True,False,14.269,"LINESTRING (-3.9772838 55.8662774, -3.9772234 55.8662749, -3.977162 55.866261, -3.9771202 55.8662436, -3.9770931 55.8662201)",A89,roundabout,
25640924,2,Graham Street,primary,30 mph,False,False,213.113,"LINESTRING (-3.9770931 55.8662201, -3.9768036 55.866261, -3.9757009 55.8663389, -3.9755684 55.8663483, -3.9754034 55.8663589, -3.9749536 55.8663925, -3.9743226 55.8664367, -3.9739272 55.8664644, -3.973711 55.8664796)",A89,,
25640946,,Ballies Roundabout,primary,30 mph,True,False,23.035999999999998,"LINESTRING (-3.9770931 55.8662201, -3.9770795 55.8661906, -3.9770793 55.8661581, -3.9770947 55.8661309, -3.9771271 55.8661014, -3.9771642 55.8660824, -3.9772065 55.8660708, -3.9772529 55.8660664)",A89,roundabout,
