osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
24470701,2,A86,Newtonmore Road,trunk,20 mph,False,False,182.16599999999997,"LINESTRING (-4.056357 57.0788705, -4.0562114 57.0789047, -4.0559703 57.0789703, -4.0553905 57.0791448, -4.0545404 57.0794205, -4.0542238 57.079522, -4.0540101 57.0795836, -4.0537224 57.0796645)",,
"[92476113, 361840653]",2,U2529,"[""Tait's Brae"", 'Ardvonie Road']",residential,20 mph,False,True,192.26299999999995,"LINESTRING (-4.056357 57.0788705, -4.0563775 57.0789031, -4.0564156 57.0789616, -4.0564214 57.0790019, -4.0564133 57.0790361, -4.056254 57.0792506, -4.0561491 57.0793664, -4.0560821 57.0794196, -4.0560351 57.0794728, -4.0560137 57.0795282, -4.0560177 57.0795857, -4.0560298 57.0796419, -4.056062 57.0796987, -4.0561548 57.0798184, -4.0565897 57.0803782, -4.0566612 57.0804769)",,
24470701,2,A86,Newtonmore Road,trunk,20 mph,False,True,182.16600000000003,"LINESTRING (-4.0537224 57.0796645, -4.0540101 57.0795836, -4.0542238 57.079522, -4.0545404 57.0794205, -4.0553905 57.0791448, -4.0559703 57.0789703, -4.0562114 57.0789047, -4.056357 57.0788705)",,
24470702,2,A86,High Street,trunk,20 mph,False,False,44.746,"LINESTRING (-4.0537224 57.0796645, -4.0536132 57.0796893, -4.0533583 57.0797505, -4.053042 57.0798232)",,
125103460,,B970,Ruthven Road,secondary,20 mph,False,True,133.04,"LINESTRING (-4.0537224 57.0796645, -4.0536882 57.0796266, -4.0532339 57.0791228, -4.0527415 57.0785934)",,
24578595,,U2644,Gynack Street,residential,20 mph,False,True,132.269,"LINESTRING (-4.0521606 57.0787577, -4.0521768 57.0787949, -4.0522588 57.0789403, -4.0524162 57.079346, -4.0525818 57.0797935, -4.0526009 57.0798769, -4.0526256 57.0799189)",,
"[92472369, 92472363, 92472358]",2,,Spey Street,tertiary,20 mph,False,False,39.744,"LINESTRING (-4.0521606 57.0787577, -4.0522195 57.0787473, -4.0523733 57.0787124, -4.052533 57.0786682, -4.0527415 57.0785934)",yes,
92472369,2,,Spey Street,tertiary,20 mph,False,True,118.078,"LINESTRING (-4.0521606 57.0787577, -4.052107 57.0787672, -4.0512462 57.0789634, -4.0503572 57.0791661)",,
92472365,2,A86,High Street,trunk,20 mph,False,True,96.041,"LINESTRING (-4.0511602 57.0802532, -4.0516791 57.0801333, -4.0526256 57.0799189)",,
92472370,,U2658,King Street,residential,20 mph,False,False,130.257,"LINESTRING (-4.0511602 57.0802532, -4.0509415 57.0799587, -4.0508312 57.0798092, -4.0507934 57.0797578, -4.0506717 57.0795927, -4.0503772 57.0791933, -4.0503572 57.0791661)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,True,50.667,"LINESTRING (-4.0511602 57.0802532, -4.0513942 57.0805574, -4.0514887 57.0806724)",,
361840657,2,A86,High Street,trunk,20 mph,False,False,77.589,"LINESTRING (-4.0511602 57.0802532, -4.0503053 57.0804449, -4.0499733 57.0805193)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,False,20.062,"LINESTRING (-4.0521952 57.0826776, -4.0522151 57.0824975)",,
120284796,1,,Boa Vista Road,residential,20 mph,False,False,143.356,"LINESTRING (-4.0521952 57.0826776, -4.0522478 57.0826876, -4.0529372 57.0828844, -4.0532041 57.0829587, -4.0534119 57.083001, -4.0537418 57.0830396, -4.0541911 57.0831562, -4.0543413 57.0832109)",,
361840652,1,U2514,Ardbroilach Road,residential,20 mph,False,True,115.218,"LINESTRING (-4.0521952 57.0826776, -4.0522116 57.0828749, -4.0522465 57.0830907, -4.0523484 57.0834958, -4.0524057 57.0836019, -4.0524847 57.0836951)",,
92476137,,U2699,Middle Terrace,residential,20 mph,False,False,180.036,"LINESTRING (-4.0554249 57.0826826, -4.0564418 57.0820982, -4.0574671 57.0815037)",,
"[79376086, 361840654]",,U2630,Gynack Road,unclassified,20 mph,False,True,387.254,"LINESTRING (-4.0554249 57.0826826, -4.0551658 57.0826075, -4.0546927 57.0825301, -4.0543387 57.082456, -4.0541186 57.0823954, -4.0538531 57.0823094, -4.0537337 57.0822308, -4.0533565 57.081339, -4.053247 57.0808765, -4.0531759 57.0805325, -4.0531974 57.0804093, -4.0531762 57.0802765, -4.0530673 57.079862, -4.053042 57.0798232)",,
92472364,,U2686,Market Lane,unclassified,20 mph,False,True,219.404,"LINESTRING (-4.0517457 57.0774302, -4.0518254 57.0774086, -4.0531507 57.0772323, -4.053419 57.0771998, -4.0540819 57.0771195, -4.0542222 57.0771025, -4.0547866 57.0770558, -4.0552938 57.0770384)",,
"[125103460, 950341135]",2,B970,Ruthven Road,secondary,20 mph,False,False,142.691,"LINESTRING (-4.0517457 57.0774302, -4.0519454 57.0776623, -4.0520989 57.0778308, -4.0521639 57.0779064, -4.0521984 57.0779489, -4.0522275 57.0779847, -4.0522667 57.0780329, -4.0526311 57.078479, -4.0527415 57.0785934)",,
125103455,,U2672,Manse Road,unclassified,20 mph,False,False,42.198,"LINESTRING (-4.0447163 57.0805331, -4.0448087 57.080585, -4.0449509 57.0808824)",,
361840657,2,A86,High Street,trunk,20 mph,False,False,3.317,"LINESTRING (-4.0457481 57.08147, -4.0456973 57.0814813)",,
92476107,2,U2572,Dunbarry Road,residential,20 mph,False,True,54.163,"LINESTRING (-4.0457481 57.08147, -4.0457792 57.0815069, -4.0460174 57.0817892, -4.0461017 57.0819172)",,5.5
361840657,2,A86,High Street,trunk,20 mph,False,True,150.272,"LINESTRING (-4.0457481 57.08147, -4.0467672 57.0812411, -4.0470942 57.0811687, -4.0480447 57.0809517)",,
92472364,,U2686,Market Lane,unclassified,20 mph,False,False,219.404,"LINESTRING (-4.0552938 57.0770384, -4.0547866 57.0770558, -4.0542222 57.0771025, -4.0540819 57.0771195, -4.053419 57.0771998, -4.0531507 57.0772323, -4.0518254 57.0774086, -4.0517457 57.0774302)",,
92472369,2,,Spey Street,tertiary,20 mph,False,False,118.07799999999999,"LINESTRING (-4.0503572 57.0791661, -4.0512462 57.0789634, -4.052107 57.0787672, -4.0521606 57.0787577)",,
"[92472369, 92472357]",2,,"['Duke Street', 'Spey Street']",tertiary,20 mph,False,True,330.314,"LINESTRING (-4.0503572 57.0791661, -4.0496042 57.0793353, -4.049328 57.0793936, -4.0492904 57.0794016, -4.0480673 57.0796898, -4.0475615 57.0798034, -4.0473139 57.0798603, -4.0472861 57.0798818, -4.0472777 57.0799079, -4.0478824 57.0807269, -4.0480262 57.080926, -4.0480447 57.0809517)",,
92472370,,U2658,King Street,residential,20 mph,False,True,130.257,"LINESTRING (-4.0503572 57.0791661, -4.0503772 57.0791933, -4.0506717 57.0795927, -4.0507934 57.0797578, -4.0508312 57.0798092, -4.0509415 57.0799587, -4.0511602 57.0802532)",,
"[92472369, 92472357]",2,,"['Duke Street', 'Spey Street']",tertiary,20 mph,False,False,330.314,"LINESTRING (-4.0480447 57.0809517, -4.0480262 57.080926, -4.0478824 57.0807269, -4.0472777 57.0799079, -4.0472861 57.0798818, -4.0473139 57.0798603, -4.0475615 57.0798034, -4.0480673 57.0796898, -4.0492904 57.0794016, -4.049328 57.0793936, -4.0496042 57.0793353, -4.0503572 57.0791661)",,
361840657,2,A86,High Street,trunk,20 mph,False,False,150.272,"LINESTRING (-4.0480447 57.0809517, -4.0470942 57.0811687, -4.0467672 57.0812411, -4.0457481 57.08147)",,
361840657,2,A86,High Street,trunk,20 mph,False,True,126.073,"LINESTRING (-4.0480447 57.0809517, -4.0490478 57.0807268, -4.0499733 57.0805193)",,
92472359,,U2588,East Terrace,residential,20 mph,False,False,306.34499999999997,"LINESTRING (-4.0520332 57.0809574, -4.0519891 57.0809735, -4.0519072 57.0809887, -4.0517543 57.0809961, -4.0516402 57.0810136, -4.0513885 57.0810719, -4.0482251 57.0819506, -4.0477742 57.0820758, -4.0474899 57.0821616)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,False,45.764,"LINESTRING (-4.0520332 57.0809574, -4.0518562 57.08087, -4.051777 57.0808328, -4.0516282 57.0807606, -4.0514887 57.0806724)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,True,59.275000000000006,"LINESTRING (-4.0520332 57.0809574, -4.0521098 57.0810603, -4.0523352 57.0814642)",,
"[92472369, 92472363, 92472358]",2,,Spey Street,tertiary,20 mph,False,True,39.74400000000001,"LINESTRING (-4.0527415 57.0785934, -4.052533 57.0786682, -4.0523733 57.0787124, -4.0522195 57.0787473, -4.0521606 57.0787577)",yes,
125103460,,B970,Ruthven Road,secondary,20 mph,False,False,133.04,"LINESTRING (-4.0527415 57.0785934, -4.0532339 57.0791228, -4.0536882 57.0796266, -4.0537224 57.0796645)",,
"[125103460, 950341135]",2,B970,Ruthven Road,secondary,20 mph,False,True,142.691,"LINESTRING (-4.0527415 57.0785934, -4.0526311 57.078479, -4.0522667 57.0780329, -4.0522275 57.0779847, -4.0521984 57.0779489, -4.0521639 57.0779064, -4.0520989 57.0778308, -4.0519454 57.0776623, -4.0517457 57.0774302)",,
125103451,,U2603,Garraline Terrace,residential,20 mph,False,True,65.727,"LINESTRING (-4.0474899 57.0821616, -4.0479132 57.0827061)",,
92472359,,U2588,East Terrace,residential,20 mph,False,True,306.34499999999997,"LINESTRING (-4.0474899 57.0821616, -4.0477742 57.0820758, -4.0482251 57.0819506, -4.0513885 57.0810719, -4.0516402 57.0810136, -4.0517543 57.0809961, -4.0519072 57.0809887, -4.0519891 57.0809735, -4.0520332 57.0809574)",,
125103451,,U2603,Garraline Terrace,residential,20 mph,False,False,105.829,"LINESTRING (-4.0474899 57.0821616, -4.0462226 57.0825165, -4.0460278 57.0825433, -4.0459031 57.0825416)",,
92476134,,U2727,Old Distillery Road,residential,20 mph,False,False,172.092,"LINESTRING (-4.0548968 57.0818839, -4.0570143 57.080849)",,
92476151,1,U2616,Green Lane,residential,20 mph,False,True,149.475,"LINESTRING (-4.0523352 57.0814642, -4.0522922 57.0814692, -4.0512018 57.0817752, -4.0501332 57.0820748)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,False,59.275000000000006,"LINESTRING (-4.0523352 57.0814642, -4.0521098 57.0810603, -4.0520332 57.0809574)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,True,115.869,"LINESTRING (-4.0523352 57.0814642, -4.052372 57.0815606, -4.0523873 57.0816498, -4.0523846 57.0818131, -4.0523326 57.082069, -4.0522151 57.0824975)",,
278376544,,U2529,Tait's Brae,residential,20 mph,False,True,46.554,"LINESTRING (-4.0566612 57.0804769, -4.0570143 57.080849)",,
"[92476113, 361840653]",2,U2529,"[""Tait's Brae"", 'Ardvonie Road']",residential,20 mph,False,False,192.263,"LINESTRING (-4.0566612 57.0804769, -4.0565897 57.0803782, -4.0561548 57.0798184, -4.056062 57.0796987, -4.0560298 57.0796419, -4.0560177 57.0795857, -4.0560137 57.0795282, -4.0560351 57.0794728, -4.0560821 57.0794196, -4.0561491 57.0793664, -4.056254 57.0792506, -4.0564133 57.0790361, -4.0564214 57.0790019, -4.0564156 57.0789616, -4.0563775 57.0789031, -4.056357 57.0788705)",,
92476124,,U2713,Mill Road,residential,20 mph,False,True,103.727,"LINESTRING (-4.0514887 57.0806724, -4.0515544 57.0806651, -4.051659 57.0806582, -4.0520547 57.0807016, -4.0521526 57.080722, -4.0522619 57.0807501, -4.0524028 57.0807949, -4.0525302 57.0808598, -4.0526059 57.0809173, -4.0527789 57.0811411)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,False,50.667,"LINESTRING (-4.0514887 57.0806724, -4.0513942 57.0805574, -4.0511602 57.0802532)",,
361840651,2,U2514,Ardbroilach Road,residential,20 mph,False,True,45.764,"LINESTRING (-4.0514887 57.0806724, -4.0516282 57.0807606, -4.051777 57.0808328, -4.0518562 57.08087, -4.0520332 57.0809574)",,
92476151,1,U2616,Green Lane,residential,20 mph,False,False,149.475,"LINESTRING (-4.0501332 57.0820748, -4.0512018 57.0817752, -4.0522922 57.0814692, -4.0523352 57.0814642)",,
92476107,2,U2572,Dunbarry Road,residential,20 mph,False,False,47.831,"LINESTRING (-4.0459031 57.0825416, -4.0460922 57.0821239)",,5.5
92476107,2,U2572,Dunbarry Road,residential,20 mph,False,True,118.926,"LINESTRING (-4.0459031 57.0825416, -4.0457368 57.0828727, -4.0455278 57.0832875, -4.0454269 57.0834332, -4.0453307 57.0835637)",,5.5
125103451,,U2603,Garraline Terrace,residential,20 mph,False,True,105.82900000000001,"LINESTRING (-4.0459031 57.0825416, -4.0460278 57.0825433, -4.0462226 57.0825165, -4.0474899 57.0821616)",,
92476153,2,U2759,Dunbarry Terrace,residential,20 mph,False,True,31.844,"LINESTRING (-4.0452249 57.084009, -4.0454913 57.0842561)",,5.5
92476153,2,U2759,Dunbarry Terrace,residential,20 mph,False,False,51.522999999999996,"LINESTRING (-4.0452249 57.084009, -4.0451712 57.0839099, -4.0452272 57.0836926, -4.0453307 57.0835637)",,5.5
273137370,,,Dunbarry Terrace,residential,30 mph,False,True,33.155,"LINESTRING (-4.0452249 57.084009, -4.0451582 57.0840271, -4.0447763 57.0841798)",,
92476137,,U2699,Middle Terrace,residential,20 mph,False,True,180.036,"LINESTRING (-4.0574671 57.0815037, -4.0564418 57.0820982, -4.0554249 57.0826826)",,
278376544,,U2529,Tait's Brae,residential,20 mph,False,False,78.57300000000001,"LINESTRING (-4.0574671 57.0815037, -4.0574447 57.0813928, -4.0573871 57.0812626, -4.057222 57.0810529, -4.0570143 57.080849)",,
"[1128003409, 1128003410, 361840660]",,,St Vincents Place,unclassified,20 mph,False,"[False, True]",184.15800000000002,"LINESTRING (-4.0574671 57.0815037, -4.0574924 57.0819527, -4.0575529 57.0820686, -4.0575885 57.0821367, -4.0575653 57.0822345, -4.0574762 57.0823391, -4.0573871 57.0824635, -4.057394 57.0825176, -4.0574191 57.0826113, -4.0573958 57.0826951, -4.0573563 57.0827478, -4.0572648 57.0828131, -4.0572146 57.0828687, -4.0571859 57.0829292, -4.0571805 57.0829965, -4.0571811 57.0830057, -4.0571886 57.0831003)",,
125103451,,U2603,Garraline Terrace,residential,20 mph,False,False,65.727,"LINESTRING (-4.0479132 57.0827061, -4.0474899 57.0821616)",,
92476119,2,U2543,Campbell Crescent,residential,20 mph,False,True,47.113,"LINESTRING (-4.0479132 57.0827061, -4.0479718 57.0828072, -4.048076 57.0830383, -4.048126 57.0831133)",,5.5
92476147,,U2558,Cluny Terrace,residential,20 mph,False,True,148.404,"LINESTRING (-4.0479132 57.0827061, -4.0468043 57.0830353, -4.0466702 57.0830761, -4.0466302 57.0835586, -4.0467801 57.0835586)",,
92476158,2,U2762,Hillside Avenue,residential,20 mph,False,False,37.352000000000004,"LINESTRING (-4.0448007 57.0834405, -4.0449495 57.0835242, -4.0450595 57.0835643, -4.0451601 57.0835661, -4.0452406 57.0835673, -4.0453307 57.0835637)",,5.5
92476158,2,U2762,Hillside Avenue,residential,20 mph,False,True,89.069,"LINESTRING (-4.0448007 57.0834405, -4.0443286 57.0830222, -4.0441676 57.0828925, -4.0440443 57.082754)",,5.5
