osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes
37343316,True,B6355,Albert Road,secondary,20 mph,False,80.41999999999999,"LINESTRING (-2.0906318 55.8697575, -2.0905948 55.869883, -2.0905655 55.8699826, -2.0904975 55.8704762)",
37343319,False,,Coldingham Road,tertiary,20 mph,True,63.819,"LINESTRING (-2.0906318 55.8697575, -2.0907171 55.8697731, -2.0911438 55.8698481, -2.0916076 55.8699297)",
40441561,False,B6355,,secondary,20 mph,True,21.668999999999997,"LINESTRING (-2.0906318 55.8697575, -2.0906376 55.8697201, -2.0906289 55.8696738, -2.0905927 55.8695649)",2
37343317,False,B6355,High Street,secondary,20 mph,True,10.478,"LINESTRING (-2.0931376 55.8731303, -2.0929698 55.8731344)",
37343317,False,B6355,High Street,secondary,20 mph,False,27.793,"LINESTRING (-2.0931376 55.8731303, -2.0934249 55.8731232, -2.0935827 55.8731194)",
37352595,False,B6355,,secondary,20 mph,False,52.483999999999995,"LINESTRING (-2.0899433 55.8698538, -2.090112 55.869784, -2.0902557 55.8696951, -2.0903238 55.8696489, -2.0903859 55.8696172, -2.090457 55.8695974, -2.0905259 55.8695809, -2.0905927 55.8695649)",
"[103270384, 477558276]",False,,Harbour Road,unclassified,20 mph,True,205.861,"LINESTRING (-2.0899433 55.8698538, -2.0896292 55.8699472, -2.0894065 55.8700304, -2.0892954 55.8700935, -2.0892322 55.8701323, -2.0880796 55.8713293)",
37352595,False,B6355,,secondary,20 mph,True,52.483999999999995,"LINESTRING (-2.0905927 55.8695649, -2.0905259 55.8695809, -2.090457 55.8695974, -2.0903859 55.8696172, -2.0903238 55.8696489, -2.0902557 55.8696951, -2.090112 55.869784, -2.0899433 55.8698538)",
40441561,False,B6355,,secondary,20 mph,False,21.668999999999997,"LINESTRING (-2.0905927 55.8695649, -2.0906289 55.8696738, -2.0906376 55.8697201, -2.0906318 55.8697575)",2
37343317,False,B6355,High Street,secondary,20 mph,False,10.478,"LINESTRING (-2.0929698 55.8731344, -2.0931376 55.8731303)",
"[43706921, 39467973, 43706974]",False,,"['Wellbraes', 'North Street']",residential,20 mph,"[False, True]",165.89999999999998,"LINESTRING (-2.0929698 55.8731344, -2.0929717 55.8731674, -2.0929744 55.8732146, -2.0929644 55.8733421, -2.0928563 55.8735842, -2.0927897 55.8738133, -2.0929613 55.8739138, -2.0930072 55.8739727, -2.093255 55.8745553)",
39467978,True,B6355,High Street,secondary,20 mph,False,121.673,"LINESTRING (-2.0929698 55.8731344, -2.0925853 55.8731354, -2.0923202 55.8731118, -2.0918879 55.8730582, -2.091684 55.873033, -2.0913525 55.8729684, -2.0910738 55.8729141)",
"[103270384, 37343318]",False,,"['Marine Parade', 'Harbour Road']","['residential', 'unclassified']",20 mph,False,125.99300000000001,"LINESTRING (-2.0882522 55.872963, -2.0882475 55.8729636, -2.0880285 55.8729896, -2.0878169 55.8730495, -2.0877268 55.8730287, -2.0875119 55.8730529, -2.0873854 55.8730536, -2.0872742 55.8730511, -2.0870545 55.8729973, -2.08697 55.8729149, -2.086883 55.8727815, -2.0868791 55.8726966, -2.0868995 55.872593)",
"[101702913, 202177966]",False,,Fort Road,residential,20 mph,False,99.292,"LINESTRING (-2.0948961 55.8747812, -2.0946116 55.8746079, -2.0943494 55.8744956, -2.0942458 55.874456, -2.0941629 55.8744065, -2.0940981 55.8743522, -2.0940496 55.8742506, -2.0940408 55.8741687, -2.0940527 55.8740875)",
43706349,False,,Barefoots Way,residential,20 mph,True,49.949,"LINESTRING (-2.0940527 55.8740875, -2.0941142 55.8740852, -2.0947851 55.8740442, -2.0948489 55.8740403)",
202177966,False,,Fort Road,residential,20 mph,False,113.093,"LINESTRING (-2.0940527 55.8740875, -2.0940609 55.8739092, -2.0940305 55.8737373, -2.0939671 55.8736203, -2.0938693 55.8735062, -2.0936553 55.8732648, -2.093635 55.8731782, -2.0936323 55.8731181)",
"[101702913, 202177966]",False,,Fort Road,residential,20 mph,True,99.292,"LINESTRING (-2.0940527 55.8740875, -2.0940408 55.8741687, -2.0940496 55.8742506, -2.0940981 55.8743522, -2.0941629 55.8744065, -2.0942458 55.874456, -2.0943494 55.8744956, -2.0946116 55.8746079, -2.0948961 55.8747812)",
43706349,False,,Barefoots Way,residential,20 mph,False,49.949,"LINESTRING (-2.0948489 55.8740403, -2.0947851 55.8740442, -2.0941142 55.8740852, -2.0940527 55.8740875)",
"[43706588, 43706590]",False,,"['Barefoots Crescent', 'Barefoots Avenue']",residential,20 mph,False,161.87699999999998,"LINESTRING (-2.0948489 55.8740403, -2.0949447 55.8744224, -2.0949985 55.8744783, -2.0956733 55.8748347, -2.0957994 55.8748181, -2.0963163 55.8745229)",
"[43706594, 43706588]",False,,"['Barefoots Crescent', 'Northburn View']",residential,20 mph,True,112.523,"LINESTRING (-2.0948489 55.8740403, -2.0947432 55.8735848, -2.0947489 55.873539, -2.0947726 55.8734992, -2.094824 55.8734818, -2.0949259 55.8734623, -2.0955841 55.8734303)",
43706590,False,,Barefoots Avenue,residential,20 mph,False,58.948,"LINESTRING (-2.0963163 55.8745229, -2.0969579 55.8741337)",
"[43706588, 43706590]",False,,"['Barefoots Crescent', 'Barefoots Avenue']",residential,20 mph,True,161.877,"LINESTRING (-2.0963163 55.8745229, -2.0957994 55.8748181, -2.0956733 55.8748347, -2.0949985 55.8744783, -2.0949447 55.8744224, -2.0948489 55.8740403)",
43706591,False,,Barefoots Drive,residential,20 mph,True,86.673,"LINESTRING (-2.0963163 55.8745229, -2.0962611 55.8744944, -2.0958272 55.8742701, -2.095787 55.8742336, -2.0957592 55.8741748, -2.0956868 55.8738749)",
43706590,False,,Barefoots Avenue,residential,20 mph,True,58.948,"LINESTRING (-2.0969579 55.8741337, -2.0963163 55.8745229)",
"[43706590, 101702767]",False,,"['Barefoots Road', 'Barefoots Avenue']",residential,20 mph,"[False, True]",139.46400000000003,"LINESTRING (-2.0969579 55.8741337, -2.0974639 55.8738132, -2.097473 55.8737595, -2.0974328 55.8737165, -2.0971306 55.8735658, -2.0968519 55.8734153, -2.0966026 55.8732091, -2.096572 55.8731838)",
43706592,False,,Barefoots Park,residential,20 mph,False,93.497,"LINESTRING (-2.0969579 55.8741337, -2.096887 55.8740949, -2.0964587 55.8738608, -2.0963333 55.8738182, -2.0962214 55.8738211, -2.0958249 55.8738606, -2.0956868 55.8738749)",
43706591,False,,Barefoots Drive,residential,20 mph,False,49.854,"LINESTRING (-2.0955841 55.8734303, -2.0955943 55.8734641, -2.0956868 55.8738749)",
"[43706594, 43706588]",False,,"['Barefoots Crescent', 'Northburn View']",residential,20 mph,False,112.523,"LINESTRING (-2.0955841 55.8734303, -2.0949259 55.8734623, -2.094824 55.8734818, -2.0947726 55.8734992, -2.0947489 55.873539, -2.0947432 55.8735848, -2.0948489 55.8740403)",
101702820,False,,Northburn View,residential,20 mph,True,67.971,"LINESTRING (-2.0955841 55.8734303, -2.0957226 55.8734186, -2.0959261 55.8733807, -2.096572 55.8731838)",
43706591,False,,Barefoots Drive,residential,20 mph,False,86.673,"LINESTRING (-2.0956868 55.8738749, -2.0957592 55.8741748, -2.095787 55.8742336, -2.0958272 55.8742701, -2.0962611 55.8744944, -2.0963163 55.8745229)",
43706591,False,,Barefoots Drive,residential,20 mph,True,49.854,"LINESTRING (-2.0956868 55.8738749, -2.0955943 55.8734641, -2.0955841 55.8734303)",
43706592,False,,Barefoots Park,residential,20 mph,True,93.49699999999999,"LINESTRING (-2.0956868 55.8738749, -2.0958249 55.8738606, -2.0962214 55.8738211, -2.0963333 55.8738182, -2.0964587 55.8738608, -2.096887 55.8740949, -2.0969579 55.8741337)",
"[43706921, 39467973, 43706974]",False,,"['Wellbraes', 'North Street']",residential,20 mph,"[False, True]",165.9,"LINESTRING (-2.093255 55.8745553, -2.0930072 55.8739727, -2.0929613 55.8739138, -2.0927897 55.8738133, -2.0928563 55.8735842, -2.0929644 55.8733421, -2.0929744 55.8732146, -2.0929717 55.8731674, -2.0929698 55.8731344)",
43707485,False,,Home Street,residential,20 mph,False,68.25,"LINESTRING (-2.0910738 55.8729141, -2.0915746 55.8723684)",
39467978,True,B6355,High Street,secondary,20 mph,False,81.792,"LINESTRING (-2.0910738 55.8729141, -2.0908816 55.8728552, -2.090325 55.8726269, -2.0903023 55.8726176, -2.0899904 55.8725013)",
43707485,False,,Home Street,residential,20 mph,True,68.25,"LINESTRING (-2.0915746 55.8723684, -2.0910738 55.8729141)",
200726271,True,B6355,Albert Road,secondary,20 mph,False,131.771,"LINESTRING (-2.0915746 55.8723684, -2.0921314 55.8725499, -2.0925032 55.8726963, -2.0928006 55.8728563, -2.0930209 55.8729853, -2.0930989 55.8730822, -2.0931376 55.8731303)",
37343316,True,B6355,Albert Road,secondary,20 mph,False,153.59199999999998,"LINESTRING (-2.0904975 55.8704762, -2.0905124 55.8705422, -2.0904557 55.8708656, -2.0904493 55.8710604, -2.0904489 55.8710742, -2.0905019 55.8712742, -2.0906528 55.8716726, -2.0906867 55.8717623, -2.0907219 55.8718398)",
101702756,False,,,residential,20 mph,True,63.388999999999996,"LINESTRING (-2.0904975 55.8704762, -2.0905979 55.8704867, -2.0910096 55.8705652, -2.0914672 55.8706448)",
101702998,False,,Hurkur Crescent,residential,20 mph,False,64.53399999999999,"LINESTRING (-2.0950785 55.8722465, -2.0949139 55.8722841, -2.094768 55.8723405, -2.0946578 55.8723995, -2.0943034 55.8726185)",
101702998,False,,Hurkur Crescent,residential,20 mph,True,84.432,"LINESTRING (-2.0950785 55.8722465, -2.0955403 55.8721686, -2.0959054 55.8721201, -2.0961635 55.8720718, -2.0963648 55.8720168)",
101703027,False,,Glebe Crescent,residential,20 mph,False,126.35499999999999,"LINESTRING (-2.0950785 55.8722465, -2.0950524 55.8722168, -2.0949062 55.8720382, -2.0947561 55.8718937, -2.0945585 55.871801, -2.0943327 55.8717346, -2.0937774 55.8716153, -2.0936703 55.8715955, -2.0935772 55.8715782)",
