osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge
"[1116414113, 1116414114, 1116414115, 1116414116, 1116414117, 618089682, 1116408211, 1116408212, 5028895]",A23,Streatham High Road,trunk,30 mph,False,True,108.62000000000002,"['4', '5']","LINESTRING (-0.1311526 51.4263116, -0.1311343 51.4262322, -0.1310829 51.4261028, -0.131064 51.4260561, -0.1310473 51.42601, -0.130978 51.4258482, -0.1308941 51.4256448, -0.1308732 51.4255956, -0.1308543 51.4255247, -0.1308384 51.4254396, -0.1308129 51.4253592)",
"[1112544584, 103269618, 1112148246, 1112148247]",A23,Streatham High Road,trunk,30 mph,True,False,97.13000000000001,2,"LINESTRING (-0.1311526 51.4263116, -0.1312021 51.4263466, -0.13124 51.4264409, -0.1312522 51.4264911, -0.1312629 51.4265789, -0.1312679 51.4266811, -0.1312712 51.4268643, -0.1312443 51.426971, -0.1312136 51.4270682, -0.1312056 51.4271178, -0.1312029 51.4271508, -0.1312004 51.4271661)",
"[395908560, 4062294]",A23,Streatham High Road,trunk,20 mph,False,False,37.277,3,"LINESTRING (-0.1311175 51.4292233, -0.1310199 51.42933, -0.1309289 51.4294079, -0.1308796 51.4294501, -0.1308112 51.4294976)",
641063915,A216,Mitcham Lane,primary,30 mph,False,True,31.591,,"LINESTRING (-0.1311175 51.4292233, -0.1312587 51.4291286, -0.1313083 51.4290846, -0.1313371 51.4290591, -0.1313995 51.4290011)",
725927004,A23,Streatham High Road,trunk,30 mph,False,True,14.162,,"LINESTRING (-0.1311175 51.4292233, -0.131068 51.4291858, -0.1310326 51.4291497, -0.1310042 51.4291178)",
4787681,,Pinfold Road,residential,20 mph,False,False,216.226,,"LINESTRING (-0.1293592 51.4314486, -0.129277 51.4314529, -0.129143 51.4314599, -0.128751 51.4314129, -0.1285647 51.4313906, -0.1267104 51.4311591, -0.1264552 51.4310993, -0.1263218 51.4310573)",
413990971,A23,Streatham High Road,trunk,20 mph,False,False,73.17,4,"LINESTRING (-0.1293592 51.4314486, -0.1293737 51.4316646, -0.1293547 51.431834, -0.1293401 51.4319387, -0.1293243 51.4319768, -0.1293137 51.4320082, -0.1292546 51.4320963)",
413990971,A23,Streatham High Road,trunk,20 mph,False,True,80.339,4,"LINESTRING (-0.1293592 51.4314486, -0.1293548 51.4313091, -0.1293535 51.4312675, -0.1293562 51.4312241, -0.1293599 51.431164, -0.1294427 51.4308442, -0.129491 51.4307344)",
3215772,,Rydal Road,residential,20 mph,False,False,108.85600000000001,,"LINESTRING (-0.1376007 51.4274124, -0.1375401 51.4274362, -0.136359 51.4280112)",
3382093,,Riggindale Road,residential,20 mph,False,False,20.176000000000002,,"LINESTRING (-0.1376007 51.4274124, -0.1376218 51.4273007, -0.1376317 51.427232)",
"[3215770, 3382093]",,"['Tooting Bec Gardens', 'Riggindale Road']",residential,20 mph,False,"[False, True]",386.6809999999999,,"LINESTRING (-0.1376007 51.4274124, -0.137552 51.42792, -0.137537 51.4281022, -0.1375103 51.4284479, -0.1374938 51.4286623, -0.1374829 51.4287644, -0.1374362 51.4292006, -0.1374227 51.4293262, -0.1374081 51.4294676, -0.1373722 51.429814, -0.1373616 51.4299613, -0.1373539 51.430069, -0.1373403 51.4301513, -0.1373107 51.4301682, -0.1372774 51.4301741, -0.1372371 51.4301753, -0.1371622 51.430168, -0.136187 51.4300784)",
3469041,,Prentis Road,residential,20 mph,True,False,99.251,,"LINESTRING (-0.1311388 51.4307014, -0.1308972 51.4306509, -0.1304828 51.4305643, -0.129916 51.4302679)",
