osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes,bridge
4646993,Roman Close,residential,False,True,66.04599999999999,"LINESTRING (-1.2580761 53.887571, -1.2582719 53.8873629, -1.2581581 53.8872258, -1.2583849 53.8870725)",,,,
450599807,Wighill Lane,tertiary,False,False,61.405,"LINESTRING (-1.2580761 53.887571, -1.2578819 53.8874467, -1.2577101 53.8872895, -1.257561 53.887114)",30 mph,,,
450599807,Wighill Lane,tertiary,False,True,53.264,"LINESTRING (-1.2580761 53.887571, -1.2581554 53.8876104, -1.2581884 53.8876268, -1.2583419 53.8876609, -1.2585196 53.8876549, -1.2586908 53.887636, -1.2588402 53.887641)",30 mph,,,
720529997,Oxton Lane,tertiary,False,True,40.662,"LINESTRING (-1.257561 53.887114, -1.2571148 53.8868599)",30 mph,,,
4647595,York Road,primary,False,False,120.705,"LINESTRING (-1.257561 53.887114, -1.2569764 53.8873297, -1.2567583 53.8874138, -1.2564936 53.8874782, -1.2560859 53.8875467, -1.2559096 53.8875713)",30 mph,A659,,
450599807,Wighill Lane,tertiary,False,True,61.405,"LINESTRING (-1.257561 53.887114, -1.2577101 53.8872895, -1.2578819 53.8874467, -1.2580761 53.887571)",30 mph,,,
450599808,Commercial Street,primary,False,True,161.071,"LINESTRING (-1.257561 53.887114, -1.2577867 53.8869987, -1.2579203 53.8869238, -1.2581355 53.8867733, -1.2583116 53.8866415, -1.2584159 53.8865441, -1.2585077 53.8864414, -1.2585248 53.8864185, -1.258809 53.885902)",30 mph,A659,,
4646993,Roman Close,residential,False,False,66.046,"LINESTRING (-1.2583849 53.8870725, -1.2581581 53.8872258, -1.2582719 53.8873629, -1.2580761 53.887571)",,,,
4647139,Mill Lane,unclassified,False,False,328.126,"LINESTRING (-1.2620205 53.8875668, -1.2615897 53.8870935, -1.2615591 53.8870069, -1.2615488 53.8868604, -1.2612957 53.8865947, -1.2611427 53.8864414, -1.2609653 53.8862906, -1.2605613 53.8860284, -1.2604829 53.8859477, -1.2603773 53.8858907, -1.2602418 53.885853, -1.2601329 53.8858514, -1.260004 53.8858686, -1.2598357 53.8859424, -1.2596916 53.8859854, -1.2593342 53.8859681, -1.2589953 53.8859502, -1.258809 53.885902)",,,,
4647593,Rosemary Row,residential,False,False,19.563,"LINESTRING (-1.2602063 53.8867997, -1.2599736 53.8869099)",,,,
4647593,Rosemary Row,residential,False,True,19.563,"LINESTRING (-1.2599736 53.8869099, -1.2602063 53.8867997)",,,,
4647142,Rosemary Court,residential,False,False,54.554,"LINESTRING (-1.2599736 53.8869099, -1.2594354 53.8866452, -1.2593142 53.8866152)",,,,
4647593,Rosemary Row,residential,False,False,60.051,"LINESTRING (-1.2599736 53.8869099, -1.2596798 53.8870691, -1.2592926 53.8872712)",,,,
4647142,Rosemary Court,residential,False,True,54.554,"LINESTRING (-1.2593142 53.8866152, -1.2594354 53.8866452, -1.2599736 53.8869099)",,,,
4647145,Wharfe Bank Terrace,unclassified,False,False,63.502,"LINESTRING (-1.260469 53.8846053, -1.2601224 53.884469, -1.2597009 53.8842587)",,,,
24778304,Bridge Street,primary,False,True,100.38,"LINESTRING (-1.260469 53.8846053, -1.2608628 53.8843124, -1.2610553 53.8841712, -1.2614827 53.8839313)",30 mph,A659,,
"[450599808, 149761081, 167069014, 6968121]","['Bridge Street', 'Tadcaster Bridge', 'Commercial Street']",primary,False,"[False, True]",182.047,"LINESTRING (-1.260469 53.8846053, -1.2602068 53.8847771, -1.2595072 53.8852178, -1.259165 53.8854872, -1.2590175 53.8856257, -1.2588893 53.8857852, -1.258809 53.885902)",30 mph,A659,2,yes
4647579,St. Joseph's Street,residential,False,False,197.07699999999997,"LINESTRING (-1.2657621 53.8851187, -1.2653983 53.8847777, -1.2650571 53.8843899, -1.2649547 53.8842735, -1.2646599 53.8839384, -1.2644491 53.8836993, -1.2643287 53.8835619)",,,,
4647582,Westgate,primary,False,False,24.265,"LINESTRING (-1.2657621 53.8851187, -1.2657395 53.8851258, -1.2654276 53.8852122)",30 mph,A659,2,
4647579,St. Joseph's Street,residential,False,True,67.752,"LINESTRING (-1.2638528 53.883021, -1.2643287 53.8835619)",,,,
24778303,High Street,primary,False,False,60.62,"LINESTRING (-1.2638528 53.883021, -1.2630338 53.8832743)",30 mph,A659,2,
25145911,Leeds Road,primary,False,False,101.998,"LINESTRING (-1.2638528 53.883021, -1.2648368 53.8826829, -1.2651973 53.8825591)",30 mph,A659,,
26988108,Centre Lane,unclassified,False,False,251.43,"LINESTRING (-1.2638528 53.883021, -1.2635363 53.8828495, -1.2627738 53.882401, -1.262166 53.882136, -1.2617755 53.8820426, -1.2615059 53.8819781, -1.2612907 53.881956, -1.2611599 53.8819566, -1.2610463 53.881977, -1.2606984 53.8820842)",,,,
4647582,Westgate,primary,False,True,75.2,"LINESTRING (-1.2643687 53.885049, -1.2646625 53.8851715, -1.2649064 53.8852191, -1.2650939 53.8852386, -1.2652434 53.8852412, -1.2654276 53.8852122)",30 mph,A659,2,
25320429,Westgate,primary,True,False,39.351,"LINESTRING (-1.2643687 53.885049, -1.2641673 53.8849674, -1.2640901 53.8849494, -1.264023 53.8849363, -1.2638217 53.8849243)",30 mph,A659,,
24778303,High Street,primary,False,True,60.62,"LINESTRING (-1.2630338 53.8832743, -1.2638528 53.883021)",30 mph,A659,2,
4647581,Chapel Street,primary,True,False,178.67799999999997,"LINESTRING (-1.2630338 53.8832743, -1.2635341 53.8837919, -1.2638618 53.8841366, -1.2639158 53.8841925, -1.263958 53.8842663, -1.2639931 53.8843279, -1.2640217 53.8844822, -1.2640316 53.8845805, -1.2640652 53.8847344)",30 mph,A659,,
24778303,High Street,primary,False,False,88.65899999999999,"LINESTRING (-1.2630338 53.8832743, -1.2627133 53.8833506, -1.2624145 53.8834505, -1.2618999 53.8836974)",30 mph,A659,2,
24778303,High Street,primary,False,True,37.738,"LINESTRING (-1.2614827 53.8839313, -1.2618756 53.8837108, -1.2618999 53.8836974)",30 mph,A659,2,
24778304,Bridge Street,primary,False,False,100.38,"LINESTRING (-1.2614827 53.8839313, -1.2610553 53.8841712, -1.2608628 53.8843124, -1.260469 53.8846053)",30 mph,A659,,
4647589,Queen's Gardens,residential,False,False,72.338,"LINESTRING (-1.2671454 53.8817135, -1.2669683 53.8815959, -1.2666008 53.8811527)",30 mph,,,
25145911,Leeds Road,primary,False,True,159.586,"LINESTRING (-1.2671454 53.8817135, -1.2667786 53.8819297, -1.2665533 53.8820424, -1.2662702 53.882184, -1.2657446 53.8823867, -1.2656664 53.8824169, -1.2653851 53.8825069, -1.2653392 53.8825196, -1.2651973 53.8825591)",30 mph,A659,,
4647590,Queen's Gardens,residential,False,True,44.937,"LINESTRING (-1.2666008 53.8811527, -1.2672168 53.8809753)",,,,
4647589,Queen's Gardens,residential,False,True,72.338,"LINESTRING (-1.2666008 53.8811527, -1.2669683 53.8815959, -1.2671454 53.8817135)",30 mph,,,
4647590,Queen's Gardens,residential,False,False,62.843,"LINESTRING (-1.2666008 53.8811527, -1.2665555 53.881164, -1.2661929 53.8812538, -1.2663887 53.8815354)",,,,
4647590,Queen's Gardens,residential,False,False,44.937,"LINESTRING (-1.2672168 53.8809753, -1.2666008 53.8811527)",,,,
4647590,Queen's Gardens,residential,False,True,62.843,"LINESTRING (-1.2663887 53.8815354, -1.2661929 53.8812538, -1.2665555 53.881164, -1.2666008 53.8811527)",,,,
25145911,Leeds Road,primary,False,False,159.586,"LINESTRING (-1.2651973 53.8825591, -1.2653392 53.8825196, -1.2653851 53.8825069, -1.2656664 53.8824169, -1.2657446 53.8823867, -1.2662702 53.882184, -1.2665533 53.8820424, -1.2667786 53.8819297, -1.2671454 53.8817135)",30 mph,A659,,
25145911,Leeds Road,primary,False,True,101.998,"LINESTRING (-1.2651973 53.8825591, -1.2648368 53.8826829, -1.2638528 53.883021)",30 mph,A659,,
4648771,Parkland Drive,residential,False,False,55.159000000000006,"LINESTRING (-1.2555928 53.8881145, -1.2554541 53.887966, -1.2552409 53.8876646)",,,,
4648771,Parkland Drive,residential,False,True,155.65500000000003,"LINESTRING (-1.2555928 53.8881145, -1.2556876 53.8882257, -1.2556644 53.8883639, -1.2554606 53.8885292, -1.2553777 53.8885581, -1.2552015 53.8886194, -1.2544668 53.8888525, -1.2542585 53.8889552, -1.2541527 53.8890372)",,,,
25143735,Manor Road,residential,False,False,125.064,"LINESTRING (-1.2555928 53.8881145, -1.2563787 53.8879638, -1.2568022 53.8879049, -1.2569885 53.8879277, -1.2571281 53.8879767, -1.2573335 53.8881007)",,,,
4647595,York Road,primary,False,True,45.035,"LINESTRING (-1.2552409 53.8876646, -1.2559096 53.8875713)",30 mph,A659,,
4647595,York Road,primary,False,False,84.501,"LINESTRING (-1.2552409 53.8876646, -1.2548184 53.8877456, -1.2546091 53.8877962, -1.254387 53.8878499, -1.2542762 53.887865, -1.254018 53.8879004)",30 mph,A659,,
4648771,Parkland Drive,residential,False,True,55.159000000000006,"LINESTRING (-1.2552409 53.8876646, -1.2554541 53.887966, -1.2555928 53.8881145)",,,,
33357511,Heatherdene,residential,False,True,77.181,"LINESTRING (-1.2605688 53.8890493, -1.2614043 53.8885601)",,,,
450599807,Wighill Lane,tertiary,False,True,39.772,"LINESTRING (-1.2605688 53.8890493, -1.260789 53.8893826)",30 mph,,,
450599807,Wighill Lane,tertiary,False,False,29.207,"LINESTRING (-1.2605688 53.8890493, -1.2604668 53.8889512, -1.2603403 53.8888238)",30 mph,,,
25457291,Heatherdene,residential,False,False,62.171,"LINESTRING (-1.2607626 53.8881483, -1.2614043 53.8885601)",,,,
25457291,Heatherdene,residential,False,True,55.566,"LINESTRING (-1.261995 53.8889186, -1.2614043 53.8885601)",,,,
25143728,Rockcliff Court,residential,False,False,31.186,"LINESTRING (-1.2592926 53.8872712, -1.2589375 53.8870845)",,,,
4647593,Rosemary Row,residential,False,False,51.995000000000005,"LINESTRING (-1.2592926 53.8872712, -1.2588451 53.8875782, -1.2588402 53.887641)",,,,
4647593,Rosemary Row,residential,False,True,60.051,"LINESTRING (-1.2592926 53.8872712, -1.2596798 53.8870691, -1.2599736 53.8869099)",,,,
4647593,Rosemary Row,residential,False,True,51.995000000000005,"LINESTRING (-1.2588402 53.887641, -1.2588451 53.8875782, -1.2592926 53.8872712)",,,,
450599807,Wighill Lane,tertiary,False,False,53.263999999999996,"LINESTRING (-1.2588402 53.887641, -1.2586908 53.887636, -1.2585196 53.8876549, -1.2583419 53.8876609, -1.2581884 53.8876268, -1.2581554 53.8876104, -1.2580761 53.887571)",30 mph,,,
450599807,Wighill Lane,tertiary,False,True,53.45700000000001,"LINESTRING (-1.2588402 53.887641, -1.2589727 53.8876548, -1.2591026 53.8877003, -1.2591307 53.8877101, -1.2592629 53.8877865, -1.2593651 53.8878788, -1.2594295 53.8879421)",30 mph,,,
25143728,Rockcliff Court,residential,False,True,31.186,"LINESTRING (-1.2589375 53.8870845, -1.2592926 53.8872712)",,,,
25143729,Wighill Garth,residential,False,False,54.318000000000005,"LINESTRING (-1.2596693 53.8882394, -1.2600337 53.8880994, -1.2600637 53.8879929, -1.2600236 53.887871)",,,,
450599807,Wighill Lane,tertiary,False,False,36.604,"LINESTRING (-1.2596693 53.8882394, -1.259563 53.8881052, -1.2594295 53.8879421)",30 mph,,,
450599807,Wighill Lane,tertiary,False,True,78.52799999999999,"LINESTRING (-1.2596693 53.8882394, -1.2597884 53.8883638, -1.2601972 53.8887036, -1.2603403 53.8888238)",30 mph,,,
25143729,Wighill Garth,residential,False,True,54.318,"LINESTRING (-1.2600236 53.887871, -1.2600637 53.8879929, -1.2600337 53.8880994, -1.2596693 53.8882394)",,,,
25143730,Ingleby Drive,residential,False,False,202.39399999999998,"LINESTRING (-1.2603403 53.8888238, -1.2599458 53.8889687, -1.2593 53.8889829, -1.2577153 53.8894018, -1.2574918 53.8894542)",,,,
450599807,Wighill Lane,tertiary,False,False,78.52799999999999,"LINESTRING (-1.2603403 53.8888238, -1.2601972 53.8887036, -1.2597884 53.8883638, -1.2596693 53.8882394)",30 mph,,,
450599807,Wighill Lane,tertiary,False,True,29.207,"LINESTRING (-1.2603403 53.8888238, -1.2604668 53.8889512, -1.2605688 53.8890493)",30 mph,,,
