osmid,ref,name,highway,oneway,reversed,length,geometry,lanes
148018232,70,Conception Bay Highway,primary,False,False,46.72,"LINESTRING (-53.2885043 47.6258669, -53.2878824 47.6258376)",
148018232,70,Conception Bay Highway,primary,False,True,48.82,"LINESTRING (-53.2872311 47.6258286, -53.2878824 47.6258376)",
148018232,70,Conception Bay Highway,primary,False,False,292.915,"LINESTRING (-53.2872311 47.6258286, -53.2843359 47.6251772, -53.2834923 47.6250783)",
"[148018105, 148018115]",,Pond Side Road,residential,False,True,425.43399999999997,"LINESTRING (-53.2834923 47.6250783, -53.2831326 47.6249695, -53.2825408 47.6248283, -53.2818927 47.6246162, -53.281112 47.6241099, -53.2803888 47.6240073, -53.2799702 47.6238716, -53.2799041 47.6238819, -53.2798682 47.6239726, -53.2797238 47.6249383)",2
148018232,70,Conception Bay Highway,primary,False,False,282.962,"LINESTRING (-53.2834923 47.6250783, -53.2815604 47.6249712, -53.2797238 47.6249383)",
148018232,70,Conception Bay Highway,primary,False,True,292.915,"LINESTRING (-53.2834923 47.6250783, -53.2843359 47.6251772, -53.2872311 47.6258286)",
148018064,,Jones Rd Extension,residential,False,False,111.33200000000001,"LINESTRING (-53.2778315 47.6248859, -53.2777392 47.6250498, -53.2776468 47.6252316, -53.2775533 47.6255304, -53.2775119 47.6258576)",2
148018065,,Jones Road,residential,False,True,158.136,"LINESTRING (-53.2778315 47.6248859, -53.2779785 47.6246858, -53.2781785 47.6244544, -53.2785388 47.6240364, -53.2788355 47.6236359)",2
148018232,70,Conception Bay Highway,primary,False,True,141.945,"LINESTRING (-53.2778315 47.6248859, -53.2781124 47.6248888, -53.2787419 47.6249105, -53.2797238 47.6249383)",
148018064,,Jones Rd Extension,residential,False,True,111.332,"LINESTRING (-53.2775119 47.6258576, -53.2775533 47.6255304, -53.2776468 47.6252316, -53.2777392 47.6250498, -53.2778315 47.6248859)",2
148018065,,Jones Road,residential,False,False,158.136,"LINESTRING (-53.2788355 47.6236359, -53.2785388 47.6240364, -53.2781785 47.6244544, -53.2779785 47.6246858, -53.2778315 47.6248859)",2
"[148018105, 148018115]",,Pond Side Road,residential,False,False,425.43399999999997,"LINESTRING (-53.2797238 47.6249383, -53.2798682 47.6239726, -53.2799041 47.6238819, -53.2799702 47.6238716, -53.2803888 47.6240073, -53.281112 47.6241099, -53.2818927 47.6246162, -53.2825408 47.6248283, -53.2831326 47.6249695, -53.2834923 47.6250783)",2
148018232,70,Conception Bay Highway,primary,False,True,282.962,"LINESTRING (-53.2797238 47.6249383, -53.2815604 47.6249712, -53.2834923 47.6250783)",
148018232,70,Conception Bay Highway,primary,False,False,141.945,"LINESTRING (-53.2797238 47.6249383, -53.2787419 47.6249105, -53.2781124 47.6248888, -53.2778315 47.6248859)",
148018232,70,Conception Bay Highway,primary,False,False,48.82,"LINESTRING (-53.2878824 47.6258376, -53.2872311 47.6258286)",
148018232,70,Conception Bay Highway,primary,False,True,46.72,"LINESTRING (-53.2878824 47.6258376, -53.2885043 47.6258669)",
