osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel
45410273,Via Arrigo Bartoli,residential,False,False,61.248999999999995,"LINESTRING (11.1295123 43.9646024, 11.1290437 43.9644777, 11.128947 43.9644771, 11.1288723 43.9645009, 11.1288204 43.9645514)",,,,
1254568614,Via Fratelli Rosselli,residential,False,False,85.913,"LINESTRING (11.1295123 43.9646024, 11.1294374 43.9647016, 11.1289003 43.9652362)",,,,
1196081415,Via di Moschignano,residential,False,False,47.961,"LINESTRING (11.12864 43.965499, 11.128836 43.9659066)",,,,
1196081416,Via Fratelli Rosselli,residential,False,False,44.552,"LINESTRING (11.12864 43.965499, 11.1283129 43.9658232)",,,,
1254568614,Via Fratelli Rosselli,residential,False,True,10.841,"LINESTRING (11.12864 43.965499, 11.1287186 43.9654196)",,,,
8061414,Via di Moschignano,residential,False,False,286.67100000000005,"LINESTRING (11.128892 43.966018, 11.1289044 43.9660416, 11.1290341 43.9661912, 11.1290669 43.9662167, 11.1291271 43.9662637, 11.129409 43.966428, 11.1295869 43.9665312, 11.1296608 43.9665891, 11.1297318 43.9667732, 11.1298137 43.967061, 11.12982 43.9672094, 11.1298054 43.9673519, 11.129764 43.9675721, 11.1297253 43.9677378, 11.1296509 43.9679729, 11.1295812 43.9681928, 11.1295085 43.9683233)",,,,
1196081415,Via di Moschignano,residential,False,True,13.174,"LINESTRING (11.128892 43.966018, 11.1288578 43.965952, 11.128836 43.9659066)",,,,
43119381,Via Alessandro Vannoni,residential,True,False,78.14500000000001,"LINESTRING (11.1259089 43.9694075, 11.124997 43.9693383, 11.1249394 43.9693275)",,,,
164181481,Via Vincenzo Nuti,residential,False,True,148.351,"LINESTRING (11.1259089 43.9694075, 11.126619 43.9696826, 11.127252 43.9696553, 11.1272833 43.9699518)",,,,
"[45185800, 1254568620, 1236096191]",Via Fratelli Rosselli,residential,False,"[False, True]",57.607,"LINESTRING (11.1259089 43.9694075, 11.1260772 43.9691962, 11.1261101 43.9691556, 11.1261285 43.9691317, 11.1262358 43.9689925, 11.1262636 43.9689567)",yes,1,,
43119382,Via Giulio Braga,residential,True,False,126.542,"LINESTRING (11.1240651 43.9690186, 11.1239558 43.9691548, 11.1238236 43.9693399, 11.123716 43.9694808, 11.1236802 43.9695792, 11.1236713 43.9695988, 11.1236733 43.9696191, 11.1236808 43.9697556, 11.1237016 43.9698721, 11.1237861 43.9700784)",,,,
45185795,Via Giulio Braga,residential,False,True,162.486,"LINESTRING (11.1247817 43.972139, 11.1248074 43.9720815, 11.1248186 43.9720241, 11.1248256 43.9719469, 11.1248063 43.9717997, 11.1245357 43.9713265, 11.1242133 43.9707667)",,,,
45185797,Via Fernando Santi,residential,False,False,244.96,"LINESTRING (11.1247817 43.972139, 11.124802 43.9722171, 11.1247904 43.9722704, 11.1247748 43.9724004, 11.1247404 43.9727198, 11.1247682 43.9727899, 11.1248261 43.9728219, 11.1248873 43.9728233, 11.1249413 43.9728004, 11.1249726 43.9727173, 11.1250427 43.9725275, 11.1258547 43.9718812, 11.1260435 43.9718696, 11.1261648 43.9719428)",,,,
96261886,Via Val di Bisenzio,primary,False,False,58.329,"LINESTRING (11.1236576 43.9677123, 11.1237471 43.9675943, 11.1240124 43.9672541)",,2,SR325,
96261886,Via Val di Bisenzio,primary,False,True,3.5060000000000002,"LINESTRING (11.1236576 43.9677123, 11.1236437 43.9677305, 11.1236364 43.9677399)",,2,SR325,
308052055,Via nuova per Schignano,tertiary,False,True,47.009,"LINESTRING (11.1236576 43.9677123, 11.1232925 43.9675122, 11.1231878 43.9674586)",,2,,
45185795,Via Giulio Braga,residential,False,False,6.236,"LINESTRING (11.1241841 43.9707147, 11.1242133 43.9707667)",,,,
44871446,Via Fratelli Rosselli,residential,True,False,174.488,"LINESTRING (11.1241841 43.9707147, 11.1247562 43.9705623, 11.1247866 43.9705532, 11.1249523 43.9704787, 11.1250497 43.9704012, 11.1251603 43.9703058, 11.1252762 43.9701778, 11.1256998 43.9696793)",,,,
308052055,Via nuova per Schignano,tertiary,False,False,4.345,"LINESTRING (11.123039 43.9665165, 11.1230143 43.9665513)",,2,,
45185877,Via Giuseppe Garibaldi di sopra,residential,False,True,53.519000000000005,"LINESTRING (11.1232936 43.9668593, 11.1233508 43.9669629, 11.1234661 43.9670727, 11.1235984 43.9671613, 11.1236781 43.9671686, 11.1237316 43.9671467)",,,,
45185876,Via Giuseppe Garibaldi di sopra,residential,False,True,34.065,"LINESTRING (11.1234953 43.9668959, 11.1236301 43.9670714, 11.1236649 43.967107, 11.1237316 43.9671467)",,,,
45185878,Via Guglielmo Vitali,residential,False,False,158.32099999999997,"LINESTRING (11.1234953 43.9668959, 11.1235123 43.9668574, 11.1240513 43.9656327, 11.1240358 43.9655346)",,,,
45185879,Via Giuseppe Garibaldi di sopra,residential,True,False,55.861999999999995,"LINESTRING (11.1234953 43.9668959, 11.1234155 43.9668192, 11.1233246 43.9667363, 11.1231047 43.966567, 11.123039 43.9665165)",,,,
45185831,Via Venti Settembre,residential,False,False,107.301,"LINESTRING (11.1262673 43.9655668, 11.126968 43.9658306, 11.1271885 43.9659596, 11.1272169 43.9660213, 11.1272156 43.9661476)",,,,
45185835,Via Attilio Spano,residential,False,True,35.739,"LINESTRING (11.1249552 43.9665173, 11.1253988 43.9665542)",,,,
45185876,Via Giuseppe Garibaldi di sopra,residential,False,False,15.211,"LINESTRING (11.1240188 43.9672438, 11.1238468 43.9671856)",,,,
96261886,Via Val di Bisenzio,primary,False,True,1.255,"LINESTRING (11.1240188 43.9672438, 11.1240124 43.9672541)",,2,SR325,
96261886,Via Val di Bisenzio,primary,False,False,175.273,"LINESTRING (11.1240188 43.9672438, 11.1240491 43.9671988, 11.1240756 43.9671401, 11.1242221 43.9667658, 11.124362 43.9664114, 11.1244885 43.966085, 11.1246408 43.9657333)",,2,SR325,
45185876,Via Giuseppe Garibaldi di sopra,residential,False,True,10.184,"LINESTRING (11.1237316 43.9671467, 11.1238468 43.9671856)",,,,
45185876,Via Giuseppe Garibaldi di sopra,residential,False,False,34.065,"LINESTRING (11.1237316 43.9671467, 11.1236649 43.967107, 11.1236301 43.9670714, 11.1234953 43.9668959)",,,,
45185877,Via Giuseppe Garibaldi di sopra,residential,False,False,53.519,"LINESTRING (11.1237316 43.9671467, 11.1236781 43.9671686, 11.1235984 43.9671613, 11.1234661 43.9670727, 11.1233508 43.9669629, 11.1232936 43.9668593)",,,,
45185829,Via della Liberazione,residential,False,False,30.707,"LINESTRING (11.1262657 43.9660015, 11.1266407 43.9660599)",,,,
43119382,Via Giulio Braga,residential,True,False,13.445,"LINESTRING (11.1254142 43.9664338, 11.1253988 43.9665542)",,,,
45185833,Via Giacomo Puccini,residential,False,False,28.28,"LINESTRING (11.1254142 43.9664338, 11.1257586 43.9664907)",,,,
45185833,Via Giacomo Puccini,residential,False,True,28.28,"LINESTRING (11.1257586 43.9664907, 11.1254142 43.9664338)",,,,
45185833,Via Giacomo Puccini,residential,False,False,72.668,"LINESTRING (11.1257586 43.9664907, 11.12579 43.9663586, 11.1258154 43.9663178, 11.1258493 43.9663178, 11.1258831 43.9661236, 11.1258886 43.9660592, 11.1258595 43.9658702)",,,,
45185834,Via Giacomo Puccini,residential,False,False,22.338,"LINESTRING (11.1257586 43.9664907, 11.1258071 43.9665512, 11.1258447 43.966653, 11.1258804 43.9666535)",,,,
45185833,Via Giacomo Puccini,residential,False,True,72.668,"LINESTRING (11.1258595 43.9658702, 11.1258886 43.9660592, 11.1258831 43.9661236, 11.1258493 43.9663178, 11.1258154 43.9663178, 11.12579 43.9663586, 11.1257586 43.9664907)",,,,
45185835,Via Attilio Spano,residential,False,False,35.739,"LINESTRING (11.1253988 43.9665542, 11.1249552 43.9665173)",,,,
43119382,Via Giulio Braga,residential,True,False,94.11,"LINESTRING (11.1253988 43.9665542, 11.1252879 43.9668846, 11.1252609 43.966965, 11.1251907 43.9672816, 11.1251751 43.9673841)",,,,
45185834,Via Giacomo Puccini,residential,False,True,22.338,"LINESTRING (11.1258804 43.9666535, 11.1258447 43.966653, 11.1258071 43.9665512, 11.1257586 43.9664907)",,,,
45185829,Via della Liberazione,residential,False,True,30.707,"LINESTRING (11.1266407 43.9660599, 11.1262657 43.9660015)",,,,
45185830,Via della Liberazione,residential,True,False,47.033,"LINESTRING (11.1266407 43.9660599, 11.1266898 43.9660674, 11.1272156 43.9661476)",,,,
45185831,Via Venti Settembre,residential,False,True,107.301,"LINESTRING (11.1272156 43.9661476, 11.1272169 43.9660213, 11.1271885 43.9659596, 11.126968 43.9658306, 11.1262673 43.9655668)",,,,
45185832,Via Venti Settembre,residential,True,False,81.658,"LINESTRING (11.1272156 43.9661476, 11.1272073 43.9662396, 11.1270586 43.9668728)",,,,
45185816,Via del Ponte Vecchio,residential,False,False,89.651,"LINESTRING (11.1275895 43.9667748, 11.1286799 43.9665901)",,,,
45185800,Via Fratelli Rosselli,residential,False,False,43.906,"LINESTRING (11.1275895 43.9667748, 11.1275296 43.9671017, 11.1275192 43.9671664)",,,,
"[45185800, 1196081416, 45185799]",Via Fratelli Rosselli,residential,False,True,121.8,"LINESTRING (11.1275895 43.9667748, 11.1276129 43.9666882, 11.1276392 43.9666259, 11.1277002 43.9665056, 11.1277879 43.9663748, 11.1279537 43.9661927, 11.1282761 43.9658651, 11.1283129 43.9658232)",yes,,,
1000012050,Via Antonio Gramsci,residential,False,True,43.885999999999996,"LINESTRING (11.1275895 43.9667748, 11.1271383 43.9668535, 11.1270586 43.9668728)",,,,
45185821,Via Gioachino Rossini,residential,False,False,80.145,"LINESTRING (11.1275192 43.9671664, 11.128491 43.9669924)",,,,
45185800,Via Fratelli Rosselli,residential,False,False,34.444,"LINESTRING (11.1275192 43.9671664, 11.1274761 43.9673906, 11.1274305 43.9674673)",,,,
