osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge
6096462,2,Columbia Street,residential,False,True,110.843,,,"LINESTRING (-119.5232989 48.4094776, -119.5232742 48.4084809)",
912536239,3,Omak Avenue East,secondary,False,False,108.93,WA 155 Spur,25 mph,"LINESTRING (-119.5232989 48.4094776, -119.5244621 48.4100805)",
"[912536238, 912536239]",3,Omak Avenue East,secondary,False,True,139.959,WA 155 Spur,25 mph,"LINESTRING (-119.5232989 48.4094776, -119.52306 48.4093467, -119.5219329 48.408729, -119.5218364 48.4086765)",
6089219,,Juniper Street North,residential,False,False,76.837,,,"LINESTRING (-119.5268816 48.4126978, -119.5268869 48.4133888)",
"[6093673, 6089219]",,"['Juniper Street North', 'Apple Avenue East']",residential,False,True,184.35600000000002,,,"LINESTRING (-119.5268816 48.4126978, -119.5268674 48.4121011, -119.5276786 48.4121078, -119.528466 48.4121144)",
"[6088641, 259574820]",,Juniper Place,residential,False,"[False, True]",134.70499999999998,,,"LINESTRING (-119.5268816 48.4126978, -119.5260805 48.412704, -119.526093 48.4133836)",
6088054,,Elberta Avenue West,residential,False,False,85.393,,,"LINESTRING (-119.5326324 48.415267, -119.5314754 48.4152612)",
6088054,,Elberta Avenue West,residential,False,False,33.876,,,"LINESTRING (-119.5314754 48.4152612, -119.5310164 48.4152631)",
6088054,,Elberta Avenue West,residential,False,True,85.393,,,"LINESTRING (-119.5314754 48.4152612, -119.5326324 48.415267)",
6092202,,Birch Street North,residential,False,True,61.653,,,"LINESTRING (-119.5314754 48.4152612, -119.5315359 48.4147082)",
6088054,,Elberta Avenue West,residential,False,False,77.737,,,"LINESTRING (-119.5310164 48.4152631, -119.5299631 48.4152639)",
6088054,,Elberta Avenue West,residential,False,True,33.876,,,"LINESTRING (-119.5310164 48.4152631, -119.5314754 48.4152612)",
6088054,,Elberta Avenue West,residential,False,True,77.737,,,"LINESTRING (-119.5299631 48.4152639, -119.5310164 48.4152631)",
220501011,,Ash Street North,residential,False,True,63.079,,,"LINESTRING (-119.5299631 48.4152639, -119.5299944 48.414697)",
6089546,,1st Avenue West,residential,False,True,38.907,,,"LINESTRING (-119.528505 48.4095404, -119.5279779 48.4095375)",
6092919,,Main Street North,secondary,False,False,144.712,US 97 Business;SR 215,,"LINESTRING (-119.528505 48.4095404, -119.528478 48.4108417)",
286307185,,Main Street South,secondary,False,True,139.018,US 97 Business;SR 215,,"LINESTRING (-119.528505 48.4095404, -119.5285155 48.4082902)",
6089546,,1st Avenue West,residential,False,False,116.036,,,"LINESTRING (-119.528505 48.4095404, -119.529287 48.4095447, -119.530077 48.4095491)",
220501013,,Ash Street South,tertiary,False,False,145.268,,,"LINESTRING (-119.530077 48.4095491, -119.5300496 48.4108554)",
6089546,,1st Avenue West,residential,False,False,98.27600000000001,,,"LINESTRING (-119.530077 48.4095491, -119.5308359 48.4095532, -119.5314084 48.4095564)",
6089546,,1st Avenue West,residential,False,True,116.036,,,"LINESTRING (-119.530077 48.4095491, -119.529287 48.4095447, -119.528505 48.4095404)",
220501013,,Ash Street South,tertiary,False,True,138.683,,,"LINESTRING (-119.530077 48.4095491, -119.5300744 48.4089224, -119.5300736 48.4087329, -119.5300718 48.4083019)",
6089546,,1st Avenue West,residential,False,False,14.8,,,"LINESTRING (-119.5314084 48.4095564, -119.5316089 48.4095575)",
6092289,,Birch Street South,residential,False,True,138.366,,,"LINESTRING (-119.5314084 48.4095564, -119.5314256 48.4083121)",
6089546,,1st Avenue West,residential,False,True,98.27600000000001,,,"LINESTRING (-119.5314084 48.4095564, -119.5308359 48.4095532, -119.530077 48.4095491)",
809693469,,Cedar Street South,residential,False,True,138.106,,,"LINESTRING (-119.5325829 48.4095629, -119.5326081 48.408321)",
"[6089545, 6089546]",,"['1st Avenue West', 'Cedar Street South']",residential,False,False,191.446,,,"LINESTRING (-119.5325829 48.4095629, -119.5331933 48.4095662, -119.5331917 48.4097907, -119.5331839 48.4108827)",
6089546,,1st Avenue West,residential,False,True,71.895,,,"LINESTRING (-119.5325829 48.4095629, -119.532419 48.409562, -119.5320329 48.4095598, -119.5316089 48.4095575)",
6095422,,Bartlett Avenue East,residential,False,False,58.597,,,"LINESTRING (-119.526093 48.4133836, -119.5268869 48.4133888)",
6095422,,Bartlett Avenue East,residential,False,True,55.991,,,"LINESTRING (-119.526093 48.4133836, -119.5253344 48.413379)",
"[6088641, 259574820]",,Juniper Place,residential,False,"[False, True]",134.70499999999998,,,"LINESTRING (-119.526093 48.4133836, -119.5260805 48.412704, -119.5268816 48.4126978)",
6089068,,Benton Street South,residential,False,False,147.467,,,"LINESTRING (-119.5245612 48.4071551, -119.5245571 48.4084813)",
6095521,,3rd Avenue East,residential,False,False,77.188,,,"LINESTRING (-119.5245612 48.4071551, -119.5256069 48.4071546)",
6095521,,3rd Avenue East,residential,False,True,94.756,,,"LINESTRING (-119.5245612 48.4071551, -119.5232775 48.4071558)",
6089068,,Benton Street South,residential,False,True,147.467,,,"LINESTRING (-119.5245571 48.4084813, -119.5245612 48.4071551)",
6093018,,2nd Avenue East,residential,False,True,94.695,,,"LINESTRING (-119.5245571 48.4084813, -119.5232742 48.4084809)",
6089068,,Benton Street South,residential,False,False,178.448,,,"LINESTRING (-119.5245571 48.4084813, -119.5245289 48.4099044, -119.5244621 48.4100805)",
912536239,3,Omak Avenue East,secondary,False,True,108.93,WA 155 Spur,25 mph,"LINESTRING (-119.5244621 48.4100805, -119.5232989 48.4094776)",
6089068,,Benton Street South,residential,False,True,178.448,,,"LINESTRING (-119.5244621 48.4100805, -119.5245289 48.4099044, -119.5245571 48.4084813)",
710715198,2,Omak Avenue East,secondary,False,False,104.96700000000001,WA 155 Spur,25 mph,"LINESTRING (-119.5244621 48.4100805, -119.5248138 48.4102849, -119.5252435 48.4104323, -119.5255919 48.4104935, -119.5256991 48.4105115)",
6089219,,Juniper Street North,residential,False,True,76.837,,,"LINESTRING (-119.5268869 48.4133888, -119.5268816 48.4126978)",
6095422,,Bartlett Avenue East,residential,False,True,58.597,,,"LINESTRING (-119.5268869 48.4133888, -119.526093 48.4133836)",
6089219,,Juniper Street North,residential,False,False,86.409,,,"LINESTRING (-119.5268869 48.4133888, -119.5268836 48.4137858, -119.5268823 48.4139444, -119.5268209 48.4141621)",
6095422,,Bartlett Avenue East,residential,False,False,114.84,,,"LINESTRING (-119.5268869 48.4133888, -119.5276642 48.4133938, -119.5284428 48.4133987)",
6089219,,Juniper Street North,residential,False,False,57.253,,,"LINESTRING (-119.5268209 48.4141621, -119.5265481 48.4146441)",
6090764,,Cherry Avenue East,residential,False,False,118.836,,,"LINESTRING (-119.5268209 48.4141621, -119.528431 48.4141696)",
6090764,,Cherry Avenue East,residential,False,True,113.49,,,"LINESTRING (-119.5268209 48.4141621, -119.5252832 48.4141642)",
6089219,,Juniper Street North,residential,False,True,86.40899999999999,,,"LINESTRING (-119.5268209 48.4141621, -119.5268823 48.4139444, -119.5268836 48.4137858, -119.5268869 48.4133888)",
6089219,,Juniper Street North,residential,False,False,50.327,,,"LINESTRING (-119.5265481 48.4146441, -119.5263619 48.4150795)",
