osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,8.034,"LINESTRING (-76.522158 39.354222, -76.522065 39.354229)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,26.908,"LINESTRING (-76.522158 39.354222, -76.522469 39.354195)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,8.034,"LINESTRING (-76.522065 39.354229, -76.522158 39.354222)",
5317011,2,Dale Avenue,residential,25 mph,False,False,21.613,"LINESTRING (-76.522065 39.354229, -76.522118 39.354419)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,90.077,"LINESTRING (-76.522065 39.354229, -76.521916 39.354243, -76.521792 39.354256, -76.521725 39.354264, -76.521633 39.354282, -76.521525 39.354306, -76.521406 39.354336, -76.521274 39.354376, -76.521065 39.354451)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,110.044,"LINESTRING (-76.5201404 39.3549061, -76.519929 39.355048, -76.51973 39.355192, -76.519566 39.355327, -76.519472 39.35542, -76.519272 39.355628)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,94.259,"LINESTRING (-76.5201404 39.3549061, -76.520198 39.354877, -76.520421 39.354763, -76.520641 39.354649, -76.521065 39.354451)",
5299067,,Sipple Avenue,residential,25 mph,False,False,102.488,"LINESTRING (-76.515585 39.355729, -76.5151278 39.3565802)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,True,101.547,"LINESTRING (-76.515585 39.355729, -76.5166529 39.3561191)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,False,62.001000000000005,"LINESTRING (-76.515585 39.355729, -76.5154853 39.3556931, -76.5149351 39.3554874)",
5299067,,Sipple Avenue,residential,25 mph,False,False,207.892,"LINESTRING (-76.5151278 39.3565802, -76.5141913 39.3583039)",
5299067,,Sipple Avenue,residential,25 mph,False,True,102.488,"LINESTRING (-76.5151278 39.3565802, -76.515585 39.355729)",
5321491,,Linton Avenue,residential,,False,True,101.116,"LINESTRING (-76.5151278 39.3565802, -76.5162392 39.3568776)",
5299067,,Sipple Avenue,residential,25 mph,False,True,207.892,"LINESTRING (-76.5141913 39.3583039, -76.5151278 39.3565802)",
5301402,,Alberta Avenue,residential,,False,True,101.561,"LINESTRING (-76.5141913 39.3583039, -76.5152809 39.3586567)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,False,27.312,"LINESTRING (-76.5149351 39.3554874, -76.5146469 39.3553841)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,True,62.001000000000005,"LINESTRING (-76.5149351 39.3554874, -76.5154853 39.3556931, -76.515585 39.355729)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,140.62099999999998,"LINESTRING (-76.519272 39.355628, -76.518871 39.356053, -76.518659 39.356261, -76.518549 39.356361, -76.518452 39.356436, -76.518382 39.356489, -76.518329 39.35652, -76.518285 39.356539, -76.5181954 39.3565507)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,110.044,"LINESTRING (-76.519272 39.355628, -76.519472 39.35542, -76.519566 39.355327, -76.51973 39.355192, -76.519929 39.355048, -76.5201404 39.3549061)",
5299461,,Linhigh Avenue,residential,25 mph,False,False,61.674,"LINESTRING (-76.517805 39.358869, -76.5175095 39.3593744)",
5310551,2,Fullerton Avenue,tertiary,30 mph,False,False,190.223,"LINESTRING (-76.517805 39.358869, -76.517778 39.358796, -76.517753 39.35872, -76.517582 39.3579895, -76.5174803 39.3575524, -76.5174353 39.3573592, -76.5173991 39.3571879)",
5310551,2,Fullerton Avenue,tertiary,30 mph,False,True,84.424,"LINESTRING (-76.517805 39.358869, -76.517859 39.358948, -76.51793 39.359008, -76.518007 39.359054, -76.518123 39.359116, -76.518313 39.35922, -76.518553 39.359346)",
5299461,,Linhigh Avenue,residential,25 mph,False,True,61.674,"LINESTRING (-76.5175095 39.3593744, -76.517805 39.358869)",
5299461,,Linhigh Avenue,residential,25 mph,False,False,270.48199999999997,"LINESTRING (-76.5175095 39.3593744, -76.5174843 39.3594283, -76.5165238 39.3612121, -76.516313 39.361624)",
5301402,,Alberta Avenue,residential,,False,False,102.749,"LINESTRING (-76.5175095 39.3593744, -76.5169521 39.3592028, -76.5164052 39.3590213)",
5300501,,Henry Avenue,residential,,False,False,103.567,"LINESTRING (-76.516313 39.361624, -76.5151981 39.3612712)",
5299461,,Linhigh Avenue,residential,25 mph,False,True,270.482,"LINESTRING (-76.516313 39.361624, -76.5165238 39.3612121, -76.5174843 39.3594283, -76.5175095 39.3593744)",
5300501,,Henry Avenue,residential,,False,True,101.161,"LINESTRING (-76.516313 39.361624, -76.5171965 39.3619095, -76.5173148 39.3619481, -76.5173917 39.3619853)",
5300501,,Henry Avenue,residential,,False,False,101.161,"LINESTRING (-76.5173917 39.3619853, -76.5173148 39.3619481, -76.5171965 39.3619095, -76.516313 39.361624)",
5319078,,Marion Avenue,residential,,False,True,40.753,"LINESTRING (-76.5173917 39.3619853, -76.5175 39.3618059, -76.5175782 39.3616486)",
5300501,,Henry Avenue,residential,,False,True,103.567,"LINESTRING (-76.5151981 39.3612712, -76.516313 39.361624)",
5300501,,Henry Avenue,residential,,False,False,103.334,"LINESTRING (-76.5151981 39.3612712, -76.5146404 39.3610896, -76.5142659 39.3609663, -76.5140892 39.3609128)",
119106912,,Leslie Avenue,residential,25 mph,False,False,198.346,"LINESTRING (-76.5151981 39.3612712, -76.5149755 39.3616868, -76.5143084 39.362917)",
119106912,,Leslie Avenue,residential,25 mph,False,True,270.85,"LINESTRING (-76.5151981 39.3612712, -76.5154164 39.3608567, -76.5164052 39.3590213)",
5307424,,Elinor Avenue,residential,25 mph,False,True,270.982,"LINESTRING (-76.5140892 39.3609128, -76.5152809 39.3586567)",
5300501,,Henry Avenue,residential,,False,True,103.334,"LINESTRING (-76.5140892 39.3609128, -76.5142659 39.3609663, -76.5146404 39.3610896, -76.5151981 39.3612712)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,94.259,"LINESTRING (-76.521065 39.354451, -76.520641 39.354649, -76.520421 39.354763, -76.520198 39.354877, -76.5201404 39.3549061)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,90.077,"LINESTRING (-76.521065 39.354451, -76.521274 39.354376, -76.521406 39.354336, -76.521525 39.354306, -76.521633 39.354282, -76.521725 39.354264, -76.521792 39.354256, -76.521916 39.354243, -76.522065 39.354229)",
5323506,2,Greenwood Avenue,residential,25 mph,False,False,96.44200000000001,"LINESTRING (-76.521065 39.354451, -76.521158 39.354616, -76.521189 39.354691, -76.521208 39.354771, -76.521213 39.354835, -76.521215 39.355, -76.521203 39.355298)",
5301194,2,Kenwood Avenue,secondary,30 mph,False,True,140.62099999999998,"LINESTRING (-76.5181954 39.3565507, -76.518285 39.356539, -76.518329 39.35652, -76.518382 39.356489, -76.518452 39.356436, -76.518549 39.356361, -76.518659 39.356261, -76.518871 39.356053, -76.519272 39.355628)",
436481418,2,Kenwood Avenue,secondary,30 mph,False,False,39.606,"LINESTRING (-76.5181954 39.3565507, -76.518159 39.356554, -76.518049 39.356551, -76.517994 39.356545, -76.517936 39.356533, -76.517865 39.356516, -76.5177503 39.3564795)",
5323532,2,Leslie Avenue,tertiary,30 mph,False,False,73.993,"LINESTRING (-76.5177503 39.3564795, -76.5174421 39.3571008)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,False,102.565,"LINESTRING (-76.5177503 39.3564795, -76.5173461 39.3563625, -76.5166529 39.3561191)",
436481418,2,Kenwood Avenue,secondary,30 mph,False,True,39.605999999999995,"LINESTRING (-76.5177503 39.3564795, -76.517865 39.356516, -76.517936 39.356533, -76.517994 39.356545, -76.518049 39.356551, -76.518159 39.356554, -76.5181954 39.3565507)",
5307424,,Elinor Avenue,residential,25 mph,False,False,91.535,"LINESTRING (-76.5166529 39.3561191, -76.5162392 39.3568776)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,False,101.547,"LINESTRING (-76.5166529 39.3561191, -76.515585 39.355729)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,True,102.565,"LINESTRING (-76.5166529 39.3561191, -76.5173461 39.3563625, -76.5177503 39.3564795)",
5323221,,Lyndale Avenue,residential,25 mph,False,False,92.504,"LINESTRING (-76.5146469 39.3553841, -76.5142263 39.3561498)",
169733465,2,Kenwood Avenue,secondary,30 mph,False,True,27.312,"LINESTRING (-76.5146469 39.3553841, -76.5149351 39.3554874)",
"[169733465, 548248566]",2,Kenwood Avenue,secondary,30 mph,False,False,74.843,"LINESTRING (-76.5146469 39.3553841, -76.514237 39.3552293, -76.5140338 39.35515, -76.5138732 39.3550764)",MD 588
548248566,2,Kenwood Avenue,secondary,30 mph,False,True,14.488,"LINESTRING (-76.5137293 39.3550086, -76.5138732 39.3550764)",MD 588
5301194,2,Kenwood Avenue,secondary,30 mph,False,False,26.908,"LINESTRING (-76.522469 39.354195, -76.522158 39.354222)",
5301330,2,Virginia Avenue,residential,25 mph,False,False,243.151,"LINESTRING (-76.5232446 39.3613349, -76.5235039 39.3614772, -76.525113 39.3623603, -76.5251156 39.3623851, -76.5248368 39.3627105)",
"[169733464, 425001711]","['4', '5']",Belair Road,primary,35 mph,False,False,71.36500000000001,"LINESTRING (-76.5232446 39.3613349, -76.5234626 39.3611458, -76.5234685 39.3611407, -76.5234905 39.3611211, -76.5236368 39.3609908, -76.5237984 39.3608569)",US 1
"[169733464, 425001707]","['4', '5']",Belair Road,primary,35 mph,False,True,40.784,"LINESTRING (-76.5232446 39.3613349, -76.5231358 39.3614286, -76.5229871 39.3615568, -76.5229278 39.3616079)",US 1
119106912,,Leslie Avenue,residential,25 mph,False,True,221.05,"LINESTRING (-76.5164052 39.3590213, -76.5173991 39.3571879)",
5301402,,Alberta Avenue,residential,,False,False,104.828,"LINESTRING (-76.5164052 39.3590213, -76.5158478 39.3588468, -76.5152809 39.3586567)",
5301402,,Alberta Avenue,residential,,False,True,102.749,"LINESTRING (-76.5164052 39.3590213, -76.5169521 39.3592028, -76.5175095 39.3593744)",
119106912,,Leslie Avenue,residential,25 mph,False,False,270.85,"LINESTRING (-76.5164052 39.3590213, -76.5154164 39.3608567, -76.5151981 39.3612712)",
5301402,,Alberta Avenue,residential,,False,False,101.561,"LINESTRING (-76.5152809 39.3586567, -76.5141913 39.3583039)",
5307424,,Elinor Avenue,residential,25 mph,False,False,270.982,"LINESTRING (-76.5152809 39.3586567, -76.5140892 39.3609128)",
5307424,,Elinor Avenue,residential,25 mph,False,True,214.299,"LINESTRING (-76.5152809 39.3586567, -76.5162392 39.3568776)",
5301402,,Alberta Avenue,residential,,False,True,104.828,"LINESTRING (-76.5152809 39.3586567, -76.5158478 39.3588468, -76.5164052 39.3590213)",
510498967,4,Belair Road,primary,35 mph,False,True,95.99699999999999,"LINESTRING (-76.5245243 39.3602009, -76.5243914 39.360321, -76.5242107 39.3604843, -76.5237984 39.3608569)",US 1
302527202,4,Belair Road,primary,35 mph,False,False,127.627,"LINESTRING (-76.521972 39.362486, -76.5222122 39.3622559, -76.5222265 39.3622422, -76.5227598 39.3617598, -76.5229278 39.3616079)",US 1
5310551,2,Fullerton Avenue,tertiary,30 mph,False,False,240.548,"LINESTRING (-76.5229278 39.3616079, -76.5228407 39.3615618, -76.5225779 39.3614227, -76.521917 39.361073, -76.5206112 39.3603948)",
