osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
15420521,2,East Milam Avenue,residential,30,False,False,42.771,"LINESTRING (-97.675351 30.512811, -97.675446 30.512824, -97.675631 30.512806, -97.67579 30.512771)",,
15426397,2,Spring Street,residential,30,False,True,71.62,"LINESTRING (-97.675351 30.512811, -97.675496 30.5122982, -97.6755311 30.5121859)",,
15433466,2,North Lewis Street,residential,30,False,True,69.627,"LINESTRING (-97.67579 30.512771, -97.6755311 30.5121859)",,
15420521,2,East Milam Avenue,residential,30,False,False,104.398,"LINESTRING (-97.67579 30.512771, -97.676392 30.512654, -97.6768501 30.5125537)",,
15420521,2,East Milam Avenue,residential,30,False,True,42.771,"LINESTRING (-97.67579 30.512771, -97.675631 30.512806, -97.675446 30.512824, -97.675351 30.512811)",,
15420521,2,East Milam Avenue,residential,30,False,False,26.175,"LINESTRING (-97.6768501 30.5125537, -97.6771141 30.512493)",,
15424679,2,North Burnet Street,residential,30,False,True,99.479,"LINESTRING (-97.6768501 30.5125537, -97.6765134 30.5117074)",,
15420521,2,East Milam Avenue,residential,30,False,True,104.398,"LINESTRING (-97.6768501 30.5125537, -97.676392 30.512654, -97.67579 30.512771)",,
15420521,2,East Milam Avenue,residential,30,False,False,82.83,"LINESTRING (-97.6771141 30.512493, -97.6779566 30.5123255)",,
15420521,2,East Milam Avenue,residential,30,False,True,26.175,"LINESTRING (-97.6771141 30.512493, -97.6768501 30.5125537)",,
15420521,2,East Milam Avenue,residential,30,False,True,82.83,"LINESTRING (-97.6779566 30.5123255, -97.6771141 30.512493)",,
15429340,2,North Sheppard Street,residential,30,False,True,99.753,"LINESTRING (-97.6779566 30.5123255, -97.6775932 30.5114848)",,
15420521,2,East Milam Avenue,residential,30,False,False,104.533,"LINESTRING (-97.6779566 30.5123255, -97.678524 30.5122, -97.679013 30.51209)",,
1018710155,2,North Lampasas Street,residential,30,False,False,80.915,"LINESTRING (-97.679013 30.51209, -97.6793379 30.5127617)",,
