osmid,highway,oneway,reversed,length,name,geometry,ref,lanes
19444699,residential,False,False,69.176,,"LINESTRING (-86.718593 36.321598, -86.7185648 36.3222197)",,
19444699,residential,False,True,69.176,,"LINESTRING (-86.7185648 36.3222197, -86.718593 36.321598)",,
19456821,residential,False,True,94.404,McCoin Drive,"LINESTRING (-86.7185648 36.3222197, -86.7181732 36.3222165, -86.7175182 36.3221385)",,
19477823,residential,False,False,123.109,Two Mile Pike,"LINESTRING (-86.7117915 36.3223531, -86.7114093 36.3220555, -86.7112265 36.3219131, -86.7108034 36.3215837)",,
19619997,secondary,False,True,135.992,Long Hollow Pike,"LINESTRING (-86.7117915 36.3223531, -86.712247 36.322334, -86.7126268 36.3223146, -86.7126875 36.3223115, -86.7133067 36.3222798)",SR 174,
"[19477827, 19448495]",residential,False,True,256.672,"['East Cedar Street', 'Two Mile Pike']","LINESTRING (-86.7106458 36.3237615, -86.7112952 36.3235952, -86.7117317 36.3234834, -86.712334 36.3233292, -86.712819 36.323205, -86.7133841 36.3233259)",,
19457269,residential,False,True,95.602,Church Street,"LINESTRING (-86.7106458 36.3237615, -86.7107737 36.3240493, -86.7109105 36.3244423, -86.7109594 36.3245828)",,
19485841,residential,False,False,30.843,Old Brick Church Pike,"LINESTRING (-86.7174236 36.3258148, -86.7177654 36.3257815)",,
19485841,residential,False,True,104.038,Old Brick Church Pike,"LINESTRING (-86.7174236 36.3258148, -86.7162674 36.3259026)",,
19485841,residential,False,False,104.038,Old Brick Church Pike,"LINESTRING (-86.7162674 36.3259026, -86.7174236 36.3258148)",,
19456301,residential,False,False,221.155,Graves Road,"LINESTRING (-86.7162674 36.3259026, -86.7160546 36.3250051, -86.7159864 36.324687, -86.7159462 36.3244736, -86.7159469 36.3243656, -86.7159509 36.3239371)",,
19485841,residential,False,True,199.114,Old Brick Church Pike,"LINESTRING (-86.7162674 36.3259026, -86.7149184 36.3260104, -86.7147263 36.3260279, -86.7140569 36.3260889)",,
19469871,residential,False,False,133.554,Moncrief Avenue,"LINESTRING (-86.7159509 36.3239371, -86.7174409 36.3238988)",,
19456301,residential,False,True,221.155,Graves Road,"LINESTRING (-86.7159509 36.3239371, -86.7159469 36.3243656, -86.7159462 36.3244736, -86.7159864 36.324687, -86.7160546 36.3250051, -86.7162674 36.3259026)",,
19469871,residential,False,True,187.176,Moncrief Avenue,"LINESTRING (-86.7159509 36.3239371, -86.71483 36.3239573, -86.7147246 36.3239781, -86.7146044 36.3240136, -86.7144786 36.3240803, -86.7142839 36.3242162, -86.7141617 36.3242941, -86.7139988 36.3243257)",,
19456524,primary,False,False,82.497,South Main Street,"LINESTRING (-86.7133655 36.3230202, -86.7133067 36.3222798)",US 31W;US 41,4
19456564,residential,False,True,38.357,West Cedar Street,"LINESTRING (-86.7133655 36.3230202, -86.7137936 36.3230251)",,
19459692,primary,False,False,34.033,North Main Street,"LINESTRING (-86.7133655 36.3230202, -86.7133687 36.3230724, -86.7133841 36.3233259)",US 31W;US 41,4
19456524,primary,False,True,82.497,South Main Street,"LINESTRING (-86.7133067 36.3222798, -86.7133655 36.3230202)",US 31W;US 41,4
19456524,primary,False,False,132.498,South Main Street,"LINESTRING (-86.7133067 36.3222798, -86.7132472 36.3215989, -86.7132238 36.3213336, -86.713208 36.3210909)",US 31W;US 41,4
19619997,secondary,False,False,135.992,Long Hollow Pike,"LINESTRING (-86.7133067 36.3222798, -86.7126875 36.3223115, -86.7126268 36.3223146, -86.712247 36.322334, -86.7117915 36.3223531)",SR 174,
19456524,primary,False,True,132.498,South Main Street,"LINESTRING (-86.713208 36.3210909, -86.7132238 36.3213336, -86.7132472 36.3215989, -86.7133067 36.3222798)",US 31W;US 41,4
