osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref
11805827,Prasse Road,residential,25 mph,False,False,105.896,,"LINESTRING (-81.520761 41.523764, -81.519489 41.52377)",
11805827,Prasse Road,residential,25 mph,False,True,189.312,,"LINESTRING (-81.520761 41.523764, -81.523035 41.523755)",
"[998277594, 11787804]",Victory Drive,residential,,False,False,396.07899999999995,"['3', '2']","LINESTRING (-81.520761 41.523764, -81.5207561 41.5227966, -81.5207541 41.5223999, -81.5207531 41.5221994, -81.5207474 41.5210869, -81.5207449 41.5205851, -81.520743 41.520202)",
998277597,Mayfield Road,primary,25 mph,False,False,24.333,4,"LINESTRING (-81.520743 41.520202, -81.5204557 41.5201618)",US 322
"[998277594, 11787804]",Victory Drive,residential,,False,True,396.07899999999995,"['3', '2']","LINESTRING (-81.520743 41.520202, -81.5207449 41.5205851, -81.5207474 41.5210869, -81.5207531 41.5221994, -81.5207541 41.5223999, -81.5207561 41.5227966, -81.520761 41.523764)",
998277597,Mayfield Road,primary,25 mph,False,True,196.28199999999998,4,"LINESTRING (-81.520743 41.520202, -81.5208306 41.5202118, -81.5210783 41.5202397, -81.5213496 41.5202703, -81.5221418 41.5203601, -81.5223248 41.5203791, -81.5227776 41.5204298, -81.5230747 41.520463)",US 322
1216898465,Mayfield Road,primary,25 mph,False,False,68.354,4,"LINESTRING (-81.515046 41.519739, -81.514225 41.519744)",US 322
1216898465,Mayfield Road,primary,25 mph,False,True,31.97,4,"LINESTRING (-81.515046 41.519739, -81.51543 41.519739)",US 322
11787964,Maywood Road,residential,,False,False,111.863,,"LINESTRING (-81.515046 41.519739, -81.5150448 41.5191154, -81.5150467 41.5189822, -81.515047 41.518733)",
11792151,Rushton Road,residential,,False,True,4.64,,"LINESTRING (-81.515047 41.518733, -81.5150983 41.5187167)",
11787964,Maywood Road,residential,,False,True,111.863,,"LINESTRING (-81.515047 41.518733, -81.5150467 41.5189822, -81.5150448 41.5191154, -81.515046 41.519739)",
11792151,Rushton Road,residential,,False,False,122.293,,"LINESTRING (-81.515047 41.518733, -81.514886 41.5188145, -81.5146954 41.518908, -81.5145237 41.5190233, -81.5143712 41.5191391, -81.514242 41.519227, -81.514097 41.519307, -81.51399 41.519347, -81.513873 41.519379)",
11792151,Rushton Road,residential,,False,False,4.64,,"LINESTRING (-81.5150983 41.5187167, -81.515047 41.518733)",
11792151,Rushton Road,residential,,False,True,62.741,,"LINESTRING (-81.5150983 41.5187167, -81.515292 41.5186855, -81.5155463 41.5186537, -81.5156462 41.5186487, -81.5158437 41.5186502)",
11792872,South Green Road,secondary,,False,False,31.952,,"LINESTRING (-81.519664 41.525921, -81.519645 41.525634)",CR 14
11792872,South Green Road,secondary,,False,True,38.553,,"LINESTRING (-81.519664 41.525921, -81.51971 41.526266)",CR 14
11789683,Edmond Drive,residential,,False,False,331.262,,"LINESTRING (-81.519474 41.523678, -81.515495 41.523653)",
11792872,South Green Road,secondary,,False,False,106.451,,"LINESTRING (-81.519474 41.523678, -81.51944 41.522721)",CR 14
11792872,South Green Road,secondary,,False,True,10.306,,"LINESTRING (-81.519474 41.523678, -81.519489 41.52377)",CR 14
11789683,Edmond Drive,residential,,False,True,331.262,,"LINESTRING (-81.515495 41.523653, -81.519474 41.523678)",
655618296,Dill Road,residential,,False,False,102.192,,"LINESTRING (-81.515495 41.523653, -81.515505 41.522734)",
655618296,Dill Road,residential,,False,True,37.848,,"LINESTRING (-81.515495 41.523653, -81.5154738 41.523993)",
11790548,Oakmount Road,residential,,False,False,40.92,,"LINESTRING (-81.513873 41.519747, -81.513873 41.519379)",
1216898465,Mayfield Road,primary,25 mph,False,True,29.308,4,"LINESTRING (-81.513873 41.519747, -81.514225 41.519744)",US 322
11790548,Oakmount Road,residential,,False,True,40.92,,"LINESTRING (-81.513873 41.519379, -81.513873 41.519747)",
11792151,Rushton Road,residential,,False,True,122.293,,"LINESTRING (-81.513873 41.519379, -81.51399 41.519347, -81.514097 41.519307, -81.514242 41.519227, -81.5143712 41.5191391, -81.5145237 41.5190233, -81.5146954 41.518908, -81.514886 41.5188145, -81.515047 41.518733)",
11805788,Elmwood Road,residential,25 mph,False,False,360.939,,"LINESTRING (-81.524085 41.527007, -81.51975 41.526943)",
11792872,South Green Road,secondary,,False,False,87.733,,"LINESTRING (-81.51944 41.522721, -81.51944 41.521932)",CR 14
11792872,South Green Road,secondary,,False,True,106.451,,"LINESTRING (-81.51944 41.522721, -81.519474 41.523678)",CR 14
11791269,Laurel Road,residential,,False,False,327.595,,"LINESTRING (-81.51944 41.522721, -81.519093 41.5227221, -81.5179523 41.5227259, -81.5173654 41.5227279, -81.515505 41.522734)",
655618296,Dill Road,residential,,False,False,87.844,,"LINESTRING (-81.515505 41.522734, -81.515505 41.521944)",
655618296,Dill Road,residential,,False,True,102.192,,"LINESTRING (-81.515505 41.522734, -81.515495 41.523653)",
11791269,Laurel Road,residential,,False,True,327.59499999999997,,"LINESTRING (-81.515505 41.522734, -81.5173654 41.5227279, -81.5179523 41.5227259, -81.519093 41.5227221, -81.51944 41.522721)",
655618296,Dill Road,residential,,False,True,87.844,,"LINESTRING (-81.515505 41.521944, -81.515505 41.522734)",
11806600,Lilac Road,residential,,False,True,327.59900000000005,,"LINESTRING (-81.515505 41.521944, -81.517262 41.521939, -81.51944 41.521932)",
655618296,Dill Road,residential,,False,False,245.266,,"LINESTRING (-81.515505 41.521944, -81.5154509 41.5203459, -81.5154455 41.5201535, -81.515436 41.5199152, -81.51543 41.519739)",
1216898465,Mayfield Road,primary,25 mph,False,False,31.97,4,"LINESTRING (-81.51543 41.519739, -81.515046 41.519739)",US 322
655618296,Dill Road,residential,,False,True,245.26600000000002,,"LINESTRING (-81.51543 41.519739, -81.515436 41.5199152, -81.5154455 41.5201535, -81.5154509 41.5203459, -81.515505 41.521944)",
"[1216898465, 1057642978, 1057642981, 761201558]",Mayfield Road,primary,25 mph,False,True,172.766,4,"LINESTRING (-81.51543 41.519739, -81.5157044 41.519739, -81.515849 41.519739, -81.5160752 41.5197452, -81.5162407 41.5197565, -81.5162673 41.5197583, -81.5163743 41.5197657, -81.5166094 41.5197819, -81.5166957 41.5197878, -81.516827 41.5197968, -81.517499 41.519843)",US 322
11792151,Rushton Road,residential,,False,False,62.741,,"LINESTRING (-81.5158437 41.5186502, -81.5156462 41.5186487, -81.5155463 41.5186537, -81.515292 41.5186855, -81.5150983 41.5187167)",
"[11792152, 11794211, 963705299]","['Rushton Road', 'Dean Drive']",residential,,False,"[False, True]",260.92299999999994,,"LINESTRING (-81.5194175 41.5190534, -81.5187084 41.518986, -81.5177148 41.5188916, -81.5176916 41.5188919, -81.517612 41.5189002, -81.5175729 41.5189134, -81.5175429 41.5189306, -81.5175198 41.5189505, -81.5175022 41.518977, -81.517488 41.5190167, -81.5174867 41.5190626, -81.5174875 41.5191056, -81.5174908 41.5192751, -81.5174928 41.5193443, -81.5175006 41.5196072, -81.5174998 41.5197251, -81.517499 41.519843)",
"[1124709616, 998277593, 223481772]",South Green Road,secondary,,False,True,108.26,"['4', '5']","LINESTRING (-81.5194175 41.5190534, -81.5194169 41.5192678, -81.519418 41.5195277, -81.5194189 41.5197621, -81.5194196 41.5199203, -81.51942 41.520027)",CR 14
11792872,South Green Road,secondary,,False,False,32.197,,"LINESTRING (-81.519774 41.527232, -81.51975 41.526943)",CR 14
11792872,South Green Road,secondary,,False,False,75.353,,"LINESTRING (-81.51975 41.526943, -81.51971 41.526266)",CR 14
11792872,South Green Road,secondary,,False,True,32.197,,"LINESTRING (-81.51975 41.526943, -81.519774 41.527232)",CR 14
11805788,Elmwood Road,residential,25 mph,False,True,360.939,,"LINESTRING (-81.51975 41.526943, -81.524085 41.527007)",
11792872,South Green Road,secondary,,False,False,38.553,,"LINESTRING (-81.51971 41.526266, -81.519664 41.525921)",CR 14
11792872,South Green Road,secondary,,False,True,75.353,,"LINESTRING (-81.51971 41.526266, -81.51975 41.526943)",CR 14
11792872,South Green Road,secondary,,False,False,92.838,,"LINESTRING (-81.519645 41.525634, -81.519593 41.5248)",CR 14
11792872,South Green Road,secondary,,False,True,31.952,,"LINESTRING (-81.519645 41.525634, -81.519664 41.525921)",CR 14
11792872,South Green Road,secondary,,False,False,17.452,,"LINESTRING (-81.519593 41.5248, -81.51957 41.524644)",CR 14
11792872,South Green Road,secondary,,False,True,92.838,,"LINESTRING (-81.519593 41.5248, -81.519645 41.525634)",CR 14
11797573,Ardmore Road,residential,,False,True,287.127,,"LINESTRING (-81.519593 41.5248, -81.523042 41.524787)",
11792872,South Green Road,secondary,,False,False,97.418,,"LINESTRING (-81.51957 41.524644, -81.519489 41.52377)",CR 14
11792872,South Green Road,secondary,,False,True,17.452,,"LINESTRING (-81.51957 41.524644, -81.519593 41.5248)",CR 14
11792872,South Green Road,secondary,,False,False,10.306,,"LINESTRING (-81.519489 41.52377, -81.519474 41.523678)",CR 14
11792872,South Green Road,secondary,,False,True,97.418,,"LINESTRING (-81.519489 41.52377, -81.51957 41.524644)",CR 14
11805827,Prasse Road,residential,25 mph,False,True,105.896,,"LINESTRING (-81.519489 41.52377, -81.520761 41.523764)",
11792872,South Green Road,secondary,,False,True,87.733,,"LINESTRING (-81.51944 41.521932, -81.51944 41.522721)",CR 14
11792872,South Green Road,secondary,,False,False,89.417,,"LINESTRING (-81.51944 41.521932, -81.5194347 41.5214292, -81.519439 41.5213321, -81.5194316 41.521128)",CR 14
11806600,Lilac Road,residential,,False,False,327.59900000000005,,"LINESTRING (-81.51944 41.521932, -81.517262 41.521939, -81.515505 41.521944)",
"[767452128, 767452129, 752151463, 11792872, 1124709617]",South Green Road,secondary,,False,True,122.42999999999999,5,"LINESTRING (-81.51942 41.520027, -81.5194211 41.520131, -81.519422 41.5202239, -81.5194238 41.520406, -81.5194235 41.5205761, -81.5194243 41.5206188, -81.5194291 41.5208952, -81.5194316 41.521128)",CR 14
"[761201555, 998277591]",Mayfield Road,primary,25 mph,False,True,87.521,"['4', '5']","LINESTRING (-81.51942 41.520027, -81.519587 41.5200485, -81.5202882 41.5201386, -81.5204557 41.5201618)",US 322
"[998277592, 761201558]",Mayfield Road,primary,25 mph,False,False,161.23600000000002,"['4', '5']","LINESTRING (-81.51942 41.520027, -81.5193035 41.5200158, -81.5185672 41.5199449, -81.5181561 41.5199059, -81.518138 41.5199042, -81.517499 41.519843)",US 322
