osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access
29975405,Falabella Drive,residential,25 mph,False,True,10.656,"LINESTRING (-117.6405665 33.5532844, -117.6406718 33.5532459)",,,
29975405,Falabella Drive,residential,25 mph,False,False,183.8,"LINESTRING (-117.6405665 33.5532844, -117.6401997 33.5534957, -117.6399248 33.5537212, -117.639744 33.5539971, -117.639553 33.5544453, -117.6394864 33.5546059)",,,
"[401063105, 401063102]",Dorrance Drive,tertiary,35 mph,True,False,108.259,"LINESTRING (-117.6405665 33.5532844, -117.6407712 33.553653, -117.6409 33.5538296, -117.6411746 33.5541085)",2,,
"[29975405, 30817206, 30817207]","['Ardennes Drive', 'Hanoverian', 'Falabella Drive']",residential,25 mph,False,False,415.04499999999996,"LINESTRING (-117.6377515 33.5561535, -117.6375126 33.5562105, -117.637293 33.5563036, -117.6371708 33.556397, -117.6370124 33.5566266, -117.6368668 33.5569233, -117.6367815 33.5572094, -117.6367636 33.5573481, -117.6368087 33.5574212, -117.6368775 33.5574736, -117.6369222 33.557487, -117.6369787 33.5574905, -117.6370801 33.5574635, -117.6372226 33.5574037, -117.6373689 33.5573129, -117.6376749 33.557095, -117.6379405 33.5569184, -117.6380951 33.5568167, -117.6381275 33.5567784, -117.6381362 33.5567358, -117.6380933 33.5566572, -117.6378734 33.5564035, -117.6377515 33.5561535)",,,
"[29975405, 30817206, 30817207]","['Ardennes Drive', 'Hanoverian', 'Falabella Drive']",residential,25 mph,False,True,415.04499999999996,"LINESTRING (-117.6377515 33.5561535, -117.6378734 33.5564035, -117.6380933 33.5566572, -117.6381362 33.5567358, -117.6381275 33.5567784, -117.6380951 33.5568167, -117.6379405 33.5569184, -117.6376749 33.557095, -117.6373689 33.5573129, -117.6372226 33.5574037, -117.6370801 33.5574635, -117.6369787 33.5574905, -117.6369222 33.557487, -117.6368775 33.5574736, -117.6368087 33.5574212, -117.6367636 33.5573481, -117.6367815 33.5572094, -117.6368668 33.5569233, -117.6370124 33.5566266, -117.6371708 33.556397, -117.637293 33.5563036, -117.6375126 33.5562105, -117.6377515 33.5561535)",,,
29975405,Falabella Drive,residential,25 mph,False,True,133.042,"LINESTRING (-117.6377515 33.5561535, -117.6378734 33.5561317, -117.6380131 33.556083, -117.6381782 33.55599, -117.6383884 33.5558527, -117.638809 33.5555666, -117.6389152 33.5554779)",,,
29975438,Walbert Lane,residential,25 mph,False,False,10.18,"LINESTRING (-117.639081 33.5546516, -117.6390373 33.5547356)",,,
29975438,Walbert Lane,residential,25 mph,False,False,12.313,"LINESTRING (-117.638407 33.5554409, -117.6383026 33.5555094)",,,
29975438,Walbert Lane,residential,25 mph,False,True,98.8,"LINESTRING (-117.638407 33.5554409, -117.6386333 33.5552647, -117.6387978 33.5550962, -117.6389351 33.55492, -117.6390373 33.5547356)",,,
29975458,Notchbrook Lane,residential,25 mph,False,False,105.07700000000001,"LINESTRING (-117.638407 33.5554409, -117.6383008 33.5553326, -117.6382422 33.5550322, -117.6382734 33.5549345, -117.6384258 33.5547286, -117.6384806 33.5547041, -117.6385609 33.554622)",,,
