osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed
38384245,True,trunk_link,False,46.57299999999999,"LINESTRING (-64.9586999 18.33748, -64.9588567 18.3374597, -64.9589362 18.3374418, -64.9591191 18.337362)",,,
1002850174,True,trunk,False,33.308,"LINESTRING (-64.9586999 18.33748, -64.9588556 18.3375508, -64.95898 18.3376176)",VI 30,Moravian Highway West,
1002850172,False,secondary,True,32.004999999999995,"LINESTRING (-64.9591191 18.337362, -64.9590426 18.3374929, -64.95898 18.3376176)",VI 302,Airport Road,
"[1049436745, 1020468211, 1002850173]",False,secondary,False,418.04200000000003,"LINESTRING (-64.9591191 18.337362, -64.9591526 18.3372373, -64.9591905 18.3371441, -64.9592354 18.33706, -64.9592889 18.3369992, -64.9593881 18.3369258, -64.9594701 18.336877, -64.9595656 18.3368173, -64.959704 18.3367729, -64.9598544 18.3367557, -64.9600559 18.3367403, -64.9613433 18.3366752, -64.9616781 18.3366426, -64.9618497 18.3366181, -64.9621501 18.3365774, -64.9624076 18.3365367, -64.9627392 18.3364819)",VI 302,Airport Road,"['20 mph', '20']"
"[1049436745, 1020468211, 1002850173]",False,secondary,True,418.042,"LINESTRING (-64.9627392 18.3364819, -64.9624076 18.3365367, -64.9621501 18.3365774, -64.9618497 18.3366181, -64.9616781 18.3366426, -64.9613433 18.3366752, -64.9600559 18.3367403, -64.9598544 18.3367557, -64.959704 18.3367729, -64.9595656 18.3368173, -64.9594701 18.336877, -64.9593881 18.3369258, -64.9592889 18.3369992, -64.9592354 18.33706, -64.9591905 18.3371441, -64.9591526 18.3372373, -64.9591191 18.337362)",VI 302,Airport Road,"['20 mph', '20']"
23260209,False,secondary,False,9.457,"LINESTRING (-64.9589415 18.3376944, -64.95898 18.3376176)",VI 302,Airport Road,
38384248,True,trunk,False,105.315,"LINESTRING (-64.9589415 18.3376944, -64.9587723 18.3376227, -64.9586803 18.337591, -64.9583655 18.3374876, -64.9581307 18.3374209, -64.9579957 18.3374023)",VI 30,Moravian Highway East,35 mph
965714204,True,primary,False,171.271,"LINESTRING (-64.9610514 18.3389593, -64.9608859 18.3388872, -64.9607407 18.3387837, -64.9602976 18.338485, -64.959978 18.3382827, -64.9598134 18.3381906, -64.9596925 18.338123)",VI 30,Julian Jackson Drive East,35 mph
1002850177,False,unclassified,True,21.494,"LINESTRING (-64.9561666 18.3369525, -64.9561573 18.3371456)",VI 303,Contant Thruway,
367341964,False,secondary,False,170.404,"LINESTRING (-64.9572857 18.3380982, -64.9570341 18.3379456, -64.9568527 18.3378477, -64.9566218 18.3377577, -64.9562425 18.3376599, -64.9561724 18.3375933, -64.9561435 18.337472, -64.9561526 18.3372497)",VI 303,Contant Thruway,
367341964,False,secondary,True,59.883,"LINESTRING (-64.9572857 18.3380982, -64.957364 18.3382117, -64.9574753 18.3383918, -64.9575578 18.3384739, -64.957632 18.3385131)",VI 303,Contant Thruway,
522542436,False,unclassified,True,310.562,"LINESTRING (-64.9572857 18.3380982, -64.9570486 18.337985, -64.95683 18.3379557, -64.9562238 18.3379022, -64.9559958 18.3378869, -64.9552944 18.337766, -64.9549672 18.3376998, -64.9544174 18.3375521)",,,
38294977,False,residential,False,165.56400000000002,"LINESTRING (-64.957632 18.3385131, -64.9580815 18.3387362, -64.9588113 18.3391471, -64.9589927 18.3392528)",,,
367341964,False,secondary,False,59.882999999999996,"LINESTRING (-64.957632 18.3385131, -64.9575578 18.3384739, -64.9574753 18.3383918, -64.957364 18.3382117, -64.9572857 18.3380982)",VI 303,Contant Thruway,
38294977,False,residential,False,20.228,"LINESTRING (-64.9589927 18.3392528, -64.9590999 18.3392841, -64.9591784 18.339296)",,,
38294977,False,residential,True,165.56400000000002,"LINESTRING (-64.9589927 18.3392528, -64.9588113 18.3391471, -64.9580815 18.3387362, -64.957632 18.3385131)",,,
367341965,False,residential,False,173.844,"LINESTRING (-64.9589927 18.3392528, -64.959104 18.3396912, -64.9591741 18.3398242, -64.9592649 18.3398986, -64.9601266 18.3401295)",,,
38294977,False,residential,True,188.766,"LINESTRING (-64.9601266 18.3401295, -64.9602338 18.3400473, -64.9603287 18.3399025, -64.9603039 18.3396951, -64.9601802 18.3395268, -64.9599658 18.3394407, -64.9593061 18.3393154, -64.9591784 18.339296)",,,
367341965,False,residential,False,39.229,"LINESTRING (-64.9601266 18.3401295, -64.9601994 18.3401512, -64.9604812 18.3402352)",,,
367341965,False,residential,True,173.844,"LINESTRING (-64.9601266 18.3401295, -64.9592649 18.3398986, -64.9591741 18.3398242, -64.959104 18.3396912, -64.9589927 18.3392528)",,,
367341965,False,residential,True,39.229,"LINESTRING (-64.9604812 18.3402352, -64.9601994 18.3401512, -64.9601266 18.3401295)",,,
522542436,False,unclassified,False,310.562,"LINESTRING (-64.9544174 18.3375521, -64.9549672 18.3376998, -64.9552944 18.337766, -64.9559958 18.3378869, -64.9562238 18.3379022, -64.95683 18.3379557, -64.9570486 18.337985, -64.9572857 18.3380982)",,,
522596575,False,residential,False,142.143,"LINESTRING (-64.9596925 18.338123, -64.959562 18.3385022, -64.9594514 18.3388517, -64.9592938 18.3391192, -64.9591784 18.339296)",,,
1046906628,True,primary,False,92.517,"LINESTRING (-64.9596925 18.338123, -64.9596536 18.3381012, -64.9593291 18.3379058, -64.9590802 18.3377666, -64.9589415 18.3376944)",VI 30,Julian Jackson Drive East,35 mph
38294977,False,residential,False,188.766,"LINESTRING (-64.9591784 18.339296, -64.9593061 18.3393154, -64.9599658 18.3394407, -64.9601802 18.3395268, -64.9603039 18.3396951, -64.9603287 18.3399025, -64.9602338 18.3400473, -64.9601266 18.3401295)",,,
