osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes
5388240,Northwest Ramona Drive,residential,False,False,36.966,"LINESTRING (-122.8413972 45.5399994, -122.8413699 45.5399675, -122.8413623 45.539925, -122.8413661 45.5396726)",,
5389323,Northwest Cleary Court,residential,False,False,32.343,"LINESTRING (-122.8413972 45.5399994, -122.8411048 45.5401099, -122.8410218 45.5401117)",,
5391198,Northwest Ramona Drive,residential,False,True,49.946,"LINESTRING (-122.8413972 45.5399994, -122.8414552 45.5400233, -122.8415197 45.5400312, -122.842028 45.5400419)",,
5388240,Northwest Ramona Drive,residential,False,True,36.966,"LINESTRING (-122.8413661 45.5396726, -122.8413623 45.539925, -122.8413699 45.5399675, -122.8413972 45.5399994)",,
5394189,Northwest Audrey Drive,residential,False,False,69.448,"LINESTRING (-122.8413661 45.5396726, -122.8405738 45.5396584, -122.8404747 45.5396566)",,
"[324119696, 5391884]",Northwest Audrey Drive,residential,False,"[False, True]",37.53,"LINESTRING (-122.8413661 45.5396726, -122.8413833 45.53946, -122.8413927 45.5393356)",,
230414147,Northwest 161st Avenue,residential,False,False,7.585,"LINESTRING (-122.8436344 45.5371525, -122.8435549 45.5371131)",,
5389243,Northwest Barkton Court,residential,False,False,122.903,"LINESTRING (-122.8436344 45.5371525, -122.843733 45.5371915, -122.8440535 45.5373184, -122.8448429 45.5373296, -122.8451455 45.5372932)",,
5391922,Northwest 161st Avenue,residential,False,True,93.735,"LINESTRING (-122.8436344 45.5371525, -122.8435782 45.5372416, -122.843532 45.5373438, -122.8435187 45.5374076, -122.8435204 45.5379088, -122.8435206 45.5379815)",,
5389243,Northwest Barkton Court,residential,False,True,122.903,"LINESTRING (-122.8451455 45.5372932, -122.8448429 45.5373296, -122.8440535 45.5373184, -122.843733 45.5371915, -122.8436344 45.5371525)",,
5389323,Northwest Cleary Court,residential,False,True,32.343,"LINESTRING (-122.8410218 45.5401117, -122.8411048 45.5401099, -122.8413972 45.5399994)",,
5389340,Northwest 160th Avenue,residential,False,False,77.076,"LINESTRING (-122.8420066 45.5407349, -122.842028 45.5400419)",,
5399441,Northwest Telshire Drive,residential,False,True,68.092,"LINESTRING (-122.8420066 45.5407349, -122.8411323 45.5407336)",,
5399441,Northwest Telshire Drive,residential,False,False,67.25399999999999,"LINESTRING (-122.8420066 45.5407349, -122.8422975 45.540734, -122.8424375 45.5407475, -122.8425794 45.5407751, -122.8427035 45.540827, -122.842802 45.5408962)",,
5389340,Northwest 160th Avenue,residential,False,True,77.076,"LINESTRING (-122.842028 45.5400419, -122.8420066 45.5407349)",,
5391198,Northwest Ramona Drive,residential,False,True,98.249,"LINESTRING (-122.842028 45.5400419, -122.8432893 45.5400578)",,
5391198,Northwest Ramona Drive,residential,False,False,49.946,"LINESTRING (-122.842028 45.5400419, -122.8415197 45.5400312, -122.8414552 45.5400233, -122.8413972 45.5399994)",,
5393138,Northwest Westway Street,residential,False,False,76.472,"LINESTRING (-122.8363237 45.5401073, -122.8372694 45.5402923)",25 mph,
5389357,Northwest 154th Avenue,residential,False,False,108.576,"LINESTRING (-122.8363237 45.5401073, -122.8362843 45.5402363, -122.8362629 45.5403281, -122.8362522 45.5404254, -122.8362335 45.5409383, -122.8362304 45.5409812, -122.8362003 45.5410768)",25 mph,
5393138,Northwest Westway Street,residential,False,True,88.73599999999999,"LINESTRING (-122.8363237 45.5401073, -122.8357399 45.5400122, -122.8355611 45.5399989, -122.835201 45.5400041)",25 mph,
5389357,Northwest 154th Avenue,residential,False,True,108.576,"LINESTRING (-122.8362003 45.5410768, -122.8362304 45.5409812, -122.8362335 45.5409383, -122.8362522 45.5404254, -122.8362629 45.5403281, -122.8362843 45.5402363, -122.8363237 45.5401073)",25 mph,
5389698,Northwest Lydia Place,residential,False,False,56.93900000000001,"LINESTRING (-122.8411668 45.5373395, -122.8411722 45.5372778, -122.8411988 45.5369732, -122.8413032 45.5368479)",,
5402146,Northwest Emily Lane,residential,False,False,48.19,"LINESTRING (-122.8411668 45.5373395, -122.8406505 45.5373319, -122.8405482 45.5373304)",,
5390186,Northwest Norwich Street,residential,False,True,111.094,"LINESTRING (-122.8381647 45.5370569, -122.8377687 45.5373203, -122.8374575 45.5375691, -122.8373075 45.5376674, -122.837149 45.5377558)",25 mph,
5403785,Northwest Norwich Circle,residential,False,True,270.07,"LINESTRING (-122.8381647 45.5370569, -122.8379604 45.5368708, -122.8378612 45.5367976, -122.8377432 45.5367374, -122.8375755 45.5366772, -122.8373985 45.5366351, -122.8373221 45.536636, -122.8372872 45.5366482, -122.8372121 45.5367018, -122.8368849 45.5369657, -122.8367266 45.5370953, -122.8366596 45.5371414, -122.8365657 45.5371818, -122.8364798 45.5372137, -122.8363426 45.537242, -122.8362934 45.537271, -122.8362666 45.5373082, -122.8362572 45.5373433, -122.8363672 45.5379567)",25 mph,
5390325,Northwest Lyndel Lane,residential,False,False,137.324,"LINESTRING (-122.8451027 45.5386712, -122.8440125 45.5386622, -122.8433396 45.5386597)",,
5390325,Northwest Lyndel Lane,residential,False,False,151.634,"LINESTRING (-122.8433396 45.5386597, -122.8421589 45.5386404, -122.8420508 45.5386218, -122.8419635 45.5385886, -122.8416315 45.5383865, -122.8415444 45.5383335)",,
5390325,Northwest Lyndel Lane,residential,False,True,137.324,"LINESTRING (-122.8433396 45.5386597, -122.8440125 45.5386622, -122.8451027 45.5386712)",,
5391923,Northwest 161st Avenue,residential,False,False,77.667,"LINESTRING (-122.8433396 45.5386597, -122.8433378 45.5387175, -122.8433195 45.5392944, -122.8433175 45.539358)",,
5390325,Northwest Lyndel Lane,residential,False,False,47.224999999999994,"LINESTRING (-122.8415444 45.5383335, -122.8414798 45.5382863, -122.8412371 45.538109, -122.8411385 45.5380187)",,
5390325,Northwest Lyndel Lane,residential,False,True,151.63400000000001,"LINESTRING (-122.8415444 45.5383335, -122.8416315 45.5383865, -122.8419635 45.5385886, -122.8420508 45.5386218, -122.8421589 45.5386404, -122.8433396 45.5386597)",,
5391324,Northwest Oak Hills Drive,residential,False,False,168.28300000000002,"LINESTRING (-122.8415444 45.5383335, -122.8418839 45.5380825, -122.8419389 45.5380599, -122.8420109 45.538036, -122.8421058 45.53802, -122.8421835 45.538016, -122.8429858 45.5380333, -122.8430711 45.5380253, -122.8431944 45.5379961, -122.8432798 45.5379802, -122.8435206 45.5379815)",,
5391324,Northwest Oak Hills Drive,residential,False,True,94.03,"LINESTRING (-122.8415444 45.5383335, -122.8413945 45.5384465, -122.8413168 45.538485, -122.8412238 45.5385182, -122.8411347 45.5385381, -122.8410513 45.5385487, -122.8409375 45.5385514, -122.8406049 45.5385423, -122.8404424 45.5385408)",,
5390325,Northwest Lyndel Lane,residential,False,True,47.225,"LINESTRING (-122.8411385 45.5380187, -122.8412371 45.538109, -122.8414798 45.5382863, -122.8415444 45.5383335)",,
5390640,Northwest Telshire Terrace,residential,False,False,142.096,"LINESTRING (-122.8403744 45.5407415, -122.8401986 45.5407393, -122.8395226 45.5407309, -122.8393043 45.5407415, -122.8390611 45.5407873, -122.8388482 45.5408625, -122.8386323 45.5409683)",,
5399441,Northwest Telshire Drive,residential,False,False,59.276999999999994,"LINESTRING (-122.8403744 45.5407415, -122.8405339 45.5407551, -122.840742 45.5407367, -122.8407944 45.5407326, -122.8408433 45.5407312, -122.8411323 45.5407336)",,
"[462266862, 462266863]",Northwest Bethany Boulevard,secondary,False,False,54.003,"LINESTRING (-122.8403744 45.5407415, -122.8403769 45.540659, -122.8403873 45.5403795, -122.8403918 45.540256)",35 mph,"['4', '5']"
"[462266864, 462266871]",Northwest Bethany Boulevard,secondary,False,True,55.519999999999996,"LINESTRING (-122.8403744 45.5407415, -122.8403717 45.5408314, -122.8403637 45.5411084, -122.8403598 45.5412407)",35 mph,"['4', '5']"
