osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,bridge
7024588,residential,False,False,70.843,,"LINESTRING (-116.4635461 33.7775309, -116.4635494 33.7768938)",,,
7216720,residential,False,False,101.973,C Street,"LINESTRING (-116.4635461 33.7775309, -116.4625509 33.7775319, -116.4624428 33.777532)",,,
7216720,residential,False,True,103.52000000000001,C Street,"LINESTRING (-116.4635461 33.7775309, -116.4636984 33.7775337, -116.4639229 33.7775377, -116.4644165 33.7775375, -116.4646418 33.7776267)",,,
7024588,residential,False,True,70.843,,"LINESTRING (-116.4635494 33.7768938, -116.4635461 33.7775309)",,,
7116738,residential,False,False,100.97,D Street,"LINESTRING (-116.4635494 33.7768938, -116.462457 33.7769017)",,,
7116738,residential,False,True,101.375,D Street,"LINESTRING (-116.4635494 33.7768938, -116.4637044 33.7768941, -116.4643052 33.7768954, -116.4646462 33.7768928)",,,
1218403197,secondary,False,False,11.654,Perez Road,"LINESTRING (-116.4657792 33.7847121, -116.4656531 33.7847113)",4,40 mph,
476736148,residential,True,False,23.473,,"LINESTRING (-116.4657792 33.7847121, -116.4657712 33.784565, -116.4657273 33.7845126)",,,
"[1004223929, 1218403197]",secondary,False,True,97.00200000000001,Perez Road,"LINESTRING (-116.4657792 33.7847121, -116.4659017 33.7847122, -116.4661883 33.7847124, -116.4666614 33.7847127, -116.4666915 33.7847127, -116.4668288 33.7847128)","['4', '5']",40 mph,
476736156,residential,False,True,131.29,,"LINESTRING (-116.4657605 33.7833322, -116.465756 33.7834921, -116.4657505 33.7836861, -116.4657428 33.7839588, -116.4657273 33.7845126)",,,
7049955,residential,False,False,69.56,,"LINESTRING (-116.4657372 33.7775252, -116.46572 33.7768998)",,,
7216720,residential,False,False,104.608,C Street,"LINESTRING (-116.4657372 33.7775252, -116.4653707 33.7775347, -116.4648349 33.7775241, -116.4646418 33.7776267)",,,
7216720,residential,False,True,101.578,C Street,"LINESTRING (-116.4657372 33.7775252, -116.4667402 33.7775303, -116.4668362 33.7775308)",,,
7049955,residential,False,True,69.56,,"LINESTRING (-116.46572 33.7768998, -116.4657372 33.7775252)",,,
7116738,residential,False,False,99.251,D Street,"LINESTRING (-116.46572 33.7768998, -116.4651313 33.7768974, -116.4646462 33.7768928)",,,
7116738,residential,False,True,103.638,D Street,"LINESTRING (-116.46572 33.7768998, -116.4667596 33.7769023, -116.4668413 33.7769025)",,,
"[7115754, 7100562]",residential,False,True,443.153,"['Plaza Drive', 'Summit Drive']","LINESTRING (-116.4617513 33.7839034, -116.461585 33.7842378, -116.4615662 33.7843203, -116.4615705 33.7843452, -116.4615823 33.7844095, -116.4616038 33.784492, -116.461652 33.7845722, -116.4617271 33.7846547, -116.463138 33.7857671, -116.4632158 33.7858006, -116.4632721 33.7858139, -116.463351 33.785815, -116.4634143 33.7857671, -116.4634411 33.7857002, -116.4635921 33.7853434, -116.4639319 33.7845432)",,,
1218403197,secondary,False,True,213.88199999999998,Perez Road,"LINESTRING (-116.4617513 33.7839034, -116.4618599 33.7839446, -116.4621118 33.7840248, -116.462464 33.784137, -116.4626977 33.7842053, -116.4631346 33.7843331, -116.4635825 33.7844368, -116.463781 33.7844973, -116.4639319 33.7845432)",4,40 mph,
1004223924,residential,False,False,9.931,Monty Hall Drive,"LINESTRING (-116.4624508 33.7792379, -116.4624561 33.7793271)",,,
704701967,primary,True,False,135.881,East Palm Canyon Drive,"LINESTRING (-116.4624508 33.7792379, -116.4615728 33.7789888, -116.4610568 33.7788497)",2,45 mph,
"[704701969, 1004223925]",residential,False,False,57.99000000000001,Van Fleet Street,"LINESTRING (-116.4624508 33.7792379, -116.4624421 33.7790916, -116.4624462 33.7789132, -116.4624466 33.7787166)",3,,
1245944216,residential,False,False,98.015,W. Buddy Rogers Drive,"LINESTRING (-116.4624638 33.7803822, -116.4635243 33.7803784)",2,25 mph,
"[1107021757, 7262278]",residential,False,"[False, True]",267.268,"['Monty Hall Drive', 'Officer David Vasquez Road']","LINESTRING (-116.4624638 33.7803822, -116.4624263 33.7818001, -116.4624745 33.7818625, -116.4626516 33.781916, -116.4631366 33.7820632, -116.4634581 33.7821607, -116.4635045 33.7821746)",,,
1107021757,residential,False,True,107.452,Monty Hall Drive,"LINESTRING (-116.4624638 33.7803822, -116.4624678 33.7797858, -116.4624676 33.7795208, -116.4624614 33.779416)",,,
7080391,residential,False,False,126.45,Tahquitz Road,"LINESTRING (-116.4682061 33.7792388, -116.4680957 33.779239, -116.4669454 33.7792407, -116.4668401 33.7792585)",,,
7336136,residential,False,True,95.001,Palo Verde Drive,"LINESTRING (-116.4682061 33.7792388, -116.4682051 33.7789227, -116.4681749 33.7786914, -116.4680825 33.7783956)",,25 mph,
7336146,residential,False,False,43.446,Palo Verde Drive,"LINESTRING (-116.4682061 33.7792388, -116.4681679 33.7794515, -116.468118 33.7796222)",,,
1103552839,tertiary,False,False,56.568,Cathedral Canyon Drive,"LINESTRING (-116.4668401 33.7792585, -116.4668334 33.7787498)",4,25 mph,
7080391,residential,False,True,126.44999999999999,Tahquitz Road,"LINESTRING (-116.4668401 33.7792585, -116.4669454 33.7792407, -116.4680957 33.779239, -116.4682061 33.7792388)",,,
7294238,residential,False,False,203.32099999999997,Grove Street,"LINESTRING (-116.4668401 33.7792585, -116.4667379 33.7792744, -116.4647252 33.7792748, -116.464642 33.7792748)",,,
1103552839,tertiary,False,True,46.03,Cathedral Canyon Drive,"LINESTRING (-116.4668401 33.7792585, -116.4668479 33.7796197, -116.4668481 33.7796724)",4,25 mph,
788786088,residential,False,True,10.675,Allen Avenue,"LINESTRING (-116.4602805 33.7786389, -116.4602802 33.7787349)",,,
788786086,residential,False,False,19.570999999999998,Allen Avenue,"LINESTRING (-116.4602805 33.7786389, -116.4602809 33.778498, -116.4602798 33.7784629)",,,
