osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,ref
"[21381208, 310185447]","['unclassified', 'residential']",False,"[False, True]",455.71399999999994,2,Fairlawn Service Dr.,25 mph,"LINESTRING (-81.627005 41.133999, -81.6271012 41.1340077, -81.627148 41.134012, -81.627294 41.134015, -81.6275654 41.1340171, -81.627691 41.134018, -81.627822 41.1340067, -81.6278788 41.1340018, -81.6280075 41.1339776, -81.6280719 41.1339574, -81.6281095 41.1339456, -81.6282006 41.133917, -81.6283776 41.1338766, -81.6285278 41.1338685, -81.6288497 41.1338644, -81.6289693 41.1338724, -81.6290911 41.1338806, -81.6292145 41.1339129, -81.629295 41.1339614, -81.6293593 41.1340139, -81.6294291 41.1340705, -81.6295256 41.1341351, -81.6296115 41.1341432, -81.6297134 41.1341553, -81.6300138 41.1341513, -81.6300138 41.1342114, -81.6300141 41.134759, -81.6300143 41.1351509, -81.6300518 41.1352519, -81.6301105 41.1354128, -81.6301269 41.1354579, -81.6301299 41.1356792, -81.6301323 41.1358519)",
21415226,unclassified,False,False,169.74900000000002,2,South Smith Road,25 mph,"LINESTRING (-81.627005 41.133999, -81.6269463 41.1341747, -81.626887 41.134352, -81.6268448 41.1344623, -81.626799 41.134582, -81.6267689 41.1346592, -81.626512 41.1353234, -81.6264251 41.1354594)",
21415226,unclassified,False,True,54.735,2,South Smith Road,25 mph,"LINESTRING (-81.627005 41.133999, -81.627031 41.133921, -81.627079 41.133731, -81.627112 41.133514)",
21398004,primary,False,False,70.33,7,West Market Street,35 mph,"LINESTRING (-81.6264251 41.1354594, -81.6272432 41.1356022)",SR 18
619598804,primary,False,True,32.063,,West Market Street,,"LINESTRING (-81.6264251 41.1354594, -81.6260609 41.1353705)",SR 18
21415226,unclassified,False,True,169.74900000000002,2,South Smith Road,25 mph,"LINESTRING (-81.6264251 41.1354594, -81.626512 41.1353234, -81.6267689 41.1346592, -81.626799 41.134582, -81.6268448 41.1344623, -81.626887 41.134352, -81.6269463 41.1341747, -81.627005 41.133999)",
619598807,secondary,False,True,38.839999999999996,4,Smith Road,,"LINESTRING (-81.6264251 41.1354594, -81.6263733 41.1355292, -81.6262867 41.135598, -81.6261744 41.1356642, -81.6260996 41.1357007)",
21398004,primary,False,True,70.33,7,West Market Street,35 mph,"LINESTRING (-81.6272432 41.1356022, -81.6264251 41.1354594)",SR 18
619598802,primary,False,False,243.856,7,West Market Street,35 mph,"LINESTRING (-81.6272432 41.1356022, -81.6277474 41.1356745, -81.6282007 41.135725, -81.6282914 41.1357338, -81.6284327 41.1357474, -81.6286752 41.1357709, -81.6287479 41.1357769, -81.6289763 41.1357958, -81.6291592 41.1358109, -81.6299342 41.1358519, -81.6301323 41.1358519)",SR 18
75658355,primary_link,True,False,182.519,,,,"LINESTRING (-81.6251452 41.1358457, -81.625497 41.1358972, -81.625707 41.1358825, -81.6258026 41.1358664, -81.6258943 41.1358445, -81.6259994 41.1358135, -81.6261002 41.1357756, -81.6262811 41.1356951, -81.6263592 41.1356683, -81.6264303 41.1356503, -81.6265036 41.1356356, -81.6265883 41.1356245, -81.6266792 41.1356201, -81.6267609 41.1356209, -81.6268453 41.1356299, -81.6272432 41.1356022)",
259861465,secondary,False,True,318.42499999999995,4,Smith Road,35 mph,"LINESTRING (-81.6251452 41.1358457, -81.6242837 41.135847, -81.623 41.135849, -81.62243 41.135848, -81.6223043 41.1358472, -81.622263 41.135847, -81.621857 41.135846, -81.6214577 41.1358491, -81.6213767 41.1358497, -81.621343 41.13585)",
619598808,secondary,False,False,82.759,4,Smith Road,,"LINESTRING (-81.6251452 41.1358457, -81.6254921 41.1358347, -81.6256452 41.1358249, -81.6257884 41.1358016, -81.6259269 41.1357709, -81.6260588 41.1357206, -81.6260996 41.1357007)",
21413967,residential,False,False,149.401,,Court Drive,,"LINESTRING (-81.627138 41.131863, -81.627978 41.131864, -81.628035 41.13186, -81.62809 41.131851, -81.628132 41.13184, -81.628217 41.131802, -81.628285 41.131746, -81.628325 41.131689, -81.628347 41.131626, -81.6283594 41.1313142)",
21415226,unclassified,False,False,183.644,2,South Smith Road,25 mph,"LINESTRING (-81.627138 41.131863, -81.6271302 41.1323615, -81.6271284 41.1324754, -81.627128 41.1325, -81.6271303 41.1330535, -81.627131 41.133212, -81.6271256 41.1333587, -81.627123 41.133429, -81.627112 41.133514)",
