osmid,oneway,highway,reversed,length,geometry,name,maxspeed,lanes,ref
21378819,True,residential,False,86.93500000000002,"LINESTRING (-81.436838 41.157789, -81.4367898 41.1577882, -81.436126 41.157777, -81.435939 41.157767, -81.435848 41.157747, -81.4358084 41.1577326)",,,,
21403167,False,residential,True,179.657,"LINESTRING (-81.436838 41.157789, -81.437223 41.157794, -81.437849 41.157789, -81.438149 41.157796, -81.4388171 41.157797, -81.4389582 41.1577303)",Thorndale Avenue,,,
21432538,False,residential,False,75.74600000000001,"LINESTRING (-81.436838 41.157789, -81.436812 41.158268, -81.4368127 41.1584698)",Margaret Avenue,,,
21432538,False,residential,True,147.18400000000003,"LINESTRING (-81.436838 41.157789, -81.436818 41.157583, -81.43682 41.156602, -81.436827 41.156466)",Margaret Avenue,,,
21392536,False,residential,False,139.977,"LINESTRING (-81.445525 41.162387, -81.444517 41.162389, -81.443853 41.162398)",Paradise Drive,,,
21408435,False,residential,True,380.02900000000005,"LINESTRING (-81.445525 41.162387, -81.44552 41.162009, -81.445521 41.160516, -81.445519 41.159111, -81.445505 41.159064, -81.445485 41.15902, -81.445457 41.158978)",Oak Road,,,
21392536,False,residential,False,126.419,"LINESTRING (-81.443853 41.162398, -81.443529 41.1624, -81.442788 41.162396, -81.442665 41.1624, -81.442343 41.162399)",Paradise Drive,,,
21392536,False,residential,True,139.977,"LINESTRING (-81.443853 41.162398, -81.444517 41.162389, -81.445525 41.162387)",Paradise Drive,,,
21418218,False,residential,True,298.606,"LINESTRING (-81.443853 41.162398, -81.443862 41.161994, -81.443855 41.16078, -81.443858 41.1605, -81.443855 41.159957, -81.443848 41.15991, -81.443842 41.159713)",Edgewood Drive,,,
21392536,False,residential,True,126.419,"LINESTRING (-81.442343 41.162399, -81.442665 41.1624, -81.442788 41.162396, -81.443529 41.1624, -81.443853 41.162398)",Paradise Drive,,,
21411254,False,residential,True,74.626,"LINESTRING (-81.442343 41.162399, -81.442333 41.162166, -81.442332 41.161728)",Elm Road,25 mph,,
21394569,False,residential,False,159.997,"LINESTRING (-81.438244 41.163108, -81.437013 41.163127, -81.436333 41.163123)",Elmwood Avenue,,,
21395123,False,residential,True,405.75299999999993,"LINESTRING (-81.438244 41.163108, -81.438241 41.161974, -81.438229 41.160449, -81.4382288 41.160393, -81.4382274 41.1599631, -81.4382269 41.1598141, -81.4382261 41.159564, -81.438226 41.159459)",Williamson Road,,,
21394569,False,residential,True,159.997,"LINESTRING (-81.436333 41.163123, -81.437013 41.163127, -81.438244 41.163108)",Elmwood Avenue,,,
21413620,False,residential,True,409.198,"LINESTRING (-81.436333 41.163123, -81.4363317 41.1624486, -81.436329 41.161066, -81.4363319 41.1604456, -81.436332 41.160431, -81.4363287 41.159544, -81.436328 41.159443)",Franklin Road,,,
21395123,False,residential,False,405.75300000000004,"LINESTRING (-81.438226 41.159459, -81.4382261 41.159564, -81.4382269 41.1598141, -81.4382274 41.1599631, -81.4382288 41.160393, -81.438229 41.160449, -81.438241 41.161974, -81.438244 41.163108)",Williamson Road,,,
272967474,False,primary,False,158.90699999999998,"LINESTRING (-81.438226 41.159459, -81.4381288 41.1594576, -81.437689 41.159451, -81.436328 41.159443)",Kent Road,35 mph,4,SR 59
272967474,False,primary,True,178.458,"LINESTRING (-81.438226 41.159459, -81.4384608 41.1594575, -81.439025 41.159454, -81.439185 41.159453, -81.4401713 41.1594455, -81.4403576 41.159444)",Kent Road,35 mph,4,SR 59
21403167,False,residential,False,179.657,"LINESTRING (-81.4389582 41.1577303, -81.4388171 41.157797, -81.438149 41.157796, -81.437849 41.157789, -81.437223 41.157794, -81.436838 41.157789)",Thorndale Avenue,,,
21443465,False,primary,False,218.37200000000004,"LINESTRING (-81.446245 41.157096, -81.4459931 41.1572098, -81.4450038 41.1576564, -81.4449219 41.1576934, -81.4448676 41.1577179, -81.4443203 41.157965, -81.4442299 41.1580058, -81.444008 41.158106)",Kent Road,35 mph,4,SR 59
21402342,False,residential,False,170.949,"LINESTRING (-81.442973 41.156781, -81.443122 41.15698, -81.4436408 41.1576502, -81.4437208 41.1577536, -81.443848 41.157918, -81.4438591 41.1579311, -81.4439522 41.1580405, -81.444008 41.158106)",Sycamore Drive,,,
21427630,False,residential,False,261.14399999999995,"LINESTRING (-81.442973 41.156781, -81.44286 41.156835, -81.442717 41.156913, -81.442569 41.157005, -81.442379 41.157141, -81.442318 41.15719, -81.44222 41.157282, -81.442177 41.157328, -81.442142 41.157375, -81.442127 41.157417, -81.442102 41.157468, -81.442063 41.157607, -81.442052 41.157701, -81.442057 41.157841, -81.442085 41.158027, -81.4421062 41.1581126, -81.44212 41.158168, -81.442162 41.158261, -81.442215 41.158355, -81.4422905 41.1584677, -81.442341 41.158543, -81.442356 41.158575, -81.4424352 41.1586892, -81.4424517 41.1587125, -81.442496 41.158777)",Gorge Park Boulevard,,,
21402342,False,residential,False,160.31400000000002,"LINESTRING (-81.444008 41.158106, -81.4440792 41.1582046, -81.444133 41.158279, -81.444151 41.158292, -81.444182 41.158327, -81.444343 41.158468, -81.444455 41.158548, -81.444516 41.158586, -81.444639 41.158653, -81.444761 41.158711, -81.444884 41.158761, -81.445007 41.158801, -81.4452301 41.1588537, -81.445257 41.15886, -81.445326 41.158881, -81.445377 41.158906, -81.445417 41.158938, -81.445457 41.158978)",Sycamore Drive,,,
21402342,False,residential,True,170.949,"LINESTRING (-81.444008 41.158106, -81.4439522 41.1580405, -81.4438591 41.1579311, -81.443848 41.157918, -81.4437208 41.1577536, -81.4436408 41.1576502, -81.443122 41.15698, -81.442973 41.156781)",Sycamore Drive,,,
21443465,False,primary,False,146.963,"LINESTRING (-81.444008 41.158106, -81.4438972 41.1581546, -81.443656 41.1582602, -81.44361 41.1582804, -81.4434445 41.1583529, -81.443232 41.158446, -81.443213 41.158458, -81.4431754 41.1584747, -81.4431146 41.1585018, -81.4428949 41.1585996, -81.4428235 41.1586313, -81.442496 41.158777)",Kent Road,35 mph,4,SR 59
21443465,False,primary,True,218.37199999999999,"LINESTRING (-81.444008 41.158106, -81.4442299 41.1580058, -81.4443203 41.157965, -81.4448676 41.1577179, -81.4449219 41.1576934, -81.4450038 41.1576564, -81.4459931 41.1572098, -81.446245 41.157096)",Kent Road,35 mph,4,SR 59
21402342,False,residential,True,160.31399999999996,"LINESTRING (-81.445457 41.158978, -81.445417 41.158938, -81.445377 41.158906, -81.445326 41.158881, -81.445257 41.15886, -81.4452301 41.1588537, -81.445007 41.158801, -81.444884 41.158761, -81.444761 41.158711, -81.444639 41.158653, -81.444516 41.158586, -81.444455 41.158548, -81.444343 41.158468, -81.444182 41.158327, -81.444151 41.158292, -81.444133 41.158279, -81.4440792 41.1582046, -81.444008 41.158106)",Sycamore Drive,,,
21403952,False,residential,False,158.005,"LINESTRING (-81.445457 41.158978, -81.445063 41.159159, -81.44469 41.159338, -81.444317 41.159499, -81.443842 41.159713)",Wetmore Street,,,
21408435,False,residential,False,380.029,"LINESTRING (-81.445457 41.158978, -81.445485 41.15902, -81.445505 41.159064, -81.445519 41.159111, -81.445521 41.160516, -81.44552 41.162009, -81.445525 41.162387)",Oak Road,,,
21403952,False,residential,False,139.048,"LINESTRING (-81.443842 41.159713, -81.443322 41.159933, -81.442949 41.160081, -81.442638 41.160193, -81.44236 41.160274)",Wetmore Street,,,
21403952,False,residential,True,158.005,"LINESTRING (-81.443842 41.159713, -81.444317 41.159499, -81.44469 41.159338, -81.445063 41.159159, -81.445457 41.158978)",Wetmore Street,,,
21418218,False,residential,False,298.606,"LINESTRING (-81.443842 41.159713, -81.443848 41.15991, -81.443855 41.159957, -81.443858 41.1605, -81.443855 41.16078, -81.443862 41.161994, -81.443853 41.162398)",Edgewood Drive,,,
21403952,False,residential,True,139.048,"LINESTRING (-81.44236 41.160274, -81.442638 41.160193, -81.442949 41.160081, -81.443322 41.159933, -81.443842 41.159713)",Wetmore Street,,,
21411254,False,residential,False,161.771,"LINESTRING (-81.44236 41.160274, -81.442336 41.160486, -81.44233 41.16072, -81.442336 41.161513, -81.442332 41.161728)",Elm Road,25 mph,,
21411254,False,residential,True,140.691,"LINESTRING (-81.44236 41.160274, -81.442282 41.160082, -81.4422643 41.1600513, -81.44221 41.159957, -81.4420466 41.1597005, -81.4420339 41.1596806, -81.4419776 41.1595923, -81.441931 41.159519, -81.441909 41.159478, -81.441844 41.159378, -81.4418357 41.1593598, -81.441823 41.159332, -81.4417689 41.1592523, -81.4417439 41.1592149, -81.4417417 41.1592117, -81.4416801 41.1591194)",Elm Road,25 mph,,
21407925,False,primary,False,338.4669999999999,"LINESTRING (-81.440013 41.156465, -81.4399437 41.1567194, -81.4399001 41.1568795, -81.439867 41.1570012, -81.439848 41.157071, -81.4398097 41.1574125, -81.4398323 41.1577438, -81.4398923 41.158002, -81.4399246 41.1580836, -81.4399806 41.1582253, -81.440039 41.158373, -81.4400974 41.158514, -81.4402062 41.1587928, -81.440219 41.158825, -81.440287 41.159032, -81.44034 41.159224, -81.4403485 41.1593179, -81.4403576 41.159444)",Darrow Road,35 mph,4,SR 91
21420982,False,residential,False,266.74699999999996,"LINESTRING (-81.440013 41.156465, -81.4399301 41.1564654, -81.439153 41.156469, -81.438843 41.156463, -81.437724 41.15646, -81.436827 41.156466)",Hawthorne Avenue,,,
