osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
532593273,False,3,Patrick Place,unclassified,20 mph,False,15.582,"LINESTRING (-80.0105717 40.5376665, -80.0103951 40.5377068)",
56007383,True,3,Patrick Place,unclassified,20 mph,False,53.702000000000005,"LINESTRING (-80.0105717 40.5376665, -80.0106898 40.5376936, -80.010781 40.5376726, -80.0110605 40.5376082, -80.0110945 40.5376004, -80.0111799 40.5375807)",
72841341,False,2,Ross Park Mall Drive,unclassified,,False,44.714999999999996,"LINESTRING (-80.0061748 40.5463128, -80.005736 40.5462662, -80.0056507 40.5462571)",
262725674,False,2,Ross Park Mall Drive,unclassified,,True,38.894999999999996,"LINESTRING (-80.0061748 40.5463128, -80.0063958 40.5463354, -80.0065192 40.5463517, -80.0066292 40.546368)",
72842601,True,2,Cheryl Drive,unclassified,,False,31.412,"LINESTRING (-80.0063486 40.540164, -80.006318 40.5403246, -80.0063207 40.5404448)",
55951654,True,1,McKnight Circle,residential,,False,91.493,"LINESTRING (-80.0140521 40.5415663, -80.0138636 40.5416302, -80.0136226 40.5417771, -80.0133272 40.541957, -80.0132768 40.5419877, -80.0132239 40.5420016, -80.0131579 40.5420149)",
"[423009826, 11828042, 423009830]",False,2,McKnight Circle,residential,,"[False, True]",444.96400000000006,"LINESTRING (-80.0140521 40.5415663, -80.0141942 40.5414797, -80.0151328 40.5409079, -80.0152083 40.5408708, -80.0152545 40.540853, -80.0153827 40.5408035, -80.0155087 40.5407688, -80.0156375 40.5407607, -80.0157501 40.5407729, -80.0158815 40.5408055, -80.0159727 40.5408443, -80.0160613 40.5409176, -80.0161256 40.5409808, -80.0161793 40.5410522, -80.0162007 40.5411052, -80.0162061 40.5411745, -80.0162034 40.5412376, -80.0161712 40.5413029, -80.0161122 40.5413701, -80.0160317 40.5414639, -80.0159058 40.5416015, -80.0157787 40.5417502, -80.0156499 40.5419092, -80.0156021 40.5419874, -80.0155667 40.5420546, -80.0155418 40.5421206, -80.0155239 40.5422088, -80.0155157 40.5422994, -80.0155132 40.5423617, -80.0155373 40.5425574, -80.0155608 40.5426338, -80.0156015 40.5427129, -80.0156371 40.5427521, -80.0156771 40.5427962, -80.0157526 40.542861)",
66446493,True,4,McKnight Road,trunk,40 mph,False,9.745,"LINESTRING (-80.0129623 40.5420074, -80.0130164 40.5420848)",US 19 Truck
66446492,True,2,Ross Park Mall Drive,unclassified,20 mph,False,48.771,"LINESTRING (-80.0129623 40.5420074, -80.0128667 40.5420477, -80.0124574 40.5422199)",
66446501,True,2,McKnight Circle,unclassified,20 mph,False,16.059,"LINESTRING (-80.0130164 40.5420848, -80.0132063 40.5420904)",
"[625179928, 66446520]",True,3,McKnight Road,trunk,40 mph,False,65.35300000000001,"LINESTRING (-80.0130164 40.5420848, -80.013106 40.5422132, -80.0132178 40.5423734, -80.013257 40.5424296, -80.0133314 40.5425361, -80.0133788 40.542604)",US 19 Truck
"[532619044, 11821134]",False,"['3', '2']",Johanna Drive,residential,,True,98.72299999999998,"LINESTRING (-80.0156567 40.5462481, -80.0159868 40.5461582, -80.0162645 40.5460826, -80.016441 40.5460345, -80.0165639 40.546001, -80.0166523 40.5459786, -80.0167565 40.5459485)",
