osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed
17838083,residential,False,False,91.682,,"LINESTRING (-85.6121037 43.064914, -85.6124291 43.0641245)",,
1020186811,secondary,False,False,231.45499999999998,West River Drive Northeast,"LINESTRING (-85.6121037 43.064914, -85.6101564 43.0646273, -85.6095409 43.0645528, -85.6093033 43.0645354)",,
1020186811,secondary,False,True,176.286,West River Drive Northeast,"LINESTRING (-85.6121037 43.064914, -85.6136739 43.0651309, -85.6142367 43.0652056)",,
17838083,residential,False,True,91.682,,"LINESTRING (-85.6124291 43.0641245, -85.6121037 43.064914)",,
17872705,secondary,False,False,111.246,Jupiter Avenue Northeast,"LINESTRING (-85.6093033 43.0645354, -85.609289 43.063535)",5,45 mph
17872705,secondary,False,True,220.462,Jupiter Avenue Northeast,"LINESTRING (-85.6093033 43.0645354, -85.6093013 43.0646764, -85.6092991 43.064943, -85.6093179 43.0651195, -85.6093817 43.065401, -85.6093849 43.0654152, -85.6094679 43.0656552, -85.6094765 43.0656742, -85.6095629 43.0658652, -85.6096606 43.0660678, -85.6097469 43.0661919, -85.6097865 43.0662434, -85.6098386 43.0663112, -85.6099381 43.0664294)",5,45 mph
1020186811,secondary,False,False,351.196,West River Drive Northeast,"LINESTRING (-85.6093033 43.0645354, -85.6090695 43.064522, -85.6087182 43.0645019, -85.607953 43.0644631, -85.607814 43.064456, -85.6075944 43.064453, -85.6070634 43.0644458, -85.606712 43.064441, -85.6049849 43.064411)",,
1020186811,secondary,False,True,231.45499999999998,West River Drive Northeast,"LINESTRING (-85.6093033 43.0645354, -85.6095409 43.0645528, -85.6101564 43.0646273, -85.6121037 43.064914)",,
17872705,secondary,False,False,220.46200000000002,Jupiter Avenue Northeast,"LINESTRING (-85.6099381 43.0664294, -85.6098386 43.0663112, -85.6097865 43.0662434, -85.6097469 43.0661919, -85.6096606 43.0660678, -85.6095629 43.0658652, -85.6094765 43.0656742, -85.6094679 43.0656552, -85.6093849 43.0654152, -85.6093817 43.065401, -85.6093179 43.0651195, -85.6092991 43.064943, -85.6093013 43.0646764, -85.6093033 43.0645354)",5,45 mph
1020186811,secondary,False,False,176.286,West River Drive Northeast,"LINESTRING (-85.6142367 43.0652056, -85.6136739 43.0651309, -85.6121037 43.064914)",,
17872705,secondary,False,True,111.246,Jupiter Avenue Northeast,"LINESTRING (-85.609289 43.063535, -85.6093033 43.0645354)",5,45 mph
