osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry
16462367,Anita Forte Drive,residential,25 mph,False,True,380.66,,,"LINESTRING (-77.0655015 34.6903855, -77.064479 34.687067)"
16463131,WB McLean Drive,trunk,35 mph,False,False,288.28000000000003,4,NC 24,"LINESTRING (-77.0655015 34.6903855, -77.065395 34.6904284, -77.0626695 34.6915253)"
16463131,WB McLean Drive,trunk,35 mph,False,True,153.64499999999998,4,NC 24,"LINESTRING (-77.0655015 34.6903855, -77.0661067 34.6901503, -77.0670208 34.689795)"
641540035,Anita Forte Drive,unclassified,,False,False,361.04999999999995,,,"LINESTRING (-77.0655015 34.6903855, -77.0656211 34.6907954, -77.0656735 34.6909752, -77.0658945 34.6917048, -77.0662278 34.6928142, -77.0663481 34.6932146, -77.066411 34.693424, -77.0664087 34.6935418)"
16457372,Loma Linda Drive,residential,25 mph,False,False,146.944,,,"LINESTRING (-77.064479 34.687067, -77.06292 34.687388)"
16462367,Anita Forte Drive,residential,25 mph,False,False,380.66,,,"LINESTRING (-77.064479 34.687067, -77.0655015 34.6903855)"
16457372,Loma Linda Drive,residential,25 mph,False,False,138.68,,,"LINESTRING (-77.06292 34.687388, -77.061449 34.687692)"
16457372,Loma Linda Drive,residential,25 mph,False,True,146.944,,,"LINESTRING (-77.06292 34.687388, -77.064479 34.687067)"
16458982,Loma Linda Court,residential,25 mph,False,False,160.803,,,"LINESTRING (-77.06292 34.687388, -77.0633621 34.6887877)"
16457372,Loma Linda Drive,residential,25 mph,False,False,58.787,,,"LINESTRING (-77.061449 34.687692, -77.060828 34.687829)"
16457372,Loma Linda Drive,residential,25 mph,False,True,138.68,,,"LINESTRING (-77.061449 34.687692, -77.06292 34.687388)"
16464218,Youpon Drive,residential,25 mph,False,False,155.174,,,"LINESTRING (-77.061449 34.687692, -77.06185 34.689048)"
16457372,Loma Linda Drive,residential,25 mph,False,True,58.787,,,"LINESTRING (-77.060828 34.687829, -77.061449 34.687692)"
"[16459878, 16457375]","['Deer Creek Court', 'Loma Linda Drive']",residential,25 mph,False,"[False, True]",140.323,,,"LINESTRING (-77.060218 34.687969, -77.059019 34.68824, -77.058738 34.688303)"
16458499,Deer Creek Drive,residential,25 mph,False,False,366.23699999999997,,,"LINESTRING (-77.058738 34.688303, -77.059024 34.688773, -77.059359 34.689323, -77.059379 34.689357, -77.059587 34.689465, -77.05991 34.689459, -77.06185 34.689048)"
"[16459878, 16457375]","['Deer Creek Court', 'Loma Linda Drive']",residential,25 mph,False,"[False, True]",140.323,,,"LINESTRING (-77.058738 34.688303, -77.059019 34.68824, -77.060218 34.687969)"
16464218,Youpon Drive,residential,25 mph,False,True,155.174,,,"LINESTRING (-77.06185 34.689048, -77.061449 34.687692)"
16458499,Deer Creek Drive,residential,25 mph,False,True,366.237,,,"LINESTRING (-77.06185 34.689048, -77.05991 34.689459, -77.059587 34.689465, -77.059379 34.689357, -77.059359 34.689323, -77.059024 34.688773, -77.058738 34.688303)"
16464218,Youpon Drive,residential,25 mph,False,False,285.47400000000005,,,"LINESTRING (-77.06185 34.689048, -77.062071 34.689702, -77.0626695 34.6915253)"
16458982,Loma Linda Court,residential,25 mph,False,True,160.803,,,"LINESTRING (-77.0633621 34.6887877, -77.06292 34.687388)"
16459332,Bayside Drive,residential,15 mph,False,False,270.463,,,"LINESTRING (-77.0586203 34.6916822, -77.059554 34.691603, -77.060644 34.691266, -77.060915 34.691224, -77.061466 34.691371)"
16464186,Cape Point Boulevard,residential,,False,False,49.531000000000006,,,"LINESTRING (-77.0586203 34.6916822, -77.0586101 34.6918304, -77.0585372 34.6919663, -77.058411 34.6920725)"
16464186,Cape Point Boulevard,residential,,False,True,86.03900000000002,,,"LINESTRING (-77.0586203 34.6916822, -77.0585381 34.6915009, -77.0583651 34.6913698, -77.0581388 34.6913171, -77.0579079 34.6913542)"
16459332,Bayside Drive,residential,15 mph,False,True,270.463,,,"LINESTRING (-77.061466 34.691371, -77.060915 34.691224, -77.060644 34.691266, -77.059554 34.691603, -77.0586203 34.6916822)"
16459372,Cape Point Court,residential,15 mph,False,False,89.406,,,"LINESTRING (-77.0579079 34.6913542, -77.057824 34.691199, -77.057698 34.690963, -77.0576195 34.6905921)"
16464186,Cape Point Boulevard,residential,,False,False,86.039,,,"LINESTRING (-77.0579079 34.6913542, -77.0581388 34.6913171, -77.0583651 34.6913698, -77.0585381 34.6915009, -77.0586203 34.6916822)"
16464186,Cape Point Boulevard,residential,,False,True,153.13600000000002,,,"LINESTRING (-77.0579079 34.6913542, -77.0577394 34.6914564, -77.0576356 34.6916059, -77.0576142 34.6917771, -77.0576789 34.6919408, -77.0578187 34.692069, -77.0580095 34.6921398, -77.0582189 34.692141, -77.058411 34.6920725)"
16459372,Cape Point Court,residential,15 mph,False,True,89.406,,,"LINESTRING (-77.0576195 34.6905921, -77.057698 34.690963, -77.057824 34.691199, -77.0579079 34.6913542)"
16463138,Golfin Dolphin Drive,unclassified,25 mph,False,True,650.127,,,"LINESTRING (-77.068082 34.6893701, -77.0681273 34.6895518, -77.068226 34.689948, -77.0684516 34.6906308, -77.0686591 34.6910206, -77.068718 34.6911312, -77.0688569 34.6915449, -77.0689779 34.6921141, -77.0690111 34.6927069, -77.068927 34.693435, -77.0687309 34.6941449, -77.0684299 34.6950551)"
"[897330417, 16463131]",WB McLean Drive,trunk,35 mph,False,False,107.922,4,NC 24,"LINESTRING (-77.068082 34.6893701, -77.067225 34.6897169, -77.0670208 34.689795)"
16463131,WB McLean Drive,trunk,35 mph,False,False,153.64499999999998,4,NC 24,"LINESTRING (-77.0670208 34.689795, -77.0661067 34.6901503, -77.0655015 34.6903855)"
"[897330417, 16463131]",WB McLean Drive,trunk,35 mph,False,True,107.922,4,NC 24,"LINESTRING (-77.0670208 34.689795, -77.067225 34.6897169, -77.068082 34.6893701)"
16463131,WB McLean Drive,trunk,35 mph,False,False,376.278,4,NC 24,"LINESTRING (-77.0626695 34.6915253, -77.058953 34.692979)"
16463131,WB McLean Drive,trunk,35 mph,False,True,288.28000000000003,4,NC 24,"LINESTRING (-77.0626695 34.6915253, -77.065395 34.6904284, -77.0655015 34.6903855)"
16464218,Youpon Drive,residential,25 mph,False,True,285.47400000000005,,,"LINESTRING (-77.0626695 34.6915253, -77.062071 34.689702, -77.06185 34.689048)"
16463131,WB McLean Drive,trunk,35 mph,False,True,376.278,4,NC 24,"LINESTRING (-77.058953 34.692979, -77.0626695 34.6915253)"
16464184,Cape Point Boulevard,residential,15 mph,False,False,112.32,,,"LINESTRING (-77.058953 34.692979, -77.058411 34.6920725)"
16464184,Cape Point Boulevard,residential,15 mph,False,True,112.32,,,"LINESTRING (-77.058411 34.6920725, -77.058953 34.692979)"
16464186,Cape Point Boulevard,residential,,False,False,153.13600000000002,,,"LINESTRING (-77.058411 34.6920725, -77.0582189 34.692141, -77.0580095 34.6921398, -77.0578187 34.692069, -77.0576789 34.6919408, -77.0576142 34.6917771, -77.0576356 34.6916059, -77.0577394 34.6914564, -77.0579079 34.6913542)"
16464186,Cape Point Boulevard,residential,,False,True,49.53099999999999,,,"LINESTRING (-77.058411 34.6920725, -77.0585372 34.6919663, -77.0586101 34.6918304, -77.0586203 34.6916822)"
16463138,Golfin Dolphin Drive,unclassified,25 mph,False,False,650.1270000000001,,,"LINESTRING (-77.0684299 34.6950551, -77.0687309 34.6941449, -77.068927 34.693435, -77.0690111 34.6927069, -77.0689779 34.6921141, -77.0688569 34.6915449, -77.068718 34.6911312, -77.0686591 34.6910206, -77.0684516 34.6906308, -77.068226 34.689948, -77.0681273 34.6895518, -77.068082 34.6893701)"
641540035,Anita Forte Drive,unclassified,,False,True,361.05,,,"LINESTRING (-77.0664087 34.6935418, -77.066411 34.693424, -77.0663481 34.6932146, -77.0662278 34.6928142, -77.0658945 34.6917048, -77.0656735 34.6909752, -77.0656211 34.6907954, -77.0655015 34.6903855)"
