osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
"[11651769, 886345474, 886345475]",Horsman Drive,residential,15 mph,False,False,161.189,"LINESTRING (-80.0520547 40.3765092, -80.0514063 40.3753154, -80.051364 40.3752285, -80.0513378 40.3751759, -80.0513336 40.3751678)",,,
11689591,Towercrest Drive,residential,,False,True,44.495999999999995,"LINESTRING (-80.0520547 40.3765092, -80.0521132 40.3765022, -80.0521709 40.3765053, -80.0522264 40.376522, -80.0522708 40.3765457, -80.0523068 40.3765818, -80.0524067 40.3767437)",,,
"[505926765, 11956638]",Lebanon Avenue,residential,25 mph,False,False,120.389,"LINESTRING (-80.0520547 40.3765092, -80.0519911 40.3765364, -80.0517955 40.3766462, -80.0516528 40.3767263, -80.0513381 40.376903, -80.0510804 40.3770477, -80.051043 40.3770631, -80.0510008 40.3770754, -80.0509585 40.3770851, -80.0508747 40.3770965)",2,,
47148782,Horsman Drive,residential,15 mph,False,False,99.597,"LINESTRING (-80.0510389 40.3745696, -80.0507304 40.3739678, -80.0506145 40.3737343)",,,
503297091,Stadium Drive,residential,15 mph,True,False,169.417,"LINESTRING (-80.0510389 40.3745696, -80.0522988 40.3741536, -80.0524561 40.3741148, -80.0525969 40.3740974, -80.0529157 40.3740995)",,,
593869148,Horsman Drive,residential,15 mph,False,True,19.561,"LINESTRING (-80.0510389 40.3745696, -80.0510819 40.3746546, -80.05112 40.3747343)",,,
321184352,Morgan Drive,residential,15 mph,True,False,24.953,"LINESTRING (-80.0553715 40.3750115, -80.0556591 40.37506)",,,
11673433,Morgan Drive,residential,15 mph,False,False,167.114,"LINESTRING (-80.0553715 40.3750115, -80.0552905 40.3749945, -80.0552067 40.3749613, -80.0548332 40.3747493, -80.0546696 40.374666, -80.0545442 40.3746185, -80.0544101 40.3745853, -80.0543035 40.3745812, -80.05416 40.3745965, -80.0539993 40.374646, -80.053946 40.3746624, -80.0538253 40.374689, -80.0536959 40.3746997, -80.053584 40.3746915)",,,
11854533,Stadium Drive,residential,15 mph,False,True,26.376,"LINESTRING (-80.053584 40.3746915, -80.0535852 40.3749287)",,,
11673433,Morgan Drive,residential,15 mph,False,True,167.11399999999998,"LINESTRING (-80.053584 40.3746915, -80.0536959 40.3746997, -80.0538253 40.374689, -80.053946 40.3746624, -80.0539993 40.374646, -80.05416 40.3745965, -80.0543035 40.3745812, -80.0544101 40.3745853, -80.0545442 40.3746185, -80.0546696 40.374666, -80.0548332 40.3747493, -80.0552067 40.3749613, -80.0552905 40.3749945, -80.0553715 40.3750115)",,,
11854533,Stadium Drive,residential,15 mph,False,False,89.156,"LINESTRING (-80.053584 40.3746915, -80.0534726 40.3746624, -80.0534002 40.3746277, -80.0533185 40.3745705, -80.0532554 40.3745071, -80.0531256 40.3743529, -80.0529729 40.3741686, -80.0529157 40.3740995)",,,
11689591,Towercrest Drive,residential,,False,False,128.856,"LINESTRING (-80.0529754 40.3778185, -80.0524067 40.3767437)",,,
11689591,Towercrest Drive,residential,,False,True,128.856,"LINESTRING (-80.0524067 40.3767437, -80.0529754 40.3778185)",,,
11689591,Towercrest Drive,residential,,False,False,44.495999999999995,"LINESTRING (-80.0524067 40.3767437, -80.0523068 40.3765818, -80.0522708 40.3765457, -80.0522264 40.376522, -80.0521709 40.3765053, -80.0521132 40.3765022, -80.0520547 40.3765092)",,,
"[11956633, 11834294]","['Hollycrest Drive', 'Lebanon Avenue']",residential,,True,False,231.345,"LINESTRING (-80.0524067 40.3767437, -80.053713 40.3763452, -80.0538551 40.3763432, -80.0539625 40.376382, -80.0542763 40.3767989, -80.0544909 40.3770846)",,,
510211005,Cedar Boulevard,tertiary,25 mph,False,False,99.278,"LINESTRING (-80.0545203 40.3785459, -80.0537678 40.3792304)",2,,
510211005,Cedar Boulevard,tertiary,25 mph,False,True,95.716,"LINESTRING (-80.0545203 40.3785459, -80.0552123 40.3778654)",2,,
245007609,Jefferson Drive,residential,25 mph,False,False,12.257,"LINESTRING (-80.0466908 40.3750811, -80.0466119 40.3751735)",2,,
11946263,Jefferson Drive,residential,25 mph,False,False,102.247,"LINESTRING (-80.0466908 40.3750811, -80.0474114 40.375457, -80.0474485 40.3754709, -80.0474878 40.3754813, -80.0475293 40.3754854, -80.0476079 40.3754895, -80.0477378 40.3754951)",2,,
11946263,Jefferson Drive,residential,25 mph,False,True,86.322,"LINESTRING (-80.0466908 40.3750811, -80.0462952 40.3748747, -80.0462097 40.3748226, -80.0461229 40.3747634, -80.046034 40.3746964, -80.045971 40.3746436, -80.0459106 40.3745879)",2,,
11736578,Mission Drive,residential,,False,False,113.465,"LINESTRING (-80.0459106 40.3745879, -80.0464781 40.3736636)",,,
11946263,Jefferson Drive,residential,25 mph,False,False,86.322,"LINESTRING (-80.0459106 40.3745879, -80.045971 40.3746436, -80.046034 40.3746964, -80.0461229 40.3747634, -80.0462097 40.3748226, -80.0462952 40.3748747, -80.0466908 40.3750811)",2,,
531285405,Orchard Drive,residential,25 mph,False,True,92.535,"LINESTRING (-80.0459106 40.3745879, -80.0458133 40.374484, -80.045653 40.3742561, -80.045362 40.3738691)",,,
531285405,Orchard Drive,residential,25 mph,False,False,92.535,"LINESTRING (-80.045362 40.3738691, -80.045653 40.3742561, -80.0458133 40.374484, -80.0459106 40.3745879)",,,
531285405,Orchard Drive,residential,25 mph,False,True,92.409,"LINESTRING (-80.045362 40.3738691, -80.0451812 40.37348, -80.0450822 40.3731431, -80.0450613 40.3730718)",,,
531285405,Orchard Drive,residential,25 mph,False,False,92.40899999999999,"LINESTRING (-80.0450613 40.3730718, -80.0450822 40.3731431, -80.0451812 40.37348, -80.045362 40.3738691)",,,
11715246,Salem Drive,residential,,False,False,28.745,"LINESTRING (-80.0561163 40.3787328, -80.0561189 40.3784743)",,,
441687099,Academy Place,residential,,False,False,59.193,"LINESTRING (-80.0561163 40.3787328, -80.0559498 40.3792498)",,,
11723038,Savannah Avenue,residential,,False,False,97.998,"LINESTRING (-80.0481822 40.3780175, -80.0487424 40.3787886)",,,
11956634,Lebanon Avenue,residential,25 mph,False,False,63.001000000000005,"LINESTRING (-80.0481822 40.3780175, -80.047588 40.3782655, -80.0475299 40.3782897)",2,,
11956634,Lebanon Avenue,residential,25 mph,False,True,254.261,"LINESTRING (-80.0481822 40.3780175, -80.0503336 40.3771199, -80.0503886 40.377104, -80.0504496 40.3770938, -80.0505113 40.3770892, -80.0505837 40.3770887, -80.0506615 40.3770917, -80.0507896 40.3771045, -80.0508238 40.3771035, -80.0508747 40.3770965)",2,,
11723038,Savannah Avenue,residential,,False,True,97.998,"LINESTRING (-80.0487424 40.3787886, -80.0481822 40.3780175)",,,
11949667,Magnolia Place,residential,25 mph,False,False,132.929,"LINESTRING (-80.0487424 40.3787886, -80.0479371 40.3791255, -80.0473669 40.3793641)",2,,
11949667,Magnolia Place,residential,25 mph,False,True,239.64600000000002,"LINESTRING (-80.0487424 40.3787886, -80.0511389 40.377786, -80.051157 40.3777784, -80.0512222 40.3777512)",2,,
510211005,Cedar Boulevard,tertiary,25 mph,False,False,99.707,"LINESTRING (-80.0537678 40.3792304, -80.0530093 40.3799161)",2,,
510211005,Cedar Boulevard,tertiary,25 mph,False,True,99.278,"LINESTRING (-80.0537678 40.3792304, -80.0545203 40.3785459)",2,,
11736578,Mission Drive,residential,,False,True,113.465,"LINESTRING (-80.0464781 40.3736636, -80.0459106 40.3745879)",,,
372292901,Mission Drive,residential,,True,False,141.324,"LINESTRING (-80.0464781 40.3736636, -80.0465898 40.3736239, -80.0466931 40.3735506, -80.0468177 40.3733566, -80.046864 40.3732535, -80.046807 40.3731775, -80.0467215 40.3731544, -80.0466432 40.3731734, -80.0465577 40.3732982, -80.0464615 40.3734814, -80.0464419 40.3735438, -80.0464615 40.3735967, -80.0464781 40.3736636)",,,
510035741,Main Entrance Drive,residential,25 mph,False,True,50.784,"LINESTRING (-80.0484682 40.3727679, -80.0489242 40.3728579, -80.0490485 40.3728825)",3,,
