osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,ref
"[14723612, 14722095]",residential,30 mph,False,"[False, True]",209.37400000000002,North Vann Street,"LINESTRING (-95.15283 36.640341, -95.152502 36.640815, -95.152071 36.64064, -95.1519566 36.6406831, -95.1518306 36.6407993, -95.1514819 36.6414385)",,
14724287,residential,30 mph,False,False,147.773,West Flint Avenue,"LINESTRING (-95.1601554 36.6424508, -95.1586486 36.6418991)",,
14722348,residential,30 mph,False,False,224.982,North Gunter Street,"LINESTRING (-95.1601554 36.6424508, -95.1597964 36.6431075, -95.1596697 36.6433393, -95.1591425 36.6443037)",,
14724289,residential,30 mph,False,True,145.087,West Flint Avenue,"LINESTRING (-95.1601554 36.6424508, -95.1609431 36.6427433, -95.1616312 36.6429988)",,
14724187,residential,30 mph,False,True,149.633,West Sequoyah Avenue,"LINESTRING (-95.1591425 36.6443037, -95.1576244 36.6437317)",,
14722348,residential,30 mph,False,True,224.982,North Gunter Street,"LINESTRING (-95.1591425 36.6443037, -95.1596697 36.6433393, -95.1597964 36.6431075, -95.1601554 36.6424508)",,
14724187,residential,30 mph,False,False,143.053,West Sequoyah Avenue,"LINESTRING (-95.1591425 36.6443037, -95.1598991 36.6445908, -95.160592 36.6448537)",,
14723936,residential,30 mph,False,True,147.154,West Canadian Avenue,"LINESTRING (-95.1619633 36.6393641, -95.1604719 36.6387991)",,
14722361,residential,30 mph,False,False,222.278,South Gunter Street,"LINESTRING (-95.1619633 36.6393641, -95.1611978 36.6406665, -95.1609006 36.6411721)",,
14723757,tertiary,30 mph,False,True,148.219,West Illinois Avenue,"LINESTRING (-95.1609006 36.6411721, -95.1593868 36.6406231)",,
14722361,residential,30 mph,False,True,222.278,South Gunter Street,"LINESTRING (-95.1609006 36.6411721, -95.1611978 36.6406665, -95.1619633 36.6393641)",,
14722445,residential,30 mph,False,False,150.801,North 1st Street,"LINESTRING (-95.1521096 36.6378961, -95.1520324 36.6379988, -95.1515767 36.6387579, -95.1513631 36.6391123)",,
844810724,primary,40 mph,False,True,119.548,East Illinois Avenue,"LINESTRING (-95.1521096 36.6378961, -95.1514737 36.6376563, -95.15108 36.6375034, -95.1508971 36.6374388)",4,US 60;US 69;US Historic 66
844810725,primary,40 mph,False,False,113.44999999999999,East Illinois Avenue,"LINESTRING (-95.1521096 36.6378961, -95.1527652 36.6381381, -95.1532634 36.6383248)",4,US 60;US 69;US Historic 66
14722445,residential,30 mph,False,True,150.80100000000002,North 1st Street,"LINESTRING (-95.1513631 36.6391123, -95.1515767 36.6387579, -95.1520324 36.6379988, -95.1521096 36.6378961)",,
14723689,residential,30 mph,False,False,235.292,East Flint Avenue,"LINESTRING (-95.1513631 36.6391123, -95.1520404 36.6393626, -95.1533782 36.6398868, -95.153744 36.6400218)",,
14723757,tertiary,30 mph,False,False,148.219,West Illinois Avenue,"LINESTRING (-95.1593868 36.6406231, -95.1609006 36.6411721)",,
14723757,tertiary,30 mph,False,True,119.633,West Illinois Avenue,"LINESTRING (-95.1593868 36.6406231, -95.1581716 36.6401684)",,
14722572,residential,30 mph,False,False,156.439,North Miller Street,"LINESTRING (-95.1593868 36.6406231, -95.1589178 36.6414163, -95.1588748 36.6414885, -95.1586486 36.6418991)",,
14722574,residential,30 mph,False,True,224.743,South Miller Street,"LINESTRING (-95.1593868 36.6406231, -95.1597016 36.6400939, -95.1604719 36.6387991)",,
14724287,residential,30 mph,False,False,118.991,West Flint Avenue,"LINESTRING (-95.1586486 36.6418991, -95.1574622 36.6414103)",,
14724287,residential,30 mph,False,True,147.773,West Flint Avenue,"LINESTRING (-95.1586486 36.6418991, -95.1601554 36.6424508)",,
14722572,residential,30 mph,False,False,223.32600000000002,North Miller Street,"LINESTRING (-95.1586486 36.6418991, -95.1583805 36.6423789, -95.1576244 36.6437317)",,
14722572,residential,30 mph,False,True,156.43900000000002,North Miller Street,"LINESTRING (-95.1586486 36.6418991, -95.1588748 36.6414885, -95.1589178 36.6414163, -95.1593868 36.6406231)",,
14724187,residential,30 mph,False,False,149.633,West Sequoyah Avenue,"LINESTRING (-95.1576244 36.6437317, -95.1591425 36.6443037)",,
14724187,residential,30 mph,False,True,122.261,West Sequoyah Avenue,"LINESTRING (-95.1576244 36.6437317, -95.156389 36.6432559)",,
14722572,residential,30 mph,False,True,223.32600000000002,North Miller Street,"LINESTRING (-95.1576244 36.6437317, -95.1583805 36.6423789, -95.1586486 36.6418991)",,
14722574,residential,30 mph,False,False,228.351,South Miller Street,"LINESTRING (-95.1615449 36.6369347, -95.1604719 36.6387991)",,
14723914,residential,30 mph,False,True,121.09899999999999,West Delaware Avenue,"LINESTRING (-95.1615449 36.6369347, -95.1609459 36.6367156, -95.16031 36.6364829)",,
14722574,residential,30 mph,False,True,228.351,South Miller Street,"LINESTRING (-95.1604719 36.6387991, -95.1615449 36.6369347)",,
14723936,residential,30 mph,False,False,147.154,West Canadian Avenue,"LINESTRING (-95.1604719 36.6387991, -95.1619633 36.6393641)",,
14722574,residential,30 mph,False,False,224.743,South Miller Street,"LINESTRING (-95.1604719 36.6387991, -95.1597016 36.6400939, -95.1593868 36.6406231)",,
14723936,residential,30 mph,False,True,121.24000000000001,West Canadian Avenue,"LINESTRING (-95.1604719 36.6387991, -95.1598793 36.6385723, -95.1592454 36.6383298)",,
14724188,residential,30 mph,False,False,119.903,West Sequoyah Avenue,"LINESTRING (-95.1526825 36.6418582, -95.1539006 36.6423137)",,
1030541243,secondary,30 mph,False,False,227.466,Vernon Glenn Memorial Highway,"LINESTRING (-95.1526825 36.6418582, -95.1516072 36.643713)",,OK 2
14722624,residential,30 mph,False,False,116.844,East Sequoyah Avenue,"LINESTRING (-95.1526825 36.6418582, -95.1520725 36.641645, -95.1514819 36.6414385)",,
1030541242,secondary,30 mph,False,True,225.10399999999998,Vernon Glenn Memorial Highway,"LINESTRING (-95.1526825 36.6418582, -95.1531314 36.641079, -95.1534506 36.6405467, -95.153744 36.6400218)",,OK 2
14722624,residential,30 mph,False,True,116.844,East Sequoyah Avenue,"LINESTRING (-95.1514819 36.6414385, -95.1520725 36.641645, -95.1526825 36.6418582)",,
"[14723612, 14722095]",residential,30 mph,False,"[False, True]",209.374,North Vann Street,"LINESTRING (-95.1514819 36.6414385, -95.1518306 36.6407993, -95.1519566 36.6406831, -95.152071 36.64064, -95.152502 36.640815, -95.15283 36.640341)",,
14724287,residential,30 mph,False,True,118.991,West Flint Avenue,"LINESTRING (-95.1574622 36.6414103, -95.1586486 36.6418991)",,
14722709,residential,30 mph,False,False,226.47699999999998,North Smith Street,"LINESTRING (-95.1574622 36.6414103, -95.1571398 36.6419381, -95.156389 36.6432559)",,
14724287,residential,30 mph,False,False,120.523,West Flint Avenue,"LINESTRING (-95.1574622 36.6414103, -95.1570355 36.6412534, -95.1568423 36.6411792, -95.1566778 36.6411159, -95.156496 36.6410461, -95.1562405 36.6409479)",,
14722709,residential,30 mph,False,False,227.88,North Smith Street,"LINESTRING (-95.156389 36.6432559, -95.1553078 36.6451126)",,
14724187,residential,30 mph,False,False,122.261,West Sequoyah Avenue,"LINESTRING (-95.156389 36.6432559, -95.1576244 36.6437317)",,
14724187,residential,30 mph,False,True,121.231,West Sequoyah Avenue,"LINESTRING (-95.156389 36.6432559, -95.1551522 36.6428044)",,
14722709,residential,30 mph,False,True,226.47699999999998,North Smith Street,"LINESTRING (-95.156389 36.6432559, -95.1571398 36.6419381, -95.1574622 36.6414103)",,
14722709,residential,30 mph,False,True,227.88,North Smith Street,"LINESTRING (-95.1553078 36.6451126, -95.156389 36.6432559)",,
14724216,residential,30 mph,False,True,121.52600000000001,West Tahlequah Avenue,"LINESTRING (-95.1553078 36.6451126, -95.1547247 36.6448851, -95.1540828 36.6446347)",,
"[844810728, 844810726, 844810727]",primary,40 mph,False,True,121.338,East Illinois Avenue,"LINESTRING (-95.1544863 36.6388018, -95.1543099 36.6387355, -95.1542792 36.638724, -95.1538546 36.6385645, -95.153424 36.638387, -95.1532634 36.6383248)","['4', '5']",US 60;US 69;US Historic 66
"[844810729, 1030541241]",secondary,30 mph,False,False,151.091,Vernon Glenn Memorial Highway,"LINESTRING (-95.1544863 36.6388018, -95.1544322 36.6388917, -95.1544163 36.6389181, -95.1542643 36.6391864, -95.1541019 36.6394406, -95.1540529 36.6395287, -95.1539832 36.6396591, -95.1538345 36.6398621, -95.153744 36.6400218)",5,OK 2
"[844810730, 14723757]",tertiary,30 mph,False,False,118.002,West Illinois Avenue,"LINESTRING (-95.1544863 36.6388018, -95.1545861 36.6388376, -95.1546143 36.6388478, -95.1549785 36.6389786, -95.1556934 36.6392354)",5,
"[844810731, 426036619]",primary,25 mph,False,True,227.394,South Wilson Street,"LINESTRING (-95.1544863 36.6388018, -95.1545409 36.6387028, -95.1545543 36.6386786, -95.1546822 36.6384468, -95.1547884 36.6382629, -95.1554785 36.6370674, -95.1554933 36.6370419, -95.15555 36.6369435)","['4', '5']",US 60;US 69;US Historic 66
14724287,residential,30 mph,False,True,119.208,West Flint Avenue,"LINESTRING (-95.153744 36.6400218, -95.1549516 36.6404805)",,
14723689,residential,30 mph,False,True,235.29200000000003,East Flint Avenue,"LINESTRING (-95.153744 36.6400218, -95.1533782 36.6398868, -95.1520404 36.6393626, -95.1513631 36.6391123)",,
"[1030541241, 844810729]",secondary,30 mph,False,True,151.09099999999998,Vernon Glenn Memorial Highway,"LINESTRING (-95.153744 36.6400218, -95.1538345 36.6398621, -95.1539832 36.6396591, -95.1540529 36.6395287, -95.1541019 36.6394406, -95.1542643 36.6391864, -95.1544163 36.6389181, -95.1544322 36.6388917, -95.1544863 36.6388018)",5,OK 2
1030541242,secondary,30 mph,False,False,225.10399999999998,Vernon Glenn Memorial Highway,"LINESTRING (-95.153744 36.6400218, -95.1534506 36.6405467, -95.1531314 36.641079, -95.1526825 36.6418582)",,OK 2
1030541243,secondary,30 mph,False,True,227.466,Vernon Glenn Memorial Highway,"LINESTRING (-95.1516072 36.643713, -95.1526825 36.6418582)",,OK 2
14724216,residential,30 mph,False,False,121.791,West Tahlequah Avenue,"LINESTRING (-95.1516072 36.643713, -95.1522148 36.6439476, -95.1528373 36.6441879)",,
14723936,residential,30 mph,False,False,119.783,West Canadian Avenue,"LINESTRING (-95.15555 36.6369435, -95.1556791 36.6369917, -95.1557152 36.6370052, -95.1567673 36.6373977)",,
14724314,residential,30 mph,False,False,126.244,East Canadian Avenue,"LINESTRING (-95.15555 36.6369435, -95.155431 36.6368998, -95.155404 36.6368899, -95.1542636 36.6364708)",,
