osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access
20943886,2,1st Avenue,residential,30 mph,False,True,56.889,"LINESTRING (-94.8780119 32.3899856, -94.878422 32.389609)",
447943828,2,Sabine Street,residential,30 mph,False,False,71.307,"LINESTRING (-94.8780119 32.3899856, -94.8785547 32.3904341)",
"[447943828, 20950285]",2,"['Sabine Street', 'Griffin Street']",residential,30 mph,False,True,153.66899999999998,"LINESTRING (-94.8780119 32.3899856, -94.8772596 32.389377, -94.8775935 32.3890562, -94.8776545 32.3890015)",
20942631,2,2nd Avenue,residential,30 mph,False,True,59.046,"LINESTRING (-94.8785547 32.3904341, -94.8789755 32.3900395)",
447943828,2,Sabine Street,residential,30 mph,False,True,71.307,"LINESTRING (-94.8785547 32.3904341, -94.8780119 32.3899856)",
20950254,2,Mobley Drive,unclassified,20 mph,False,False,102.161,"LINESTRING (-94.8801865 32.3832723, -94.8790986 32.383281)",
28143389,2,South Commerce Street,tertiary,30 mph,False,False,225.783,"LINESTRING (-94.8801865 32.3832723, -94.8785925 32.3847925)",
20942065,2,Knowles Street,residential,30 mph,False,False,72.779,"LINESTRING (-94.8785925 32.3847925, -94.8780213 32.3843501)",
28143389,2,South Commerce Street,tertiary,30 mph,False,True,225.783,"LINESTRING (-94.8785925 32.3847925, -94.8801865 32.3832723)",
28143389,2,South Commerce Street,tertiary,30 mph,False,False,99.568,"LINESTRING (-94.8785925 32.3847925, -94.878196 32.3851624, -94.8778856 32.3854599)",
20945874,2,East Danville Street,unclassified,30 mph,False,True,72.169,"LINESTRING (-94.8778856 32.3854599, -94.8773072 32.3850325)",
28143389,2,South Commerce Street,tertiary,30 mph,False,False,99.99,"LINESTRING (-94.8778856 32.3854599, -94.8771726 32.3861278)",
28143389,2,South Commerce Street,tertiary,30 mph,False,True,99.568,"LINESTRING (-94.8778856 32.3854599, -94.878196 32.3851624, -94.8785925 32.3847925)",
28143389,2,South Commerce Street,tertiary,30 mph,False,False,51.853,"LINESTRING (-94.8771726 32.3861278, -94.8768093 32.386479)",
28143389,2,South Commerce Street,tertiary,30 mph,False,True,99.99,"LINESTRING (-94.8771726 32.3861278, -94.8778856 32.3854599)",
435592415,2,East South Street,residential,30 mph,False,True,71.436,"LINESTRING (-94.8771726 32.3861278, -94.8765957 32.385709)",
20939267,2,Martin Luther King Street,residential,30 mph,False,False,81.659,"LINESTRING (-94.8782834 32.3871453, -94.8789286 32.3876377)",
20939267,2,Martin Luther King Street,residential,30 mph,False,True,77.846,"LINESTRING (-94.8782834 32.3871453, -94.877668 32.3866762)",
20940813,2,Gladewater Street,tertiary,30 mph,False,False,88.708,"LINESTRING (-94.8782834 32.3871453, -94.8776639 32.3877476)",
20940813,2,Gladewater Street,tertiary,30 mph,False,True,92.197,"LINESTRING (-94.8782834 32.3871453, -94.8787511 32.3866972, -94.8788047 32.3866509, -94.8788511 32.3866128, -94.8788909 32.3865833, -94.8789221 32.3865642, -94.878957 32.386545)",
20939267,2,Martin Luther King Street,residential,30 mph,False,True,81.659,"LINESTRING (-94.8789286 32.3876377, -94.8782834 32.3871453)",
20950285,2,Griffin Street,residential,30 mph,False,False,90.234,"LINESTRING (-94.8789286 32.3876377, -94.8782908 32.3882447)",
20940381,2,Spear Street,residential,30 mph,False,False,130.898,"LINESTRING (-94.8739291 32.381794, -94.875323 32.3818043)",
20949286,2,East South Street,residential,30 mph,False,False,91.531,"LINESTRING (-94.8739291 32.381794, -94.8739482 32.382617)",
20940381,2,Spear Street,residential,30 mph,False,True,130.898,"LINESTRING (-94.875323 32.3818043, -94.8739291 32.381794)",
21214353,2,South Martin Street,residential,30 mph,False,False,73.578,"LINESTRING (-94.875323 32.3818043, -94.8753366 32.3824659)",
20940595,2,East Main Street,tertiary,30 mph,False,False,79.66,"LINESTRING (-94.8730395 32.3827452, -94.8730712 32.3834611)",
20944287,2,Barnett Street,residential,30 mph,False,True,85.513,"LINESTRING (-94.8730395 32.3827452, -94.8739501 32.3827371)",
20940595,2,East Main Street,tertiary,30 mph,False,False,22.019,"LINESTRING (-94.8730712 32.3834611, -94.8730823 32.3836589)",
20940595,2,East Main Street,tertiary,30 mph,False,True,79.66,"LINESTRING (-94.8730712 32.3834611, -94.8730395 32.3827452)",
20942065,2,Knowles Street,residential,30 mph,False,True,83.321,"LINESTRING (-94.8730712 32.3834611, -94.873957 32.3834173)",
20940595,2,East Main Street,tertiary,30 mph,False,True,22.019,"LINESTRING (-94.8730823 32.3836589, -94.8730712 32.3834611)",
20940595,2,East Main Street,tertiary,30 mph,False,False,199.28,"LINESTRING (-94.8730823 32.3836589, -94.8731077 32.3841486, -94.8731124 32.384199, -94.873125 32.38425, -94.8731416 32.3842924, -94.8731631 32.3843272, -94.8732009 32.3843671, -94.8732466 32.3844085, -94.874126 32.3850897)",
20942066,2,Knowles Street,residential,30 mph,False,False,105.496,"LINESTRING (-94.8730823 32.3836589, -94.8728569 32.3837344, -94.8726228 32.3837979, -94.8723997 32.3838538, -94.8720088 32.3839344)",
20940595,2,East Main Street,tertiary,30 mph,False,False,99.343,"LINESTRING (-94.874126 32.3850897, -94.8749102 32.3856894)",
20940595,2,East Main Street,tertiary,30 mph,False,True,199.28,"LINESTRING (-94.874126 32.3850897, -94.8732466 32.3844085, -94.8732009 32.3843671, -94.8731631 32.3843272, -94.8731416 32.3842924, -94.873125 32.38425, -94.8731124 32.384199, -94.8731077 32.3841486, -94.8730823 32.3836589)",
20945701,2,North Martin Street,residential,30 mph,False,False,101.999,"LINESTRING (-94.874126 32.3850897, -94.8737407 32.3854497, -94.8733976 32.3857702)",
20948041,2,South Martin Street,residential,30 mph,False,True,104.081,"LINESTRING (-94.874126 32.3850897, -94.8745067 32.3847313, -94.8748661 32.3843929)",
20940595,2,East Main Street,tertiary,30 mph,False,True,99.343,"LINESTRING (-94.8749102 32.3856894, -94.874126 32.3850897)",
20940595,2,East Main Street,tertiary,30 mph,False,False,119.37100000000001,"LINESTRING (-94.8749102 32.3856894, -94.8754082 32.3860644, -94.875859 32.3864039)",
20945082,2,South Rusk Street,residential,30 mph,False,True,104.19200000000001,"LINESTRING (-94.8749102 32.3856894, -94.8753046 32.3853213, -94.8756547 32.3849946)",
20947084,2,North Rusk Street,residential,30 mph,False,False,102.471,"LINESTRING (-94.8749102 32.3856894, -94.8745338 32.3860433, -94.874181 32.386375)",
20948704,2,South Kilgore Street,residential,30 mph,False,True,54.238,"LINESTRING (-94.875859 32.3864039, -94.8762443 32.3860405)",
143965515,2,North Kilgore Street,tertiary,30 mph,False,True,102.735,"LINESTRING (-94.875859 32.3864039, -94.8751318 32.3870942)",
579792159,2,East Main Street,tertiary,30 mph,False,False,72.697,"LINESTRING (-94.875859 32.3864039, -94.87644 32.386836)",
20940595,2,East Main Street,tertiary,30 mph,False,True,119.37100000000001,"LINESTRING (-94.875859 32.3864039, -94.8754082 32.3860644, -94.8749102 32.3856894)",
20942150,2,North Longview Street,tertiary,,False,False,91.071,"LINESTRING (-94.8770095 32.3872472, -94.8765238 32.3877068, -94.8764883 32.3877459, -94.8764619 32.3877861, -94.8764419 32.3878374, -94.8764266 32.3878896)",
"[143965493, 579792159]",2,"['East Main Street', 'West Main Street']",tertiary,30 mph,False,True,70.368,"LINESTRING (-94.8770095 32.3872472, -94.8767537 32.3870684, -94.8767161 32.3870426, -94.87644 32.386836)",
378852306,,Longview Street,residential,30 mph,False,True,88.785,"LINESTRING (-94.8770095 32.3872472, -94.8771971 32.38711, -94.8772634 32.3870588, -94.8773096 32.3870194, -94.877668 32.3866762)",
666025916,2,West Main Street,tertiary,30 mph,False,False,82.9,"LINESTRING (-94.8770095 32.3872472, -94.8774455 32.3875757, -94.8776639 32.3877476)",
20940813,2,Gladewater Street,tertiary,30 mph,False,True,88.708,"LINESTRING (-94.8776639 32.3877476, -94.8782834 32.3871453)",
740879244,2,West Main Street,residential,30 mph,False,False,80.749,"LINESTRING (-94.8776639 32.3877476, -94.8782908 32.3882447)",
666025916,2,West Main Street,tertiary,30 mph,False,True,82.9,"LINESTRING (-94.8776639 32.3877476, -94.8774455 32.3875757, -94.8770095 32.3872472)",
20950285,2,Griffin Street,residential,30 mph,False,True,90.234,"LINESTRING (-94.8782908 32.3882447, -94.8789286 32.3876377)",
740879244,2,West Main Street,residential,30 mph,False,True,80.749,"LINESTRING (-94.8782908 32.3882447, -94.8776639 32.3877476)",
20950285,2,Griffin Street,residential,30 mph,False,False,87.43499999999999,"LINESTRING (-94.8782908 32.3882447, -94.8777227 32.3887742, -94.8776649 32.3888269)",
20946458,,Danville Street,residential,30 mph,False,True,81.952,"LINESTRING (-94.878957 32.386545, -94.8783683 32.3860009)",
20940813,2,Gladewater Street,tertiary,30 mph,False,False,92.197,"LINESTRING (-94.878957 32.386545, -94.8789221 32.3865642, -94.8788909 32.3865833, -94.8788511 32.3866128, -94.8788047 32.3866509, -94.8787511 32.3866972, -94.8782834 32.3871453)",
20940824,2,North Commerce Street,residential,30 mph,False,False,116.597,"LINESTRING (-94.8749955 32.3882, -94.8741656 32.38898)",
20940824,2,North Commerce Street,residential,30 mph,False,True,99.738,"LINESTRING (-94.8749955 32.3882, -94.8756977 32.387527)",
20949429,2,East Sabine Street,residential,30 mph,False,True,72.717,"LINESTRING (-94.8749955 32.3882, -94.874411 32.387771)",
20940824,2,North Commerce Street,residential,30 mph,False,False,151.481,"LINESTRING (-94.8741656 32.38898, -94.873095 32.3899991)",
20940824,2,North Commerce Street,residential,30 mph,False,True,116.597,"LINESTRING (-94.8741656 32.38898, -94.8749955 32.3882)",
20944861,2,East Kay Street,residential,30 mph,False,True,70.884,"LINESTRING (-94.8741656 32.38898, -94.873604 32.388554)",
20940824,2,North Commerce Street,residential,30 mph,False,True,151.481,"LINESTRING (-94.873095 32.3899991, -94.8741656 32.38898)",
20947833,2,East Lantrip Street,tertiary,30 mph,False,True,79.893,"LINESTRING (-94.873095 32.3899991, -94.8730083 32.3899735, -94.8729497 32.389953, -94.8728779 32.3899185, -94.8726371 32.3897665, -94.8725885 32.3897329, -94.8725466 32.3896984, -94.8724792 32.3896378, -94.8724192 32.3895783)",
20946458,,Danville Street,residential,30 mph,False,False,81.952,"LINESTRING (-94.8783683 32.3860009, -94.878957 32.386545)",
378852306,,Longview Street,residential,30 mph,False,False,99.813,"LINESTRING (-94.8783683 32.3860009, -94.877668 32.3866762)",
378852306,,Longview Street,residential,30 mph,False,True,65.233,"LINESTRING (-94.8783683 32.3860009, -94.87869 32.3856858, -94.8787176 32.3856451, -94.8787367 32.3855767, -94.8787167 32.385526)",
20939267,2,Martin Luther King Street,residential,30 mph,False,False,77.846,"LINESTRING (-94.877668 32.3866762, -94.8782834 32.3871453)",
378852306,,Longview Street,residential,30 mph,False,True,99.813,"LINESTRING (-94.877668 32.3866762, -94.8783683 32.3860009)",
378852306,,Longview Street,residential,30 mph,False,False,88.785,"LINESTRING (-94.877668 32.3866762, -94.8773096 32.3870194, -94.8772634 32.3870588, -94.8771971 32.38711, -94.8770095 32.3872472)",
20944280,2,Barnett Street,residential,30 mph,False,False,66.458,"LINESTRING (-94.8760443 32.382461, -94.8753366 32.3824659)",
"[20944280, 378602086]",2,"['Barnett Street', 'Florence Street']",residential,30 mph,False,True,83.857,"LINESTRING (-94.8760443 32.382461, -94.8766334 32.3824556, -94.8766547 32.3824552, -94.8766672 32.3824529, -94.8766764 32.3824488, -94.8766887 32.3824412, -94.8766979 32.3824324, -94.8767042 32.3824236, -94.8767067 32.3824123, -94.876708 32.3823973, -94.876705 32.3822397)",
20942065,2,Knowles Street,residential,30 mph,False,False,118.062,"LINESTRING (-94.8780213 32.3843501, -94.8770795 32.3836467)",
20942065,2,Knowles Street,residential,30 mph,False,True,72.779,"LINESTRING (-94.8780213 32.3843501, -94.8785925 32.3847925)",
20948704,2,South Kilgore Street,residential,30 mph,False,False,101.262,"LINESTRING (-94.8780213 32.3843501, -94.8773072 32.3850325)",
20942065,2,Knowles Street,residential,30 mph,False,True,118.062,"LINESTRING (-94.8770795 32.3836467, -94.8780213 32.3843501)",
20945082,2,South Rusk Street,residential,30 mph,False,False,99.563,"LINESTRING (-94.8770795 32.3836467, -94.8763712 32.384313)",
20942065,2,Knowles Street,residential,30 mph,False,False,168.109,"LINESTRING (-94.8770795 32.3836467, -94.8769945 32.383588, -94.8769525 32.3835637, -94.8769105 32.383546, -94.8768652 32.3835348, -94.8768122 32.3835264, -94.8753377 32.3834052)",
20945082,2,South Rusk Street,residential,30 mph,False,True,202.992,"LINESTRING (-94.8770795 32.3836467, -94.8772144 32.3835445, -94.8785362 32.382299)",
21214353,2,South Martin Street,residential,30 mph,False,True,96.05,"LINESTRING (-94.8753377 32.3834052, -94.8753366 32.3825414)",
20942065,2,Knowles Street,residential,30 mph,False,False,130.072,"LINESTRING (-94.8753377 32.3834052, -94.8751256 32.3833809, -94.8750717 32.3833757, -94.8750041 32.3833707, -94.8749417 32.3833684, -94.8748638 32.3833679, -94.8744556 32.3833901, -94.873957 32.3834173)",
20942065,2,Knowles Street,residential,30 mph,False,True,168.10899999999998,"LINESTRING (-94.8753377 32.3834052, -94.8768122 32.3835264, -94.8768652 32.3835348, -94.8769105 32.383546, -94.8769525 32.3835637, -94.8769945 32.383588, -94.8770795 32.3836467)",
21214353,2,South Martin Street,residential,30 mph,False,False,41.03,"LINESTRING (-94.8753377 32.3834052, -94.8753412 32.383454, -94.8753468 32.3834829, -94.8753611 32.3835193, -94.8753821 32.3835519, -94.8754197 32.3835902, -94.8754759 32.3836369, -94.875558 32.3837076)",
20942065,2,Knowles Street,residential,30 mph,False,False,83.321,"LINESTRING (-94.873957 32.3834173, -94.8730712 32.3834611)",
20949286,2,East South Street,residential,30 mph,False,True,75.638,"LINESTRING (-94.873957 32.3834173, -94.8739501 32.3827371)",
20942065,2,Knowles Street,residential,30 mph,False,True,130.07199999999997,"LINESTRING (-94.873957 32.3834173, -94.8744556 32.3833901, -94.8748638 32.3833679, -94.8749417 32.3833684, -94.8750041 32.3833707, -94.8750717 32.3833757, -94.8751256 32.3833809, -94.8753377 32.3834052)",
435592415,2,East South Street,residential,30 mph,False,False,143.792,"LINESTRING (-94.873957 32.3834173, -94.8739648 32.3835255, -94.8739747 32.3835889, -94.8739902 32.3836523, -94.8740101 32.3837008, -94.8740454 32.3837494, -94.8740874 32.3837969, -94.8741327 32.3838445, -94.8741868 32.3838902, -94.8748661 32.3843929)",
20942066,2,Knowles Street,residential,30 mph,False,False,79.669,"LINESTRING (-94.8720088 32.3839344, -94.8711858 32.3841085)",
20946516,2,Choice Street,residential,30 mph,False,True,52.134,"LINESTRING (-94.8720088 32.3839344, -94.8718253 32.3834919)",
20942066,2,Knowles Street,residential,30 mph,False,True,105.496,"LINESTRING (-94.8720088 32.3839344, -94.8723997 32.3838538, -94.8726228 32.3837979, -94.8728569 32.3837344, -94.8730823 32.3836589)",
20942150,2,North Longview Street,tertiary,,False,True,91.071,"LINESTRING (-94.8764266 32.3878896, -94.8764419 32.3878374, -94.8764619 32.3877861, -94.8764883 32.3877459, -94.8765238 32.3877068, -94.8770095 32.3872472)",
20947902,2,West North Street,residential,30 mph,False,False,156.15,"LINESTRING (-94.8764266 32.3878896, -94.8768136 32.3881884, -94.877608 32.3887841, -94.8776649 32.3888269)",
