osmid,lanes,ref,name,highway,oneway,reversed,length,bridge,geometry,maxspeed
"[337133768, 15298079, 337133767]",4,RM 474,East Blanco Road,secondary,False,True,217.611,yes,"LINESTRING (-98.7269017 29.7965741, -98.7271465 29.7964765, -98.7273788 29.7963839, -98.7274366 29.7963609, -98.7278353 29.796202, -98.7281572 29.7960737, -98.728447 29.7959582, -98.7284606 29.7959527, -98.7286931 29.7958591, -98.7288311 29.795804, -98.7289505 29.7957563)",
15295629,,,Irons Street,residential,False,False,53.688,,"LINESTRING (-98.7347353 29.7915745, -98.7343412 29.7919153)",
15295629,,,Irons Street,residential,False,False,61.406,,"LINESTRING (-98.7343412 29.7919153, -98.7338924 29.7923068)",
15295629,,,Irons Street,residential,False,True,53.688,,"LINESTRING (-98.7343412 29.7919153, -98.7347353 29.7915745)",
15296187,,,South Brackenridge Street,residential,False,False,102.559,,"LINESTRING (-98.7343412 29.7919153, -98.7351045 29.7925571)",
15296187,,,South Brackenridge Street,residential,False,True,62.568,,"LINESTRING (-98.7343412 29.7919153, -98.7338756 29.7915237)",
15295629,,,Irons Street,residential,False,True,61.406,,"LINESTRING (-98.7338924 29.7923068, -98.7343412 29.7919153)",
15298104,2,,Yoalana Street,residential,False,False,94.824,,"LINESTRING (-98.7338924 29.7923068, -98.7345862 29.7929107)",
15298104,2,,Yoalana Street,residential,False,True,61.664,,"LINESTRING (-98.7338924 29.7923068, -98.7334412 29.7919141)",
133635061,,,Live Oak Street,residential,False,True,150.376,,"LINESTRING (-98.7360986 29.7988306, -98.7357592 29.7981995, -98.7354396 29.7976051)",
1174321813,,US 87 Bus,North Main Street,primary,False,False,108.487,,"LINESTRING (-98.7327422 29.7957209, -98.7329033 29.7960334, -98.7332013 29.7966115)",30 mph
1174321813,,US 87 Bus,North Main Street,primary,False,True,149.08100000000002,,"LINESTRING (-98.7327422 29.7957209, -98.7326799 29.7956001, -98.7326207 29.7954852, -98.7325704 29.7953878, -98.7325494 29.795347, -98.7323932 29.795044, -98.7321112 29.7944971)",30 mph
1174321813,,US 87 Bus,North Main Street,primary,False,True,23.365,,"LINESTRING (-98.7341118 29.7983776, -98.7340129 29.7981858)",30 mph
15295866,,,Johns Road,tertiary,False,True,149.07,,"LINESTRING (-98.7346189 29.7960787, -98.7332013 29.7966115)",
133635061,,,Live Oak Street,residential,False,False,79.782,,"LINESTRING (-98.7346189 29.7960787, -98.7349685 29.7967289)",
15296187,,,South Brackenridge Street,residential,False,False,142.25900000000001,,"LINESTRING (-98.7328168 29.7906335, -98.7330648 29.790842, -98.733492 29.7912011, -98.7338756 29.7915237)",
15296187,,,South Brackenridge Street,residential,False,False,62.568,,"LINESTRING (-98.7338756 29.7915237, -98.7343412 29.7919153)",
798305134,,,West Graham Street,residential,False,False,60.347,,"LINESTRING (-98.7338756 29.7915237, -98.7334412 29.7919141)",
15296187,,,South Brackenridge Street,residential,False,True,142.259,,"LINESTRING (-98.7338756 29.7915237, -98.733492 29.7912011, -98.7330648 29.790842, -98.7328168 29.7906335)",
"[15297303, 798305134, 798305135]",,,West Graham Street,residential,False,True,118.374,yes,"LINESTRING (-98.7338756 29.7915237, -98.734286 29.7911367, -98.7344689 29.7909642, -98.7347063 29.7907404)",
15296187,,,South Brackenridge Street,residential,False,True,102.559,,"LINESTRING (-98.7351045 29.7925571, -98.7343412 29.7919153)",
15296826,,,North Brackenridge Street,residential,False,False,79.087,,"LINESTRING (-98.7351045 29.7925571, -98.735676 29.7930669)",
15298199,2,,West San Antonio Avenue,residential,False,False,63.62,,"LINESTRING (-98.7351045 29.7925571, -98.7345862 29.7929107)",
15298801,,,Rock Street,residential,False,False,150.422,,"LINESTRING (-98.7349685 29.7967289, -98.7335239 29.7972373)",
133635061,,,Live Oak Street,residential,False,False,107.512,,"LINESTRING (-98.7349685 29.7967289, -98.7354396 29.7976051)",
133635061,,,Live Oak Street,residential,False,True,79.782,,"LINESTRING (-98.7349685 29.7967289, -98.7346189 29.7960787)",
133635061,,,Live Oak Street,residential,False,True,107.512,,"LINESTRING (-98.7354396 29.7976051, -98.7349685 29.7967289)",
15298108,,,Schleicher Street,residential,False,False,152.05700000000002,,"LINESTRING (-98.7354396 29.7976051, -98.7346478 29.7979274, -98.7344251 29.798018, -98.7340129 29.7981858)",
133635061,,,Live Oak Street,residential,False,False,150.376,,"LINESTRING (-98.7354396 29.7976051, -98.7357592 29.7981995, -98.7360986 29.7988306)",
15296826,,,North Brackenridge Street,residential,False,True,79.087,,"LINESTRING (-98.735676 29.7930669, -98.7351045 29.7925571)",
246567917,,,Turner Avenue,residential,False,True,87.42,,"LINESTRING (-98.7277439 29.7926581, -98.7273491 29.7919505)",
15296904,,,James Street,residential,False,False,128.287,,"LINESTRING (-98.7277439 29.7926581, -98.7283711 29.7924191, -98.7289599 29.7921918)",
246567917,,,Turner Avenue,residential,False,False,130.40800000000002,,"LINESTRING (-98.7277439 29.7926581, -98.7279318 29.793052, -98.728012 29.79322, -98.7282076 29.7935762, -98.7282919 29.7937297)",
15296904,,,James Street,residential,False,False,37.939,,"LINESTRING (-98.7289599 29.7921918, -98.729312 29.79204)",
