osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref
"[537170115, 537170099, 5600212, 537170102, 537170108]",False,"['4', '3']",West 1st Street,tertiary,30 mph,False,240.881,"LINESTRING (-111.831467 33.4172706, -111.831613 33.4172713, -111.8317598 33.4172721, -111.8319824 33.4172732, -111.8321329 33.417274, -111.8322345 33.4172745, -111.8324137 33.4172754, -111.8327759 33.4172773, -111.8331095 33.417279, -111.8332778 33.4172799, -111.8333598 33.4172803, -111.8335046 33.417281, -111.8337661 33.4172823, -111.8338961 33.417283, -111.8340623 33.4172839)",
"[537113784, 537113785, 537113786]",False,5,North Center Street,tertiary,,True,119.098,"LINESTRING (-111.831467 33.4172706, -111.831469 33.4171476, -111.8314727 33.4169116, -111.831473 33.4168507, -111.8314791 33.416474, -111.831481 33.4162952, -111.831482 33.4161996)",
"[537113787, 537113788]",False,5,North Center Street,tertiary,,False,233.416,"LINESTRING (-111.831467 33.4172706, -111.831466 33.4174097, -111.8314652 33.4177075, -111.8314651 33.4177189, -111.8314645 33.4178465, -111.8314627 33.418207, -111.8314621 33.4183362, -111.8314629 33.4183471, -111.8314617 33.418422, -111.8314611 33.4185442, -111.8314607 33.4186243, -111.8314573 33.4193079, -111.831457 33.4193697)",
"[537170080, 537170084, 537170089, 537170092, 537170030, 537170096, 537170097, 537170098, 537170077]",False,"['4', '5', '3', '2']",East 1st Street,tertiary,30 mph,False,235.38099999999997,"LINESTRING (-111.831467 33.4172706, -111.831332 33.4172699, -111.8312123 33.4172674, -111.8310544 33.4172684, -111.8309659 33.417268, -111.8307902 33.417267, -111.8302606 33.4172683, -111.830078 33.4172688, -111.8299521 33.4172692, -111.8296916 33.4172667, -111.8294283 33.4172651, -111.8291896 33.4172663, -111.82902 33.4172671, -111.828931 33.4172675)",
691137999,False,4,East 1st Street,tertiary,30 mph,True,12.159,"LINESTRING (-111.8288 33.4172668, -111.828931 33.4172675)",
"[537170065, 537170074, 537170069]",False,"['4', '3']",East 1st Street,tertiary,30 mph,False,131.582,"LINESTRING (-111.8288 33.4172668, -111.828715 33.417266, -111.8285861 33.4172657, -111.828344 33.417265, -111.827945 33.417264, -111.8273823 33.4172625)",
691137995,True,2,North Centennial Way,residential,25 mph,False,222.873,"LINESTRING (-111.8288 33.4172668, -111.828799 33.417385, -111.8287912 33.4175448, -111.8287904 33.4175608, -111.828776 33.4178119, -111.8287657 33.4179345, -111.8287312 33.418109, -111.8287271 33.4182465, -111.8287249 33.4183194, -111.8287413 33.4185308, -111.8287728 33.4186149, -111.8288245 33.4187373, -111.828843 33.4188034, -111.8288547 33.4188563, -111.8288616 33.4189287, -111.8288582 33.4190197, -111.8288515 33.4190929, -111.8288302 33.419151, -111.8288292 33.4192503)",
5656348,False,,North Pasadena,residential,25 mph,False,239.381,"LINESTRING (-111.8273823 33.4172625, -111.8273851 33.4194153)",
"[537170056, 537170050, 537170061]",False,"['4', '3']",East 1st Street,tertiary,30 mph,False,104.463,"LINESTRING (-111.8273823 33.4172625, -111.8270451 33.4172566, -111.8269436 33.4172548, -111.8268788 33.4172537, -111.826437 33.417246, -111.826257 33.417244)",
"[537170065, 537170074, 537170069]",False,"['4', '3']",East 1st Street,tertiary,30 mph,True,131.582,"LINESTRING (-111.8273823 33.4172625, -111.827945 33.417264, -111.828344 33.417265, -111.8285861 33.4172657, -111.828715 33.417266, -111.8288 33.4172668)",
