osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,access
10128126,Windsor Court,residential,False,False,92.19999999999999,"LINESTRING (-111.8245493 40.6708256, -111.8244471 40.6708288, -111.823457 40.6708595)",,,,
148657943,2300 East,secondary,False,False,138.27499999999998,"LINESTRING (-111.8245493 40.6708256, -111.8245586 40.6706609, -111.8245772 40.6703321, -111.8245859 40.6701779, -111.8245938 40.6700379, -111.824619 40.6695832)",2,35 mph,,
148657943,2300 East,secondary,False,True,162.73799999999997,"LINESTRING (-111.8245493 40.6708256, -111.8245457 40.6711898, -111.8245407 40.6717025, -111.8245377 40.6720103, -111.8245357 40.6721918, -111.824535 40.6722891)",2,35 mph,,
10128126,Windsor Court,residential,False,True,92.19999999999999,"LINESTRING (-111.823457 40.6708595, -111.8244471 40.6708288, -111.8245493 40.6708256)",,,,
10151086,Holladay Boulevard,tertiary,False,False,17.339,"LINESTRING (-111.8273535 40.6713417, -111.8272243 40.6712204)",,,,
10129414,Iverson Woods Place,residential,False,False,148.10200000000003,"LINESTRING (-111.8273535 40.6713417, -111.8275383 40.6712621, -111.827719 40.6712196, -111.8281031 40.6711304, -111.8283556 40.671012, -111.8285205 40.6709642, -111.8285731 40.670915, -111.8285597 40.670615)",,,,
10151086,Holladay Boulevard,tertiary,False,True,171.166,"LINESTRING (-111.8273535 40.6713417, -111.8277904 40.6717377, -111.8278753 40.6718178, -111.8280212 40.671956, -111.8282488 40.6721683, -111.8284388 40.6723461, -111.8286392 40.6725327)",,,,
10129414,Iverson Woods Place,residential,False,True,148.102,"LINESTRING (-111.8285597 40.670615, -111.8285731 40.670915, -111.8285205 40.6709642, -111.8283556 40.671012, -111.8281031 40.6711304, -111.827719 40.6712196, -111.8275383 40.6712621, -111.8273535 40.6713417)",,,,
10132010,Phylden Drive,residential,False,False,217.411,"LINESTRING (-111.824619 40.6695832, -111.8244471 40.6696387, -111.82392 40.6698087, -111.8238807 40.6698213, -111.823563 40.6699237, -111.8234586 40.6699574, -111.8222466 40.6703481)",,,,
148657943,2300 East,secondary,False,True,138.27499999999998,"LINESTRING (-111.824619 40.6695832, -111.8245938 40.6700379, -111.8245859 40.6701779, -111.8245772 40.6703321, -111.8245586 40.6706609, -111.8245493 40.6708256)",2,35 mph,,
683789375,Laney Avenue,tertiary,False,True,62.964999999999996,"LINESTRING (-111.824619 40.6695832, -111.8247001 40.669581, -111.8248201 40.6695731, -111.8250206 40.6695041, -111.8251793 40.6694189, -111.825278 40.6693543)",,,,
"[1125672812, 693111215]","['Holladay Boulevard', '2300 East']",secondary,False,False,145.088,"LINESTRING (-111.824619 40.6695832, -111.8246218 40.6690504, -111.8246229 40.6688077, -111.8245512 40.6686478, -111.824381 40.6684405, -111.824301 40.6683414)",2,25 mph,,
10143944,Clearview Street,residential,False,False,56.893,"LINESTRING (-111.8222466 40.6703481, -111.8219179 40.6699013)",,,,
10132010,Phylden Drive,residential,False,True,217.411,"LINESTRING (-111.8222466 40.6703481, -111.8234586 40.6699574, -111.823563 40.6699237, -111.8238807 40.6698213, -111.82392 40.6698087, -111.8244471 40.6696387, -111.824619 40.6695832)",,,,
10143944,Clearview Street,residential,False,True,197.34,"LINESTRING (-111.8222466 40.6703481, -111.822292 40.6704022, -111.8227365 40.6709243, -111.823358 40.6719061)",,,,
10132768,Laney Avenue,residential,False,False,151.966,"LINESTRING (-111.8269185 40.6689299, -111.8263409 40.668938, -111.8261286 40.6689496, -111.8259732 40.6689969, -111.8258373 40.6690384, -111.825585 40.669181, -111.8253888 40.6692919, -111.825278 40.6693543)",,,,
"[10132768, 148259237, 10148517]","['Laney Avenue', 'Hugo Avenue', 'Locust Lane']",residential,False,"[False, True]",258.949,"LINESTRING (-111.8269185 40.6689299, -111.8273532 40.6689615, -111.8272779 40.6700198, -111.8272759 40.6701071, -111.8274175 40.6701288, -111.8283923 40.6700822)",,,,
10136431,2225 East,residential,False,False,167.799,"LINESTRING (-111.8269185 40.6689299, -111.8269228 40.6681654, -111.8269224 40.6681378, -111.8269217 40.6681175, -111.8269155 40.6676849, -111.8269123 40.6675053, -111.8269115 40.6674209)",,,,
10132768,Laney Avenue,residential,False,True,151.966,"LINESTRING (-111.825278 40.6693543, -111.8253888 40.6692919, -111.825585 40.669181, -111.8258373 40.6690384, -111.8259732 40.6689969, -111.8261286 40.6689496, -111.8263409 40.668938, -111.8269185 40.6689299)",,,,
148259236,Holladay Boulevard,tertiary,False,True,264.596,"LINESTRING (-111.825278 40.6693543, -111.8253544 40.669425, -111.8257246 40.6697694, -111.8258021 40.6698415, -111.8258106 40.6698497, -111.8258749 40.6699119, -111.8262177 40.6702438, -111.8265071 40.6705239, -111.8271683 40.6711704, -111.8272243 40.6712204)",2,,,
683789375,Laney Avenue,tertiary,False,False,62.965,"LINESTRING (-111.825278 40.6693543, -111.8251793 40.6694189, -111.8250206 40.6695041, -111.8248201 40.6695731, -111.8247001 40.669581, -111.824619 40.6695832)",,,,
10151086,Holladay Boulevard,tertiary,False,False,64.298,"LINESTRING (-111.829684 40.6742238, -111.8296471 40.67409, -111.8295766 40.6736517)",,,,
198549594,4500 South,secondary,False,True,78.893,"LINESTRING (-111.829684 40.6742238, -111.8295517 40.6742243, -111.8289452 40.6742251, -111.8287485 40.6742254)",2,40 mph,UT 266,
614970298,Albright Drive,residential,False,True,150.66500000000002,"LINESTRING (-111.829684 40.6742238, -111.8297547 40.6743759, -111.8299107 40.6746281, -111.8302224 40.6749269, -111.8306387 40.6753577)",,,,
"[444098245, 501530934, 148657943]",2300 East,secondary,False,False,103.458,"LINESTRING (-111.824517 40.6742085, -111.824516 40.6740957, -111.824517 40.6738334, -111.8245162 40.6737016, -111.8245154 40.6735681, -111.824515 40.6734981, -111.8245164 40.6732781)","['4', '3', '2']",35 mph,,
"[645790500, 444098246]","['4500 South', '4430 South']",secondary,False,"[False, True]",134.55700000000002,"LINESTRING (-111.824517 40.6742085, -111.82439 40.6742173, -111.8240927 40.6742253, -111.823817 40.6742545, -111.8236098 40.6742749, -111.8233855 40.6743114, -111.8231646 40.6743587, -111.822953 40.6744151)","['4', '2']",40 mph,UT 266,
"[198549594, 501530932, 444098247]",4500 South,secondary,False,False,196.103,"LINESTRING (-111.824517 40.6742085, -111.824669 40.6742002, -111.8248501 40.6741998, -111.8250359 40.6741986, -111.8251459 40.6742005, -111.8257283 40.6742106, -111.8259222 40.6742142, -111.826051 40.6742166, -111.826099 40.6742175, -111.8268416 40.6742226)","['4', '2']",40 mph,UT 266,
10133504,Kline Avenue,residential,False,False,86.666,"LINESTRING (-111.830659 40.670108, -111.829755 40.6697374)",,,,
10149391,Belmour Way,residential,False,True,146.54,"LINESTRING (-111.830659 40.670108, -111.8305171 40.6704302, -111.8296633 40.6709193, -111.8295775 40.6710727)",,,,
10133504,Kline Avenue,residential,False,True,86.666,"LINESTRING (-111.829755 40.6697374, -111.830659 40.670108)",,,,
10148517,Hugo Avenue,residential,False,False,353.92499999999995,"LINESTRING (-111.829755 40.6697374, -111.8298339 40.6694767, -111.8298604 40.6691529, -111.8298451 40.66894, -111.8292561 40.6667354, -111.8292481 40.6666974, -111.8292099 40.6666123)",,,,
10148517,Hugo Avenue,residential,False,True,125.441,"LINESTRING (-111.829755 40.6697374, -111.8296635 40.6698182, -111.8295445 40.6698938, -111.8292324 40.6700058, -111.8289082 40.6700437, -111.8283923 40.6700822)",,,,
10137246,Carriage Lane,residential,False,True,379.379,"LINESTRING (-111.8245164 40.6732781, -111.824655 40.67327, -111.8259098 40.6731975, -111.8261019 40.6731822, -111.8262324 40.6731065, -111.8264309 40.6727647, -111.8264684 40.672746, -111.8265549 40.6727042, -111.8267348 40.6726517, -111.8282209 40.6725558, -111.8284903 40.6725385, -111.8286392 40.6725327)",,,,
148657943,2300 East,secondary,False,False,77.678,"LINESTRING (-111.8245164 40.6732781, -111.8245248 40.6728034, -111.8245295 40.6725796)",2,35 mph,,
"[444098245, 501530934, 148657943]",2300 East,secondary,False,True,103.458,"LINESTRING (-111.8245164 40.6732781, -111.824515 40.6734981, -111.8245154 40.6735681, -111.8245162 40.6737016, -111.824517 40.6738334, -111.824516 40.6740957, -111.824517 40.6742085)","['4', '3', '2']",35 mph,,
10135422,Tara Lane,residential,False,True,168.905,"LINESTRING (-111.824535 40.6722891, -111.826534 40.672196)",,,,
148657943,2300 East,secondary,False,False,162.738,"LINESTRING (-111.824535 40.6722891, -111.8245357 40.6721918, -111.8245377 40.6720103, -111.8245407 40.6717025, -111.8245457 40.6711898, -111.8245493 40.6708256)",2,35 mph,,
148657943,2300 East,secondary,False,True,32.305,"LINESTRING (-111.824535 40.6722891, -111.8245339 40.6723433, -111.8245295 40.6725796)",2,35 mph,,
1130717096,Butternut Road,residential,False,True,161.401,"LINESTRING (-111.820948 40.674086, -111.8202284 40.672741)",,,,
10134748,Briarcreek Circle,residential,False,False,136.52100000000002,"LINESTRING (-111.820948 40.674086, -111.8199016 40.6742188, -111.8196238 40.6741432, -111.8194932 40.6739703)",,,,
10147746,Briarcreek Drive,residential,False,False,235.64199999999997,"LINESTRING (-111.820948 40.674086, -111.8214455 40.6739754, -111.8217172 40.6738752, -111.8217715 40.6737761, -111.8217789 40.6736712, -111.8216412 40.6733587, -111.8215279 40.6730917, -111.8211783 40.6724715)",,,,
1130717096,Butternut Road,residential,False,False,96.361,"LINESTRING (-111.820948 40.674086, -111.8211906 40.6748081, -111.8212595 40.6749177)",,,,
10134748,Briarcreek Circle,residential,False,True,136.52100000000002,"LINESTRING (-111.8194932 40.6739703, -111.8196238 40.6741432, -111.8199016 40.6742188, -111.820948 40.674086)",,,,
10135422,Tara Lane,residential,False,False,168.905,"LINESTRING (-111.826534 40.672196, -111.824535 40.6722891)",,,,
148259239,Murray Holladay Road,secondary,False,False,174.38,"LINESTRING (-111.8287836 40.6667559, -111.8282801 40.6669478, -111.828221 40.6669681, -111.8280329 40.6670333, -111.8277754 40.6671223, -111.8275941 40.667185, -111.8274754 40.667226, -111.8269115 40.6674209)",2,30 mph,,
148259239,Murray Holladay Road,secondary,False,True,39.342,"LINESTRING (-111.8287836 40.6667559, -111.8288409 40.6667366, -111.8292099 40.6666123)",2,30 mph,,
10137112,Kayland Circle,residential,False,False,39.835,"LINESTRING (-111.8303893 40.6728289, -111.8305517 40.6724925)",,,,
10136015,Kayland Way,residential,False,False,112.854,"LINESTRING (-111.8303893 40.6728289, -111.8302081 40.6727707, -111.8299764 40.6727505, -111.8296859 40.6727991, -111.829421 40.6729218, -111.8292051 40.6730801)",,,,
10136015,Kayland Way,residential,False,True,112.854,"LINESTRING (-111.8292051 40.6730801, -111.829421 40.6729218, -111.8296859 40.6727991, -111.8299764 40.6727505, -111.8302081 40.6727707, -111.8303893 40.6728289)",,,,
10151086,Holladay Boulevard,tertiary,False,False,77.36,"LINESTRING (-111.8292051 40.6730801, -111.8287115 40.6725961, -111.8286392 40.6725327)",,,,
10151086,Holladay Boulevard,tertiary,False,True,71.978,"LINESTRING (-111.8292051 40.6730801, -111.8292644 40.6731326, -111.8294311 40.6733109, -111.8294954 40.6734247, -111.8295479 40.6735531, -111.8295659 40.6735946, -111.8295766 40.6736517)",,,,
10136070,4470 South,residential,False,False,119.079,"LINESTRING (-111.8213761 40.6750241, -111.8212765 40.6750555, -111.8206838 40.6752422, -111.8201508 40.675405, -111.8200694 40.6754299)",,,,
10136363,Butternut Road,residential,False,True,15.496,"LINESTRING (-111.8213761 40.6750241, -111.8213566 40.6749953, -111.8212595 40.6749177)",,,,
10151086,Holladay Boulevard,tertiary,False,True,17.339,"LINESTRING (-111.8272243 40.6712204, -111.8273535 40.6713417)",,,,
10136231,Locust Lane,residential,False,False,106.476,"LINESTRING (-111.8272243 40.6712204, -111.8272995 40.6710088, -111.8273125 40.6708121, -111.8273156 40.6707487, -111.8273199 40.6702707)",,,,
148259236,Holladay Boulevard,tertiary,False,False,264.596,"LINESTRING (-111.8272243 40.6712204, -111.8271683 40.6711704, -111.8265071 40.6705239, -111.8262177 40.6702438, -111.8258749 40.6699119, -111.8258106 40.6698497, -111.8258021 40.6698415, -111.8257246 40.6697694, -111.8253544 40.669425, -111.825278 40.6693543)",2,,,
10136469,Russell Street,residential,False,False,266.201,"LINESTRING (-111.822953 40.6744151, -111.8227668 40.6734327, -111.8226406 40.6728964, -111.8225538 40.6726219, -111.8224823 40.6725105, -111.822426 40.6724219, -111.8221399 40.6721445)",,,,
