osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction
441468268,3,A4040,Witton Road,primary,30 mph,False,True,11.752,"LINESTRING (-1.8835174 52.5132525, -1.8836578 52.5131903)",,
18104508,2,B4137,Witton Lane,secondary,30 mph,False,True,6.441,"LINESTRING (-1.8815766 52.507284, -1.881632 52.5073311)",,
18104508,2,B4137,Witton Lane,secondary,30 mph,False,False,43.09,"LINESTRING (-1.8815766 52.507284, -1.8814462 52.5071586, -1.8813446 52.5070689, -1.8813005 52.5070352, -1.8812055 52.5069701)",,
"[8001708, 75839325, 75839326]",,,Trinity Road,residential,,False,True,411.52599999999995,"LINESTRING (-1.8815766 52.507284, -1.8816317 52.5072548, -1.881662 52.5072423, -1.8816848 52.5072351, -1.8817366 52.5072241, -1.8817725 52.5072212, -1.8818189 52.5072219, -1.8818526 52.5072284, -1.8818938 52.5072383, -1.8819501 52.5072574, -1.8820931 52.5073069, -1.8826444 52.5074882, -1.8834666 52.5077598, -1.8837902 52.5078647, -1.8844682 52.5080785, -1.8849354 52.5082333, -1.8859147 52.5085078, -1.8865006 52.5086117, -1.8867019 52.5086323, -1.8870789 52.5086709)",yes,
8001708,,,Trinity Road,residential,,False,True,47.978,"LINESTRING (-1.8870789 52.5086709, -1.8877864 52.5086437)",,
"[8001708, 75839325, 75839326]",,,Trinity Road,residential,,False,False,411.526,"LINESTRING (-1.8870789 52.5086709, -1.8867019 52.5086323, -1.8865006 52.5086117, -1.8859147 52.5085078, -1.8849354 52.5082333, -1.8844682 52.5080785, -1.8837902 52.5078647, -1.8834666 52.5077598, -1.8826444 52.5074882, -1.8820931 52.5073069, -1.8819501 52.5072574, -1.8818938 52.5072383, -1.8818526 52.5072284, -1.8818189 52.5072219, -1.8817725 52.5072212, -1.8817366 52.5072241, -1.8816848 52.5072351, -1.881662 52.5072423, -1.8816317 52.5072548, -1.8815766 52.507284)",yes,
23136247,,,Nelson Road,residential,,False,False,231.43299999999996,"LINESTRING (-1.8870789 52.5086709, -1.8870708 52.5089193, -1.8870896 52.5090263, -1.8871347 52.5091379, -1.887978 52.5104247, -1.8881323 52.5105767, -1.8881858 52.5106096)",,
8001708,,,Trinity Road,residential,,False,False,7.005,"LINESTRING (-1.8916567 52.5081732, -1.8915533 52.5081704)",,
8001710,2,B4140,Witton Road,secondary,30 mph,False,False,30.334000000000003,"LINESTRING (-1.8916567 52.5081732, -1.8915057 52.5083413, -1.8914372 52.508411)",,
8001708,,,Trinity Road,residential,,False,False,54.667,"LINESTRING (-1.8893704 52.5083161, -1.8886165 52.5084926)",,
8001708,,,Trinity Road,residential,,False,True,40.189,"LINESTRING (-1.8893704 52.5083161, -1.8899361 52.5082062)",,
8001709,,,Bevington Road,residential,,False,False,161.206,"LINESTRING (-1.8893704 52.5083161, -1.8893494 52.5082802, -1.8890915 52.5076301, -1.8888146 52.5069066)",,
8001709,,,Bevington Road,residential,,False,True,141.10999999999999,"LINESTRING (-1.8893704 52.5083161, -1.8893796 52.5083434, -1.8894513 52.5085275, -1.8897879 52.5094386, -1.8898295 52.509503, -1.8898656 52.5095467)",,
8001709,,,Bevington Road,residential,,False,False,141.10999999999999,"LINESTRING (-1.8898656 52.5095467, -1.8898295 52.509503, -1.8897879 52.5094386, -1.8894513 52.5085275, -1.8893796 52.5083434, -1.8893704 52.5083161)",,
8001710,2,B4140,Witton Road,secondary,30 mph,False,False,55.733,"LINESTRING (-1.8898656 52.5095467, -1.8894192 52.5098032, -1.8892668 52.5098908)",,
8001710,2,B4140,Witton Road,secondary,30 mph,False,True,166.077,"LINESTRING (-1.8898656 52.5095467, -1.8906411 52.5090936, -1.8906946 52.5090624, -1.8909212 52.508898, -1.8909945 52.508833, -1.8911053 52.5087348, -1.8914372 52.508411)",,
23136242,,,The Broadway,residential,,False,True,87.646,"LINESTRING (-1.8898656 52.5095467, -1.88991 52.5095756, -1.8904911 52.5099304, -1.8906486 52.5100015, -1.890771 52.510106)",,
633509604,2,A4040,Aston Lane,primary,30 mph,False,False,24.855,"LINESTRING (-1.8908599 52.5136129, -1.890541 52.513502)",,
441468265,2,,Nobel Way,unclassified,,True,False,45.121,"LINESTRING (-1.8839486 52.5135617, -1.8836664 52.5133494, -1.8836416 52.5133334, -1.8835174 52.5132525)",,
