osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref
"[254466546, 604823540]",False,South Street,residential,True,147.02599999999998,"LINESTRING (-103.2342411 44.0766424, -103.2336887 44.0765526, -103.2334282 44.0765102, -103.2333714 44.076501, -103.2331817 44.0764692, -103.2325838 44.0763692, -103.232547 44.0763625, -103.2324481 44.0763441)",,,
254596855,False,9th Street,residential,True,121.16999999999999,"LINESTRING (-103.2342411 44.0766424, -103.2340749 44.0771739, -103.2340094 44.0773809, -103.2339086 44.0777056)",,,
"[907330380, 907998446]",False,6th Street,residential,False,111.074,"LINESTRING (-103.226323 44.0832029, -103.226363 44.0830781, -103.2264596 44.0827771, -103.2264865 44.0826946, -103.2265897 44.082373, -103.2266111 44.0823041, -103.2266358 44.0822296)",2,25 mph,
907339531,True,Omaha Street,primary,False,151.565,"LINESTRING (-103.226323 44.0832029, -103.226192 44.0831739, -103.224734 44.0828495, -103.224698 44.0828426, -103.2245073 44.0828075)",3,35 mph,SD 44
9909466,False,6th Street,residential,True,130.59900000000002,"LINESTRING (-103.227006 44.0810856, -103.226966 44.0812085, -103.2268309 44.081627, -103.226675 44.0821066, -103.226664 44.0821402, -103.2266358 44.0822296)",2,25 mph,
"[907330378, 907339532]",False,6th Street,residential,False,120.428,"LINESTRING (-103.227006 44.0810856, -103.227039 44.0809771, -103.227169 44.0805614, -103.227301 44.0801361, -103.2273346 44.0800286)",2,25 mph,
907587736,True,Main Street,primary,False,150.966,"LINESTRING (-103.227006 44.0810856, -103.227131 44.081106, -103.2282301 44.0812842, -103.2283411 44.0813022, -103.228689 44.0813587, -103.2288495 44.0813848)",3,20 mph,I 90 Business
"[907330378, 907339532]",False,6th Street,residential,True,120.428,"LINESTRING (-103.2273346 44.0800286, -103.227301 44.0801361, -103.227169 44.0805614, -103.227039 44.0809771, -103.227006 44.0810856)",2,25 mph,
907330379,True,Saint Joseph Street,primary,False,151.211,"LINESTRING (-103.2273346 44.0800286, -103.227163 44.0800001, -103.226456 44.0798822, -103.2264107 44.0798745, -103.22566 44.0797492, -103.2254907 44.0797209)",3,20 mph,I 90 Business
907998448,False,6th Street,residential,False,123.007,"LINESTRING (-103.2273346 44.0800286, -103.227373 44.0799006, -103.2274986 44.0794866, -103.2275369 44.0793578, -103.22763 44.0790492, -103.2276616 44.0789476)",2,25 mph,
