osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry
147505565,True,2,I 25 Business,Main Street,primary,25 mph,8,False,66.388,"LINESTRING (-107.2513565 33.1293656, -107.2515474 33.129432, -107.2516963 33.1294843, -107.2520144 33.1295956)"
1155922222,True,2,I 25 Business,Broadway Street,primary,25 mph,8,False,74.10300000000001,"LINESTRING (-107.2506432 33.1290424, -107.2506014 33.1291803, -107.2505534 33.1294003, -107.2505314 33.1295642, -107.2505141 33.129699)"
140465556,True,,,,residential,,,False,62.967,"LINESTRING (-107.2504723 33.1285073, -107.2505161 33.1285552, -107.2505498 33.128593, -107.2505711 33.1286339, -107.2505895 33.1286876, -107.2506075 33.128891, -107.2506432 33.1290424)"
550760448,False,2,,South Riverside Drive,residential,25 mph,9,False,99.619,"LINESTRING (-107.2504723 33.1285073, -107.2503937 33.1285228, -107.2503267 33.1285222, -107.250007 33.128519, -107.2494047 33.1285147)"
14627725,False,2,,Sims Street,residential,25 mph,9,False,117.593,"LINESTRING (-107.2544171 33.1290453, -107.2556799 33.1290517)"
14630242,False,2,,South Foch Street,residential,25 mph,9,False,40.117000000000004,"LINESTRING (-107.2544171 33.1290453, -107.2544488 33.1292392, -107.254462 33.1294039)"
14630242,False,2,,South Foch Street,residential,25 mph,9,True,57.351,"LINESTRING (-107.2544171 33.1290453, -107.2543845 33.1287905, -107.254348 33.1285328)"
14624465,False,2,,South Cedar Street,residential,25 mph,9,False,59.19,"LINESTRING (-107.2493236 33.129696, -107.2493251 33.1298663, -107.2493235 33.1302283)"
14624465,False,2,,South Cedar Street,residential,25 mph,9,True,132.555,"LINESTRING (-107.2493236 33.129696, -107.249348 33.1288633, -107.2493507 33.1286455, -107.2493587 33.1285826, -107.2494047 33.1285147)"
14627279,False,2,,East Riverside Drive,residential,25 mph,8,False,110.88799999999999,"LINESTRING (-107.2493236 33.129696, -107.250417 33.1296925, -107.2505141 33.129699)"
14627279,False,2,,East Riverside Drive,residential,25 mph,8,True,109.991,"LINESTRING (-107.2493236 33.129696, -107.2488378 33.129673, -107.2484606 33.1296519, -107.2481456 33.1296255)"
14624465,False,2,,South Cedar Street,residential,25 mph,9,False,132.555,"LINESTRING (-107.2494047 33.1285147, -107.2493587 33.1285826, -107.2493507 33.1286455, -107.249348 33.1288633, -107.2493236 33.129696)"
14628962,False,2,,Austin Street,residential,25 mph,11,False,261.58500000000004,"LINESTRING (-107.2494047 33.1285147, -107.2497422 33.1281536, -107.2499702 33.1278706, -107.2500248 33.1278147, -107.2501204 33.1277089, -107.2501848 33.1276479, -107.2502451 33.1276267, -107.2503957 33.127624, -107.2516916 33.1276333)"
550760448,False,2,,South Riverside Drive,residential,25 mph,9,True,99.61900000000001,"LINESTRING (-107.2494047 33.1285147, -107.250007 33.128519, -107.2503267 33.1285222, -107.2503937 33.1285228, -107.2504723 33.1285073)"
"[14627928, 14623764]",False,2,,"['Mims Street', 'West Riverside Drive']",residential,25 mph,"['9', '9 m.']",False,252.74900000000002,"LINESTRING (-107.2527576 33.1258978, -107.2521347 33.1262188, -107.2519376 33.1263161, -107.2517967 33.1263895, -107.2516686 33.1264682, -107.2516129 33.1265843, -107.2516082 33.1272012, -107.2516852 33.1272814, -107.2516916 33.1276333)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,False,95.82900000000001,"LINESTRING (-107.2527576 33.1258978, -107.2527586 33.1260688, -107.2527609 33.1263253, -107.2527596 33.1267596)"
14628794,False,2,,Van Patten Avenue,residential,25 mph,9,False,136.332,"LINESTRING (-107.2527576 33.1258978, -107.2530731 33.1258708, -107.2542199 33.1258805)"
141165996,False,2,,West Riverside Drive,residential,25 mph,9,True,215.764,"LINESTRING (-107.2527576 33.1258978, -107.252748 33.12578, -107.25275 33.125613, -107.252785 33.125548, -107.2530093 33.1253876, -107.253258 33.125197, -107.253577 33.124971, -107.253995 33.124676, -107.2542098 33.1245068)"
14627956,False,2,,Wyona Avenue,residential,25 mph,9,False,81.772,"LINESTRING (-107.25481 33.1240754, -107.2550527 33.1240639, -107.2556865 33.1240965)"
"[141165996, 1155922223]",False,2,,West Riverside Drive,residential,25 mph,9,False,73.656,"LINESTRING (-107.25481 33.1240754, -107.2545106 33.1242891, -107.2543694 33.1243913, -107.2542098 33.1245068)"
14630246,False,2,,South Foch Street,residential,25 mph,9,False,54.847,"LINESTRING (-107.2542098 33.1245068, -107.2542179 33.125)"
141165996,False,2,,West Riverside Drive,residential,25 mph,9,False,215.764,"LINESTRING (-107.2542098 33.1245068, -107.253995 33.124676, -107.253577 33.124971, -107.253258 33.125197, -107.2530093 33.1253876, -107.252785 33.125548, -107.25275 33.125613, -107.252748 33.12578, -107.2527576 33.1258978)"
"[141165996, 1155922223]",False,2,,West Riverside Drive,residential,25 mph,9,True,73.656,"LINESTRING (-107.2542098 33.1245068, -107.2543694 33.1243913, -107.2545106 33.1242891, -107.25481 33.1240754)"
14631709,False,2,,Marr Avenue,residential,25 mph,9,True,137.525,"LINESTRING (-107.2571574 33.1267434, -107.2556806 33.1267516)"
14632338,False,2,,Clancy Street,residential,25 mph,8,False,97.463,"LINESTRING (-107.2571574 33.1267434, -107.2571566 33.127175, -107.257155 33.1276199)"
14632338,False,2,,Clancy Street,residential,25 mph,8,True,97.787,"LINESTRING (-107.2571574 33.1267434, -107.2571531 33.1263037, -107.2571507 33.125864)"
14631709,False,2,,Marr Avenue,residential,25 mph,9,False,135.409,"LINESTRING (-107.2527596 33.1267596, -107.2542137 33.1267635)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,False,97.475,"LINESTRING (-107.2527596 33.1267596, -107.2527561 33.1271964, -107.2527538 33.1276362)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,True,95.829,"LINESTRING (-107.2527596 33.1267596, -107.2527609 33.1263253, -107.2527586 33.1260688, -107.2527576 33.1258978)"
14631709,False,2,,Marr Avenue,residential,25 mph,9,False,136.607,"LINESTRING (-107.2542137 33.1267635, -107.2556806 33.1267516)"
14631709,False,2,,Marr Avenue,residential,25 mph,9,True,135.409,"LINESTRING (-107.2542137 33.1267635, -107.2527596 33.1267596)"
14630246,False,2,,South Foch Street,residential,25 mph,9,False,97.79599999999999,"LINESTRING (-107.2542137 33.1267635, -107.2542127 33.1272054, -107.2542117 33.127643)"
14630246,False,2,,South Foch Street,residential,25 mph,9,True,98.188,"LINESTRING (-107.2542137 33.1267635, -107.2542148 33.1263227, -107.2542199 33.1258805)"
14623931,False,2,,South Pershing Street,residential,25 mph,8,False,77.393,"LINESTRING (-107.2525938 33.1285293, -107.252439 33.1288416, -107.2522714 33.1291708)"
1155922222,True,2,I 25 Business,Broadway Street,primary,25 mph,8,False,83.083,"LINESTRING (-107.2525938 33.1285293, -107.252492 33.1285287, -107.2517016 33.128526)"
14623931,False,2,,South Pershing Street,residential,25 mph,8,False,52.847,"LINESTRING (-107.2522714 33.1291708, -107.2522612 33.1291917, -107.2520563 33.1296106)"
14623931,False,2,,South Pershing Street,residential,25 mph,8,True,77.393,"LINESTRING (-107.2522714 33.1291708, -107.252439 33.1288416, -107.2525938 33.1285293)"
14627534,False,2,,McAdoo Street,residential,25 mph,9,False,87.503,"LINESTRING (-107.2522714 33.1291708, -107.2526854 33.1292844, -107.2530373 33.1293988, -107.2531572 33.1294327)"
14623931,False,2,,South Pershing Street,residential,25 mph,8,True,52.847,"LINESTRING (-107.2520563 33.1296106, -107.2522612 33.1291917, -107.2522714 33.1291708)"
147505565,True,2,I 25 Business,Main Street,primary,25 mph,8,False,96.553,"LINESTRING (-107.2520563 33.1296106, -107.2521275 33.1296363, -107.2526317 33.129815, -107.2528505 33.1298915, -107.2530119 33.1299476)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,False,99.14500000000001,"LINESTRING (-107.2527538 33.1276362, -107.2527472 33.1280899, -107.2527473 33.1285278)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,True,97.475,"LINESTRING (-107.2527538 33.1276362, -107.2527561 33.1271964, -107.2527596 33.1267596)"
14628962,False,2,,Austin Street,residential,25 mph,11,False,135.76999999999998,"LINESTRING (-107.2527538 33.1276362, -107.2530832 33.1276333, -107.2534828 33.1276377, -107.253909 33.1276424, -107.2542117 33.127643)"
14628962,False,2,,Austin Street,residential,25 mph,11,True,98.914,"LINESTRING (-107.2527538 33.1276362, -107.2522211 33.1276347, -107.2516916 33.1276333)"
14623936,False,2,,South Pershing Street,residential,25 mph,9,True,99.14500000000001,"LINESTRING (-107.2527473 33.1285278, -107.2527472 33.1280899, -107.2527538 33.1276362)"
1155922222,True,2,I 25 Business,Broadway Street,primary,25 mph,8,False,14.295,"LINESTRING (-107.2527473 33.1285278, -107.2526625 33.1285287, -107.2525938 33.1285293)"
14624185,True,2,I 25 Business,North Date Street,primary,25 mph,8,False,59.415,"LINESTRING (-107.2505141 33.129699, -107.2504312 33.1302288)"
14627279,False,2,,East Riverside Drive,residential,25 mph,8,False,12.613,"LINESTRING (-107.2505141 33.129699, -107.2506489 33.1297101)"
14627279,False,2,,East Riverside Drive,residential,25 mph,8,True,110.88799999999999,"LINESTRING (-107.2505141 33.129699, -107.250417 33.1296925, -107.2493236 33.129696)"
14624185,True,2,I 25 Business,North Date Street,primary,25 mph,8,False,105.965,"LINESTRING (-107.2504312 33.1302288, -107.2504014 33.1305044, -107.2503918 33.1307643, -107.2503956 33.1311151, -107.2503962 33.1311805)"
14625756,False,2,,East Joffre Street,residential,25 mph,8,True,103.146,"LINESTRING (-107.2504312 33.1302288, -107.2503522 33.1302288, -107.2503187 33.1302288, -107.2493235 33.1302283)"
14627514,False,2,,East 1st Avenue,residential,25 mph,9,False,11.789,"LINESTRING (-107.2503962 33.1311805, -107.2505228 33.1311813)"
14627514,False,2,,East 1st Avenue,residential,25 mph,9,True,99.72,"LINESTRING (-107.2503962 33.1311805, -107.2503294 33.1311805, -107.2502917 33.1311806, -107.2493253 33.1311779)"
1136710280,True,2,I 25 Business,North Date Street,primary,30 mph,8,False,108.706,"LINESTRING (-107.2503962 33.1311805, -107.2503941 33.1316753, -107.2503964 33.1320955, -107.2503963 33.1321581)"
147507756,False,2,,West 2nd Avenue,residential,25 mph,9,False,11.919,"LINESTRING (-107.2503963 33.1321581, -107.2505243 33.1321586)"
