osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name
1267445485,trunk,30 mph,roundabout,True,False,7.4559999999999995,"LINESTRING (-0.3267338 53.7647771, -0.3267842 53.7647617, -0.3268395 53.7647543)",,
8056994,trunk,30 mph,,False,False,42.221,"LINESTRING (-0.3279496 53.7638857, -0.3280329 53.7635092)",A1033,Stoneferry Road
"[8056996, 452632213]",trunk,30 mph,,True,False,126.384,"LINESTRING (-0.3279496 53.7638857, -0.327909 53.7640746, -0.3278617 53.7641772, -0.3276657 53.7644602, -0.3275384 53.7645747, -0.327455 53.7646371, -0.3273477 53.764698, -0.327234 53.7647735, -0.3270871 53.7648682)",A1033,Stoneferry Road
25592939,residential,30 mph,,False,False,47.673,"LINESTRING (-0.3283992 53.7618888, -0.3276741 53.7618799)",,Woodhall Street
8056994,trunk,30 mph,,False,False,298.46500000000003,"LINESTRING (-0.3283992 53.7618888, -0.3284171 53.7618334, -0.3284286 53.7617348, -0.3284358 53.7615524, -0.3284233 53.7614154, -0.3283238 53.7609872, -0.3282786 53.7607914, -0.3282649 53.7606779, -0.3282656 53.7605608, -0.3282714 53.7604399, -0.3282845 53.7601005, -0.328313 53.7596556, -0.3283209 53.7594915, -0.3283278 53.7593486, -0.3283343 53.7592129)",A1033,Stoneferry Road
8056994,trunk,30 mph,,False,True,93.36699999999999,"LINESTRING (-0.3283992 53.7618888, -0.3283153 53.7622263, -0.3282152 53.7626234, -0.3281934 53.7627196)",A1033,Stoneferry Road
8056994,trunk,30 mph,,False,True,74.52,"LINESTRING (-0.3281504 53.7585558, -0.3282766 53.7587955, -0.3283307 53.7590944, -0.3283343 53.7592129)",A1033,Stoneferry Road
8056999,trunk,30 mph,,True,False,81.901,"LINESTRING (-0.3281504 53.7585558, -0.3279386 53.758358, -0.3276768 53.758184, -0.3275394 53.758124, -0.3274123 53.7580928, -0.3272663 53.7580802)",A1033,Stoneferry Road
8056998,trunk,30 mph,roundabout,True,False,8.158000000000001,"LINESTRING (-0.3272663 53.7580802, -0.327206 53.7580889, -0.3271441 53.7580913)",,
8056998,trunk,30 mph,roundabout,True,False,26.807999999999996,"LINESTRING (-0.3271441 53.7580913, -0.3270436 53.7580812, -0.3269522 53.7580545, -0.3268775 53.7580134, -0.3268258 53.7579615)",,
43644423,unclassified,30 mph,,True,False,43.845,"LINESTRING (-0.3271441 53.7580913, -0.3268555 53.7582061, -0.326602 53.7583207)",,
1267445482,trunk,30 mph,roundabout,True,False,6.615,"LINESTRING (-0.3267122 53.764989, -0.3266783 53.764967, -0.3266533 53.7649412)",,
1267445484,trunk,30 mph,roundabout,True,False,20.659,"LINESTRING (-0.3270032 53.7649935, -0.3269341 53.7650155, -0.3268564 53.7650224, -0.3267793 53.7650132, -0.3267122 53.764989)",,
8056638,trunk,30 mph,roundabout,True,False,15.649999999999999,"LINESTRING (-0.3270871 53.7648682, -0.3270881 53.7649034, -0.3270736 53.7649375, -0.3270447 53.7649682, -0.3270032 53.7649935)",,
