osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed
16574719,Welch Street,residential,False,True,53.352,"LINESTRING (-77.6858742 35.447794, -77.6864046 35.4475854)",,,
16572536,Hart Street,residential,False,False,105.673,"LINESTRING (-77.6858742 35.447794, -77.6861364 35.4482949, -77.6863323 35.448668)",,,
"[16572536, 16573418]","['Hart Street', 'Morris Street']",residential,False,"[False, True]",177.174,"LINESTRING (-77.6858742 35.447794, -77.685519 35.447175, -77.685398 35.4469913, -77.6846326 35.4473129)",,,
"[16573689, 16574719]","['Welch Street', 'Edwards Circle']",residential,False,False,195.38299999999998,"LINESTRING (-77.6858742 35.447794, -77.6851449 35.4480985, -77.6850063 35.4481058, -77.6848405 35.4480003, -77.6845422 35.4476296, -77.684497 35.4474847, -77.684515 35.4474111, -77.6846326 35.4473129)",,,
16573781,West Harper Street,secondary,False,False,126.609,"LINESTRING (-77.6863323 35.448668, -77.6850876 35.449186)",NC 903,,
16572536,Hart Street,residential,False,True,105.673,"LINESTRING (-77.6863323 35.448668, -77.6861364 35.4482949, -77.6858742 35.447794)",,,
"[111783961, 733613669]",Kingold Boulevard,primary,False,False,451.34599999999995,"LINESTRING (-77.6761465 35.4471464, -77.6767183 35.447457, -77.6772616 35.4477804, -77.6784865 35.4486726, -77.6794 35.449338, -77.679905 35.449685, -77.6799762 35.4497341)",US 258 Truck;NC 58,2,"['35 mph', '45 mph']"
16572871,,residential,False,False,72.686,"LINESTRING (-77.6787587 35.4518503, -77.67915 35.452421)",,,
16574397,7th Street,residential,False,True,142.897,"LINESTRING (-77.6787587 35.4518503, -77.6780013 35.450723)",,,
140425859,West Harper Street,residential,False,False,112.947,"LINESTRING (-77.6787587 35.4518503, -77.6776659 35.4523395)",,,
140425859,West Harper Street,residential,False,True,288.797,"LINESTRING (-77.6787587 35.4518503, -77.681583 35.4506452)",,,
16572871,,residential,False,True,72.686,"LINESTRING (-77.67915 35.452421, -77.6787587 35.4518503)",,,
129834009,Kingold Boulevard,primary,False,False,8.023,"LINESTRING (-77.6804504 35.4500512, -77.6805273 35.450087)",US 258 Truck;NC 58,3,35 mph
733613669,Kingold Boulevard,primary,False,True,55.573,"LINESTRING (-77.6804504 35.4500512, -77.6799762 35.4497341)",US 258 Truck;NC 58,2,35 mph
16572876,,primary_link,False,False,80.45400000000001,"LINESTRING (-77.6804504 35.4500512, -77.6800399 35.4500022, -77.6795692 35.4500426)",,,
16573941,West Greene Street,residential,False,True,50.358,"LINESTRING (-77.6795692 35.4500426, -77.6799762 35.4497341)",,,
16572876,,primary_link,False,True,80.45400000000001,"LINESTRING (-77.6795692 35.4500426, -77.6800399 35.4500022, -77.6804504 35.4500512)",,,
16573941,West Greene Street,residential,False,False,161.083,"LINESTRING (-77.6795692 35.4500426, -77.679148 35.4502588, -77.6780013 35.450723)",,,
16573883,Martin Luther King Jr Parkway,primary,False,True,108.99,"LINESTRING (-77.681467 35.454932, -77.6824429 35.4543586)",US 13,2,
16573343,Professional Drive,residential,False,False,339.911,"LINESTRING (-77.681467 35.454932, -77.6808574 35.4542327, -77.6807696 35.4541258, -77.6807494 35.4540785, -77.6807393 35.4540353, -77.6807494 35.453986, -77.6807721 35.4539428, -77.6807974 35.4539038, -77.6808504 35.4538668, -77.6811153 35.4537229, -77.681186 35.4536776, -77.6813778 35.4535564, -77.6814409 35.4535379, -77.681509 35.4535358, -77.6815771 35.4535461, -77.6816453 35.4535728, -77.6816907 35.4536077, -77.6817437 35.4536612, -77.6824429 35.4543586)",,,
"[16572536, 16573418]","['Hart Street', 'Morris Street']",residential,False,"[False, True]",177.174,"LINESTRING (-77.6846326 35.4473129, -77.685398 35.4469913, -77.685519 35.447175, -77.6858742 35.447794)",,,
"[16573689, 16574719]","['Welch Street', 'Edwards Circle']",residential,False,True,195.38299999999998,"LINESTRING (-77.6846326 35.4473129, -77.684515 35.4474111, -77.684497 35.4474847, -77.6845422 35.4476296, -77.6848405 35.4480003, -77.6850063 35.4481058, -77.6851449 35.4480985, -77.6858742 35.447794)",,,
129834009,Kingold Boulevard,primary,False,False,114.005,"LINESTRING (-77.6805273 35.450087, -77.681583 35.4506452)",US 258 Truck;NC 58,3,35 mph
