osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge
40421748,False,Cascade Drive,residential,False,247.86499999999998,"LINESTRING (152.957602 -26.5658767, 152.9588167 -26.5647988, 152.9594104 -26.5646503, 152.959575 -26.5646535)",,,
40421748,False,Cascade Drive,residential,True,230.059,"LINESTRING (152.957602 -26.5658767, 152.9573789 -26.5660679, 152.9572232 -26.5662178, 152.9571172 -26.5663542, 152.9570744 -26.5666095, 152.9569919 -26.5673261, 152.9570047 -26.5677693)",,,
429064844,False,Elm Court,residential,False,125.76,"LINESTRING (152.957602 -26.5658767, 152.9579179 -26.5661922, 152.9579723 -26.5663498, 152.957914 -26.5668898)",,,
429064844,False,Elm Court,residential,True,125.75999999999999,"LINESTRING (152.957914 -26.5668898, 152.9579723 -26.5663498, 152.9579179 -26.5661922, 152.957602 -26.5658767)",,,
40421884,False,Koongalba Street,residential,False,73.726,"LINESTRING (152.9594226 -26.5640161, 152.9595304 -26.5641988, 152.959575 -26.5646535)",,,
"[40421884, 40421895]",False,"['Grove Court', 'Koongalba Street']",residential,"[False, True]",245.92499999999998,"LINESTRING (152.9587443 -26.5663435, 152.958741 -26.5661591, 152.9588088 -26.565986, 152.9589979 -26.5658441, 152.9591769 -26.5658152, 152.9595131 -26.5658118, 152.9595216 -26.5656609, 152.959575 -26.5646535)",,,
927382736,False,Old Gympie Road,tertiary,False,8.756,"LINESTRING (152.955454 -26.5626636, 152.9553662 -26.5626578)",3,60,
774879384,True,Nambour Connection Road,secondary,False,19.051000000000002,"LINESTRING (152.955454 -26.5626636, 152.955433 -26.562748, 152.9554073 -26.5628297)",,60,
780661030,False,Fleming Street,secondary,True,51.163,"LINESTRING (152.955454 -26.5626636, 152.955565 -26.5626846, 152.95596 -26.5627462)",,60,
174126584,False,Wharf Street,secondary,False,21.293,"LINESTRING (152.9558565 -26.5678144, 152.9560705 -26.5678085)",,60,
"[174126522, 174126546, 780661034]",False,"['James Low Bridge', 'Nambour North Connection Road']",secondary,True,423.906,"LINESTRING (152.9558565 -26.5678144, 152.9556888 -26.5665002, 152.9555792 -26.5657449, 152.9553627 -26.564317, 152.9553111 -26.5640338)",3,60,yes
780661030,False,Fleming Street,secondary,False,123.597,"LINESTRING (152.9583393 -26.5625101, 152.9571387 -26.562797)",,60,
780661030,False,Fleming Street,secondary,False,15.12,"LINESTRING (152.9571387 -26.562797, 152.9569901 -26.5628257)",,60,
780661030,False,Fleming Street,secondary,True,123.597,"LINESTRING (152.9571387 -26.562797, 152.9583393 -26.5625101)",,60,
184193792,False,Cox Street,residential,False,166.644,"LINESTRING (152.9571387 -26.562797, 152.9573229 -26.563508, 152.9574053 -26.5635656, 152.9574786 -26.5635735, 152.958056 -26.5632503)",,,
780661030,False,Fleming Street,secondary,True,15.12,"LINESTRING (152.9569901 -26.5628257, 152.9571387 -26.562797)",,60,
780661030,False,Fleming Street,secondary,False,103.777,"LINESTRING (152.9569901 -26.5628257, 152.9568247 -26.5628591, 152.95596 -26.5627462)",,60,
184193792,False,Cox Street,residential,True,166.644,"LINESTRING (152.958056 -26.5632503, 152.9574786 -26.5635735, 152.9574053 -26.5635656, 152.9573229 -26.563508, 152.9571387 -26.562797)",,,
"[174126584, 184193758, 184193815]",False,Wharf Street,secondary,True,885.8420000000002,"LINESTRING (152.9642369 -26.563713, 152.9639154 -26.5637883, 152.9636789 -26.5638951, 152.9621561 -26.5650651, 152.9613937 -26.5655245, 152.9613849 -26.5655307, 152.960906 -26.5658646, 152.9605816 -26.5662007, 152.9603756 -26.5664328, 152.9598091 -26.5669873, 152.9596156 -26.5671488, 152.9591934 -26.5675013, 152.9589561 -26.5676416, 152.9587022 -26.5677268, 152.9583981 -26.5677535, 152.9570047 -26.5677693)",,60,yes
40421748,False,Cascade Drive,residential,True,247.865,"LINESTRING (152.959575 -26.5646535, 152.9594104 -26.5646503, 152.9588167 -26.5647988, 152.957602 -26.5658767)",,,
"[40421884, 40421895]",False,"['Grove Court', 'Koongalba Street']",residential,"[False, True]",245.925,"LINESTRING (152.959575 -26.5646535, 152.9595216 -26.5656609, 152.9595131 -26.5658118, 152.9591769 -26.5658152, 152.9589979 -26.5658441, 152.9588088 -26.565986, 152.958741 -26.5661591, 152.9587443 -26.5663435)",,,
40421884,False,Koongalba Street,residential,True,73.726,"LINESTRING (152.959575 -26.5646535, 152.9595304 -26.5641988, 152.9594226 -26.5640161)",,,
184193809,False,Old Cobb & Co Lane,unclassified,True,228.621,"LINESTRING (152.9564945 -26.565906, 152.956587 -26.5660836, 152.9566034 -26.5661943, 152.9565698 -26.5664449, 152.9561946 -26.5669053, 152.9560638 -26.5672191, 152.9560401 -26.567433, 152.9560705 -26.5678085)",1,,
174126584,False,Wharf Street,secondary,True,70.623,"LINESTRING (152.9570047 -26.5677693, 152.9562954 -26.5677997)",,60,
40421748,False,Cascade Drive,residential,False,230.05899999999997,"LINESTRING (152.9570047 -26.5677693, 152.9569919 -26.5673261, 152.9570744 -26.5666095, 152.9571172 -26.5663542, 152.9572232 -26.5662178, 152.9573789 -26.5660679, 152.957602 -26.5658767)",,,
"[174126584, 184193758, 184193815]",False,Wharf Street,secondary,False,885.8420000000001,"LINESTRING (152.9570047 -26.5677693, 152.9583981 -26.5677535, 152.9587022 -26.5677268, 152.9589561 -26.5676416, 152.9591934 -26.5675013, 152.9596156 -26.5671488, 152.9598091 -26.5669873, 152.9603756 -26.5664328, 152.9605816 -26.5662007, 152.960906 -26.5658646, 152.9613849 -26.5655307, 152.9613937 -26.5655245, 152.9621561 -26.5650651, 152.9636789 -26.5638951, 152.9639154 -26.5637883, 152.9642369 -26.563713)",,60,yes
174126584,False,Wharf Street,secondary,False,70.623,"LINESTRING (152.9562954 -26.5677997, 152.9570047 -26.5677693)",,60,
174126584,False,Wharf Street,secondary,True,22.388,"LINESTRING (152.9562954 -26.5677997, 152.9560705 -26.5678085)",,60,
174126584,False,Wharf Street,secondary,False,22.388,"LINESTRING (152.9560705 -26.5678085, 152.9562954 -26.5677997)",,60,
174126584,False,Wharf Street,secondary,True,21.293,"LINESTRING (152.9560705 -26.5678085, 152.9558565 -26.5678144)",,60,
184193809,False,Old Cobb & Co Lane,unclassified,False,228.62099999999998,"LINESTRING (152.9560705 -26.5678085, 152.9560401 -26.567433, 152.9560638 -26.5672191, 152.9561946 -26.5669053, 152.9565698 -26.5664449, 152.9566034 -26.5661943, 152.956587 -26.5660836, 152.9564945 -26.565906)",1,,
780661030,False,Fleming Street,secondary,False,51.163,"LINESTRING (152.95596 -26.5627462, 152.955565 -26.5626846, 152.955454 -26.5626636)",,60,
780661030,False,Fleming Street,secondary,True,103.777,"LINESTRING (152.95596 -26.5627462, 152.9568247 -26.5628591, 152.9569901 -26.5628257)",,60,
780661031,True,,secondary_link,False,56.09,"LINESTRING (152.95596 -26.5627462, 152.9555209 -26.5627894, 152.9554073 -26.5628297)",,60,
886036969,True,Nambour North Connection Road,secondary,False,134.764,"LINESTRING (152.9554073 -26.5628297, 152.955328 -26.5632116, 152.9553022 -26.5635252, 152.9552952 -26.5637808, 152.9553111 -26.5640338)",,60,
927382736,False,Old Gympie Road,tertiary,True,8.756,"LINESTRING (152.9553662 -26.5626578, 152.955454 -26.5626636)",3,60,
"[174126522, 174126546, 780661034]",False,"['James Low Bridge', 'Nambour North Connection Road']",secondary,False,423.90600000000006,"LINESTRING (152.9553111 -26.5640338, 152.9553627 -26.564317, 152.9555792 -26.5657449, 152.9556888 -26.5665002, 152.9558565 -26.5678144)",3,60,yes
886036970,True,Nambour North Connection Road,secondary,False,154.41200000000003,"LINESTRING (152.9553111 -26.5640338, 152.9552652 -26.5637842, 152.9552413 -26.5635005, 152.9552616 -26.5632055, 152.955348 -26.5627442, 152.9553662 -26.5626578)",2,60,
