osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes
42147970,Kossuth Lajos utca,residential,50,False,True,548.009,,"LINESTRING (19.25998 47.4054676, 19.2631454 47.409906)",
111583183,Telepi út,secondary,50,False,False,76.83699999999999,4602,"LINESTRING (19.25998 47.4054676, 19.2603394 47.4053623, 19.2607498 47.4053006, 19.2609537 47.4052697)",
111583183,Telepi út,secondary,50,False,True,101.001,4602,"LINESTRING (19.25998 47.4054676, 19.2598014 47.405598, 19.2593604 47.4059105, 19.2590616 47.4061299)",
154109963,Telepi út,secondary,50,True,False,46.58,4602,"LINESTRING (19.2692833 47.4088032, 19.2694816 47.4088161, 19.269611 47.4088213, 19.2698975 47.4087903)",
1121187245,Telepi út,secondary,50,False,True,98.829,4602,"LINESTRING (19.2692833 47.4088032, 19.2689721 47.4086598, 19.2683458 47.4082837, 19.2682714 47.408239)",
1034446657,Fő út,primary,50,False,True,91.983,4,"LINESTRING (19.2714764 47.4113704, 19.2703723 47.4117254)",
154109949,Anna utca,secondary,50,True,False,288.736,4602,"LINESTRING (19.2714764 47.4113704, 19.2714673 47.4113448, 19.2699928 47.4092308, 19.2698918 47.4091362, 19.2697728 47.4090528)",
135427111,Fő út,primary,50,False,False,90.025,4,"LINESTRING (19.264901 47.4135073, 19.2659759 47.4131518)",
135427111,Fő út,primary,50,False,True,90.781,4,"LINESTRING (19.264901 47.4135073, 19.2638173 47.4138661)",
41872601,Bartók Béla utca,residential,30,False,False,209.428,,"LINESTRING (19.264901 47.4135073, 19.2648953 47.4134476, 19.2637325 47.4118025)",
41872066,Ady Endre utca,residential,50,False,True,15.482,,"LINESTRING (19.2706535 47.4086491, 19.2706415 47.4085101)",
41872064,Telepi út,secondary,50,True,False,114.72200000000001,4602,"LINESTRING (19.2706535 47.4086491, 19.2707464 47.4087073, 19.2708375 47.408814, 19.2712506 47.4094021, 19.2713664 47.4095548)",
