osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction
25592007,Gillies Street,residential,False,True,105.60300000000001,"LINESTRING (174.0652037 -35.3798923, 174.065203 -35.3799483, 174.0652023 -35.3800094, 174.0651952 -35.3800472, 174.0651894 -35.3800702, 174.0651769 -35.3800955, 174.0651652 -35.3801142, 174.065144 -35.3801287, 174.0651135 -35.3801417, 174.0650726 -35.3801559, 174.0649994 -35.3801761, 174.064924 -35.3802008, 174.0648448 -35.3802309, 174.0647586 -35.3802668, 174.0643841 -35.3804505)",,,,,
119716548,State Highway 1,trunk,False,True,44.546,"LINESTRING (174.0652037 -35.3798923, 174.0655261 -35.3799208, 174.0656093 -35.3799315, 174.0656908 -35.3799436)",SH 1,50,,,
"[1217281481, 1217281482]",State Highway 1,trunk,False,False,48.874,"LINESTRING (174.0652037 -35.3798923, 174.06512 -35.3798793, 174.0650448 -35.3798658, 174.0649766 -35.3798423, 174.0648817 -35.3798041, 174.0648129 -35.3797709, 174.0647712 -35.3797461, 174.0647237 -35.3797094)",SH 1,50,,,
"[23221128, 348170692, 348170693, 663373838]",Neumann Street,primary,False,False,151.71199999999996,"LINESTRING (174.071543 -35.3792614, 174.071536 -35.379382, 174.0715438 -35.379507, 174.0715587 -35.3795944, 174.0715727 -35.3796611, 174.0716423 -35.3799961, 174.0716561 -35.3800534, 174.0717276 -35.380436, 174.0717248 -35.3805081, 174.0717171 -35.3805627, 174.0717043 -35.3806119)",SH 11,50,yes,,
23221128,Neumann Street,primary,False,True,141.936,"LINESTRING (174.071543 -35.3792614, 174.0715761 -35.3791659, 174.071689 -35.3789634, 174.0717555 -35.3788657, 174.071866 -35.3787534, 174.07251 -35.3782919)",SH 11,50,,,
86098741,Waiomio Road,residential,False,True,242.88299999999998,"LINESTRING (174.071543 -35.3792614, 174.071492 -35.3792563, 174.0713924 -35.379264, 174.0713341 -35.3792717, 174.0712826 -35.3792864, 174.0712347 -35.3793057, 174.0711894 -35.3793275, 174.0711477 -35.3793524, 174.0710575 -35.3794144, 174.0709776 -35.3794498, 174.070887 -35.3794699, 174.0707946 -35.3794746, 174.0707239 -35.3794677, 174.0706632 -35.3794493, 174.0706161 -35.3794315, 174.0699339 -35.3790869, 174.0698939 -35.3790738, 174.0698464 -35.3790637, 174.0697934 -35.3790614, 174.0697452 -35.3790657, 174.0696969 -35.3790753, 174.0696467 -35.3790911, 174.0695947 -35.3791136, 174.0695532 -35.3791332, 174.0695118 -35.3791559, 174.0694204 -35.3792252, 174.0692301 -35.3794054)",,,,,
"[85474137, 85695855]","['Grey Street', 'Macfarlane Street']",residential,False,True,240.303,"LINESTRING (174.0692381 -35.3812175, 174.070555 -35.3815274, 174.0706718 -35.3816598, 174.0705249 -35.3820057, 174.0702234 -35.3824576)",,,,,
85693345,Vogel Street,residential,False,False,110.458,"LINESTRING (174.0692381 -35.3812175, 174.0696153 -35.3803335, 174.0696374 -35.380279)",,,,,
85693345,Vogel Street,residential,False,True,113.463,"LINESTRING (174.0692381 -35.3812175, 174.0689603 -35.3819567, 174.0688703 -35.38205, 174.0687245 -35.382099)",,,,,
85474304,Church Street,residential,False,False,166.35199999999998,"LINESTRING (174.0673712 -35.3822216, 174.0672456 -35.3821681, 174.0660546 -35.3815414, 174.0658789 -35.3814704, 174.0658184 -35.3814282)",,,,,
"[85474304, 85694836]","['Commercial Road', 'Church Street']",residential,False,True,260.68199999999996,"LINESTRING (174.0673712 -35.3822216, 174.0678882 -35.3823031, 174.0680705 -35.3823353, 174.0682511 -35.3824091, 174.0684027 -35.3825269, 174.0686668 -35.3828497, 174.0687765 -35.3828883, 174.0688873 -35.3828817, 174.0689733 -35.3828283, 174.0689792 -35.3827175, 174.0689248 -35.3825748, 174.0687245 -35.382099)",,,,,
25592007,Gillies Street,residential,False,False,105.603,"LINESTRING (174.0643841 -35.3804505, 174.0647586 -35.3802668, 174.0648448 -35.3802309, 174.064924 -35.3802008, 174.0649994 -35.3801761, 174.0650726 -35.3801559, 174.0651135 -35.3801417, 174.065144 -35.3801287, 174.0651652 -35.3801142, 174.0651769 -35.3800955, 174.0651894 -35.3800702, 174.0651952 -35.3800472, 174.0652023 -35.3800094, 174.065203 -35.3799483, 174.0652037 -35.3798923)",,,,,
