osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,43.198,"LINESTRING (-36.4992883 -7.9833436, -36.4989414 -7.983525)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,True,48.623,"LINESTRING (-36.4992883 -7.9833436, -36.4996796 -7.983141)",,
703248806,,,residential,False,False,26.525,"LINESTRING (-36.4992883 -7.9833436, -36.4991711 -7.9831352)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,True,20.073,"LINESTRING (-36.4947823 -7.986558, -36.4948419 -7.9863874)",,
486497640,,Rua Zacarias José de Melo,residential,False,False,8.553,"LINESTRING (-36.4947823 -7.986558, -36.4947488 -7.9864886)",,
486497640,,Rua Zacarias José de Melo,residential,False,True,19.118,"LINESTRING (-36.4947823 -7.986558, -36.4948603 -7.9867116)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,73.542,"LINESTRING (-36.4947823 -7.986558, -36.494734 -7.9867307, -36.4946569 -7.9872068)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,True,82.258,"LINESTRING (-36.501178 -7.9823964, -36.5018562 -7.9820863)",,
400782052,,Rua Quatro,residential,False,True,12.921,"LINESTRING (-36.501178 -7.9823964, -36.5011216 -7.9822945)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,54.012,"LINESTRING (-36.501178 -7.9823964, -36.5010332 -7.9824601, -36.5008776 -7.9825252, -36.5007292 -7.9825923)",,
400782052,,Rua Quatro,residential,False,False,43.434,"LINESTRING (-36.5007705 -7.9816023, -36.5009446 -7.9819528)",,
400782056,,Rua Um,residential,False,False,86.991,"LINESTRING (-36.501661 -7.9816231, -36.5009446 -7.9819528)",,
703248814,,,residential,False,True,39.408,"LINESTRING (-36.501661 -7.9816231, -36.5017997 -7.9819498)",,
400782052,,Rua Quatro,residential,False,False,42.703,"LINESTRING (-36.5009446 -7.9819528, -36.5011216 -7.9822945)",,
400782052,,Rua Quatro,residential,False,True,43.434,"LINESTRING (-36.5009446 -7.9819528, -36.5007705 -7.9816023)",,
400782056,,Rua Um,residential,False,True,86.991,"LINESTRING (-36.5009446 -7.9819528, -36.501661 -7.9816231)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,34.761,"LINESTRING (-36.5007292 -7.9825923, -36.500446 -7.9827304)",,
400782057,,Avenida Alirio Vieira de Araujo,residential,False,True,8.748,"LINESTRING (-36.5007292 -7.9825923, -36.5006952 -7.9825212)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,True,54.012,"LINESTRING (-36.5007292 -7.9825923, -36.5008776 -7.9825252, -36.5010332 -7.9824601, -36.501178 -7.9823964)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,50.682,"LINESTRING (-36.4938918 -7.989677, -36.4938133 -7.9899015, -36.4937818 -7.9900376, -36.4937764 -7.990116)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,True,53.304,"LINESTRING (-36.4938918 -7.989677, -36.4940024 -7.9894552, -36.4940554 -7.9893683, -36.4941258 -7.989258)",,
400782776,,Rua Doutor Paulo Pessoa Guerra,residential,False,False,15.279,"LINESTRING (-36.497043 -7.9845124, -36.4969663 -7.9843979)",,
400786262,,Rua Doutor Paulo Pessoa Guerra,residential,False,False,18.309,"LINESTRING (-36.497043 -7.9845124, -36.4971399 -7.9846462)",,
226118975,PE-145,Segunda Travessa Bom Jesus,primary,False,False,136.277,"LINESTRING (-36.497043 -7.9845124, -36.4963178 -7.9848846, -36.495945 -7.9850778)",,
