osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction
244052574,Telephone Exchange road,tertiary,False,True,9.658,"LINESTRING (83.4089611 18.1098374, 83.4089423 18.1097524)",,,,
244052574,Telephone Exchange road,tertiary,False,False,44.751999999999995,"LINESTRING (83.4089611 18.1098374, 83.4089448 18.1101262, 83.4089156 18.110236)",,,,
244052574,Telephone Exchange road,tertiary,False,False,56.261,"LINESTRING (83.40981 18.1127522, 83.4099398 18.1132429)",,,,
244052574,Telephone Exchange road,tertiary,False,True,296.40599999999995,"LINESTRING (83.40981 18.1127522, 83.4096137 18.1121609, 83.4095305 18.1119461, 83.4094577 18.1116987, 83.4092497 18.1109249, 83.4091928 18.1107939, 83.4089864 18.1104399, 83.4089156 18.110236)",,,,
146445864,Tankbund road,tertiary,False,False,44.161,"LINESTRING (83.4090497 18.1141548, 83.408962 18.1137665)",2,,,
642699340,kurella vari street,tertiary,False,False,94.662,"LINESTRING (83.4090497 18.1141548, 83.4092592 18.1149825)",,20,,
395935683,,tertiary,True,False,66.36699999999999,"LINESTRING (83.4090497 18.1141548, 83.4094232 18.1139975, 83.4095244 18.1139309, 83.4096026 18.1138774)",,,,
332229178,Vizianagaram - Palakonda Road,primary,False,False,133.002,"LINESTRING (83.4094929 18.1159185, 83.4082353 18.1159637)",,,SH6,
642699337,Vizianagaram - Palakonda Road,primary,False,False,24.116,"LINESTRING (83.4094929 18.1159185, 83.409721 18.1159122)",,20,SH6,
642699340,kurella vari street,tertiary,False,True,62.799,"LINESTRING (83.4094929 18.1159185, 83.4093557 18.115369)",,20,,
146445861,Vizianagaram - Palakonda Road,primary,False,False,8.657,"LINESTRING (83.4098318 18.1159091, 83.4099123 18.1158947)",2,30,SH6,
642699337,Vizianagaram - Palakonda Road,primary,False,True,11.715,"LINESTRING (83.4098318 18.1159091, 83.409721 18.1159122)",,20,SH6,
